"dateTime"	"wtr0.1"	"wtr1.5"	"wtr2.5"	"wtr3.5"	"wtr4.5"	"wtr7.0"
"2013-05-29 17:30:00"	21.28	13.94	7.78	5.96	5.45	4.41
"2013-05-29 17:40:00"	21.38	14.04	7.68	5.96	5.35	4.52
"2013-05-29 17:50:00"	21.28	13.94	7.48	5.76	5.24	4.41
"2013-05-29 18:00:00"	21.47	13.75	7.78	5.66	5.24	4.41
"2013-05-29 18:10:00"	21.57	13.75	7.88	5.76	5.35	4.41
"2013-05-29 18:20:00"	21.47	13.36	7.78	5.86	5.35	4.41
"2013-05-29 18:30:00"	21.19	13.27	7.98	5.96	5.35	4.41
"2013-05-29 18:40:00"	21.28	13.56	7.88	5.76	5.35	4.41
"2013-05-29 18:50:00"	21.09	13.17	7.88	5.76	5.35	4.52
"2013-05-29 19:00:00"	21	13.17	7.98	5.86	5.35	4.41
"2013-05-29 19:10:00"	21	13.17	7.88	6.06	5.45	4.41
"2013-05-29 19:20:00"	20.81	13.36	7.78	6.06	5.45	4.52
"2013-05-29 19:30:00"	21	13.36	8.08	6.17	5.45	4.41
"2013-05-29 19:40:00"	21	13.46	8.08	6.17	5.45	4.52
"2013-05-29 19:50:00"	21.19	13.27	8.08	5.96	5.24	4.41
"2013-05-29 20:00:00"	21.19	13.27	8.18	6.27	5.35	4.41
"2013-05-29 20:10:00"	21.47	13.08	8.08	6.06	5.35	4.41
"2013-05-29 20:20:00"	21.38	12.79	7.78	6.06	5.35	4.41
"2013-05-29 20:30:00"	21.28	12.79	8.08	5.96	5.45	4.41
"2013-05-29 20:40:00"	21.38	13.17	7.98	5.86	5.45	4.41
"2013-05-29 20:50:00"	21.28	13.27	7.98	5.86	5.35	4.41
"2013-05-29 21:00:00"	21.28	13.08	8.18	5.86	5.35	4.41
"2013-05-29 21:10:00"	21.09	13.36	8.28	6.06	5.35	4.41
"2013-05-29 21:20:00"	20.9	13.56	8.08	5.86	5.35	4.41
"2013-05-29 21:30:00"	20.81	13.08	7.78	5.86	5.35	4.41
"2013-05-29 21:40:00"	20.71	12.98	8.08	5.86	5.35	4.41
"2013-05-29 21:50:00"	20.71	13.08	8.08	6.06	5.35	4.52
"2013-05-29 22:00:00"	20.71	13.17	7.88	5.86	5.24	4.52
"2013-05-29 22:10:00"	20.71	12.98	7.58	5.96	5.35	4.52
"2013-05-29 22:20:00"	20.71	12.98	7.68	5.86	5.35	4.52
"2013-05-29 22:30:00"	20.81	12.69	7.98	5.96	5.45	4.52
"2013-05-29 22:40:00"	20.81	12.88	7.98	5.96	5.45	4.52
"2013-05-29 22:50:00"	20.71	12.79	8.18	5.76	5.35	4.52
"2013-05-29 23:00:00"	20.71	12.79	8.38	5.86	5.35	4.52
"2013-05-29 23:10:00"	20.71	13.17	8.08	5.86	5.35	4.41
"2013-05-29 23:20:00"	20.61	13.27	7.98	5.86	5.45	4.41
"2013-05-29 23:30:00"	20.52	13.08	8.08	5.86	5.45	4.41
"2013-05-29 23:40:00"	20.42	13.36	8.28	5.76	5.35	4.41
"2013-05-29 23:50:00"	20.42	13.46	8.38	5.76	5.35	4.41
"2013-05-30 00:00:00"	20.33	13.56	8.28	5.86	5.35	4.41
"2013-05-30 00:10:00"	20.23	13.08	8.28	5.86	5.35	4.41
"2013-05-30 00:20:00"	20.33	12.79	8.28	5.86	5.35	4.41
"2013-05-30 00:30:00"	20.33	13.17	8.48	5.76	5.35	4.41
"2013-05-30 00:40:00"	20.04	13.08	8.28	5.66	5.35	4.41
"2013-05-30 00:50:00"	20.23	12.98	8.28	5.86	5.35	4.41
"2013-05-30 01:00:00"	20.23	13.46	7.88	5.96	5.45	4.41
"2013-05-30 01:10:00"	20.14	13.17	7.98	5.96	5.35	4.52
"2013-05-30 01:20:00"	20.14	13.17	7.98	5.86	5.35	4.52
"2013-05-30 01:30:00"	20.14	13.46	8.08	5.86	5.35	4.52
"2013-05-30 01:40:00"	20.14	13.46	7.88	5.76	5.24	4.52
"2013-05-30 01:50:00"	20.04	13.46	7.98	5.96	5.35	4.41
"2013-05-30 02:00:00"	20.04	13.27	7.88	5.86	5.35	4.52
"2013-05-30 02:10:00"	19.95	13.08	7.78	5.96	5.35	4.52
"2013-05-30 02:20:00"	19.95	13.08	7.48	5.86	5.35	4.52
"2013-05-30 02:30:00"	19.95	13.27	7.48	5.86	5.35	4.52
"2013-05-30 02:40:00"	19.85	12.98	7.78	5.96	5.35	4.52
"2013-05-30 02:50:00"	19.85	12.98	7.88	5.96	5.45	4.52
"2013-05-30 03:00:00"	19.76	12.98	7.88	5.96	5.45	4.52
"2013-05-30 03:10:00"	19.57	12.88	7.88	6.17	5.45	4.52
"2013-05-30 03:20:00"	19.38	12.88	7.88	6.17	5.45	4.52
"2013-05-30 03:30:00"	19.38	13.27	7.68	5.96	5.45	4.52
"2013-05-30 03:40:00"	19.38	12.98	8.18	6.17	5.45	4.52
"2013-05-30 03:50:00"	19.38	13.27	8.28	6.06	5.45	4.41
"2013-05-30 04:00:00"	19.28	13.27	8.08	5.86	5.35	4.41
"2013-05-30 04:10:00"	19.28	13.27	8.08	5.86	5.35	4.41
"2013-05-30 04:20:00"	19.38	13.36	8.18	5.96	5.35	4.41
"2013-05-30 04:30:00"	19.38	13.46	7.98	6.06	5.45	4.52
"2013-05-30 04:40:00"	19.28	13.36	7.98	6.06	5.45	4.52
"2013-05-30 04:50:00"	19.28	13.36	8.08	6.06	5.35	4.52
"2013-05-30 05:00:00"	19.28	13.46	8.28	5.96	5.35	4.52
"2013-05-30 05:10:00"	19.28	13.27	8.28	5.96	5.14	4.41
"2013-05-30 05:20:00"	19.28	13.36	8.08	5.96	5.24	4.41
"2013-05-30 05:30:00"	19.28	13.27	7.98	5.96	5.35	4.41
"2013-05-30 05:40:00"	19.28	13.46	7.88	5.96	5.35	4.41
"2013-05-30 05:50:00"	19.19	13.75	7.88	5.96	5.35	4.52
"2013-05-30 06:00:00"	19.19	13.94	7.88	5.86	5.35	4.52
"2013-05-30 06:10:00"	19.19	13.85	7.88	5.96	5.35	4.52
"2013-05-30 06:20:00"	19.19	13.65	7.98	6.06	5.35	4.41
"2013-05-30 06:30:00"	19.19	13.46	7.98	5.96	5.35	4.41
"2013-05-30 06:40:00"	19.19	13.65	7.88	5.86	5.24	4.41
"2013-05-30 06:50:00"	19.19	13.94	7.78	5.96	5.35	4.41
"2013-05-30 07:00:00"	19.19	13.94	7.78	5.96	5.45	4.41
"2013-05-30 07:10:00"	19.28	13.94	7.68	5.86	5.45	4.52
"2013-05-30 07:20:00"	19.28	13.85	7.98	5.86	5.45	4.52
"2013-05-30 07:30:00"	19.38	13.65	7.98	5.86	5.45	4.41
"2013-05-30 07:40:00"	19.47	13.46	8.08	5.86	5.45	4.41
"2013-05-30 07:50:00"	19.57	13.36	8.08	5.96	5.45	4.41
"2013-05-30 08:00:00"	19.66	13.36	7.98	5.96	5.45	4.41
"2013-05-30 08:10:00"	19.66	13.65	7.98	5.96	5.45	4.41
"2013-05-30 08:20:00"	19.66	13.65	8.08	5.96	5.45	4.41
"2013-05-30 08:30:00"	19.85	13.46	7.98	5.86	5.35	4.41
"2013-05-30 08:40:00"	19.95	13.46	7.98	5.86	5.35	4.52
"2013-05-30 08:50:00"	20.04	13.17	8.08	5.96	5.35	4.52
"2013-05-30 09:00:00"	20.04	13.08	8.08	5.96	5.35	4.52
"2013-05-30 09:10:00"	20.14	12.88	7.98	5.96	5.35	4.52
"2013-05-30 09:20:00"	20.04	12.88	7.98	5.96	5.35	4.52
"2013-05-30 09:30:00"	20.14	13.08	7.98	6.17	5.45	4.52
"2013-05-30 09:40:00"	20.23	13.36	7.98	5.96	5.45	4.52
"2013-05-30 09:50:00"	20.33	12.98	8.28	5.96	5.45	4.52
"2013-05-30 10:00:00"	20.42	12.98	8.38	6.06	5.45	4.52
"2013-05-30 10:10:00"	20.52	12.88	8.28	5.96	5.45	4.52
"2013-05-30 10:20:00"	20.61	12.98	8.38	5.96	5.35	4.41
"2013-05-30 10:30:00"	20.81	12.88	8.28	5.96	5.45	4.52
"2013-05-30 10:40:00"	20.81	13.08	8.28	5.96	5.45	4.52
"2013-05-30 10:50:00"	20.71	13.27	8.38	5.86	5.35	4.52
"2013-05-30 11:00:00"	20.81	13.27	8.18	5.76	5.35	4.52
"2013-05-30 11:10:00"	21.09	12.98	8.28	5.96	5.35	4.41
"2013-05-30 11:20:00"	21.28	12.98	8.18	5.96	5.35	4.41
"2013-05-30 11:30:00"	21.38	13.17	7.88	5.96	5.35	4.41
"2013-05-30 11:40:00"	21.38	13.17	8.18	5.96	5.35	4.52
"2013-05-30 11:50:00"	21.57	13.27	8.18	5.86	5.35	4.41
"2013-05-30 12:00:00"	21.66	13.85	8.18	5.76	5.35	4.52
"2013-05-30 12:10:00"	21.85	13.65	8.18	5.96	5.35	4.52
"2013-05-30 12:20:00"	21.95	13.85	7.88	5.76	5.35	4.52
"2013-05-30 12:30:00"	21.95	13.75	8.08	5.76	5.35	4.52
"2013-05-30 12:40:00"	21.76	13.17	7.88	5.76	5.35	4.52
"2013-05-30 12:50:00"	21.76	12.88	7.88	5.86	5.35	4.52
"2013-05-30 13:00:00"	22.14	13.17	7.88	5.96	5.45	4.52
"2013-05-30 13:10:00"	22.14	13.46	8.08	5.76	5.35	4.41
"2013-05-30 13:20:00"	22.05	13.85	7.98	5.76	5.35	4.52
"2013-05-30 13:30:00"	21.95	13.56	8.08	5.96	5.35	4.52
"2013-05-30 13:40:00"	22.52	13.65	8.08	6.17	5.45	4.41
"2013-05-30 13:50:00"	22.24	13.65	7.98	6.17	5.55	4.41
"2013-05-30 14:00:00"	22.62	14.13	7.88	5.86	5.35	4.41
"2013-05-30 14:10:00"	22.52	14.32	7.88	5.86	5.35	4.41
"2013-05-30 14:20:00"	22.72	13.85	8.28	6.17	5.45	4.41
"2013-05-30 14:30:00"	22.43	13.46	8.18	6.06	5.35	4.41
"2013-05-30 14:40:00"	22.43	13.56	8.18	5.86	5.35	4.41
"2013-05-30 14:50:00"	22.52	13.75	7.88	5.96	5.45	4.41
"2013-05-30 15:00:00"	22.62	14.13	7.68	5.96	5.35	4.41
"2013-05-30 15:10:00"	23.1	13.94	7.78	5.86	5.35	4.41
"2013-05-30 15:20:00"	22.62	13.56	7.98	6.06	5.45	4.41
"2013-05-30 15:30:00"	22.91	13.46	7.78	6.06	5.55	4.41
"2013-05-30 15:40:00"	23.29	14.04	8.18	5.96	5.45	4.41
"2013-05-30 15:50:00"	22.24	NA	8.38	6.06	5.45	4.41
"2013-05-30 16:00:00"	21.76	NA	8.18	6.17	5.45	4.41
"2013-05-30 16:10:00"	21.85	14.23	7.98	6.06	5.45	4.41
"2013-05-30 16:20:00"	22.05	13.75	8.08	5.96	5.45	4.52
"2013-05-30 16:30:00"	21.85	13.46	7.78	5.86	5.45	4.52
"2013-05-30 16:40:00"	22.05	13.17	7.08	5.66	5.24	4.41
"2013-05-30 16:50:00"	22.43	12.5	7.68	5.86	5.35	4.41
"2013-05-30 17:00:00"	22.24	12.5	8.18	6.27	5.45	4.52
"2013-05-30 17:10:00"	22.14	NA	8.08	6.37	5.55	4.52
"2013-05-30 17:20:00"	22.05	12.5	8.48	6.17	5.55	4.52
"2013-05-30 17:30:00"	21.95	13.27	8.98	5.96	5.45	4.52
"2013-05-30 17:40:00"	22.14	13.94	7.68	5.66	5.35	4.52
"2013-05-30 17:50:00"	22.24	13.08	7.98	5.96	5.45	4.62
"2013-05-30 18:00:00"	22.24	13.17	8.58	6.57	5.66	4.73
"2013-05-30 18:10:00"	22.24	13.94	8.88	6.57	5.66	4.62
"2013-05-30 18:20:00"	22.14	14.32	8.48	5.86	5.35	4.52
"2013-05-30 18:30:00"	22.14	13.65	8.88	5.86	5.24	4.41
"2013-05-30 18:40:00"	22.24	13.27	8.88	6.06	5.24	4.41
"2013-05-30 18:50:00"	22.24	13.17	7.98	5.96	5.35	4.41
"2013-05-30 19:00:00"	22.24	13.36	8.28	6.06	5.45	4.52
"2013-05-30 19:10:00"	22.05	14.32	8.08	5.86	5.35	4.52
"2013-05-30 19:20:00"	22.05	14.52	8.28	5.76	5.24	4.52
"2013-05-30 19:30:00"	22.14	14.04	8.28	5.86	5.24	4.41
"2013-05-30 19:40:00"	22.05	13.65	8.08	6.17	5.35	4.52
"2013-05-30 19:50:00"	22.05	14.32	7.88	5.96	5.35	4.41
"2013-05-30 20:00:00"	21.95	13.94	8.28	5.86	5.35	4.41
"2013-05-30 20:10:00"	21.95	14.61	8.28	5.96	5.45	4.41
"2013-05-30 20:20:00"	21.95	14.13	8.08	5.76	5.45	4.41
"2013-05-30 20:30:00"	21.85	13.46	7.98	6.06	5.45	4.52
"2013-05-30 20:40:00"	21.85	13.65	8.08	5.96	5.45	4.62
"2013-05-30 20:50:00"	21.85	13.85	7.68	6.06	5.55	4.62
"2013-05-30 21:00:00"	21.76	13.75	7.78	6.06	5.55	4.62
"2013-05-30 21:10:00"	21.76	13.36	7.98	6.17	5.55	4.62
"2013-05-30 21:20:00"	21.66	13.08	7.88	6.27	5.55	4.52
"2013-05-30 21:30:00"	21.66	12.88	8.18	6.47	5.66	4.41
"2013-05-30 21:40:00"	21.57	13.46	8.08	6.37	5.55	4.41
"2013-05-30 21:50:00"	21.57	13.08	8.18	6.17	5.45	4.41
"2013-05-30 22:00:00"	21.57	13.17	8.08	6.17	5.45	4.41
"2013-05-30 22:10:00"	21.47	13.08	8.28	6.27	5.55	4.52
"2013-05-30 22:20:00"	21.47	13.08	8.58	6.17	5.45	4.52
"2013-05-30 22:30:00"	21.38	12.98	8.58	5.86	5.45	4.52
"2013-05-30 22:40:00"	21.19	13.46	8.18	5.96	5.35	4.41
"2013-05-30 22:50:00"	21.28	13.65	8.28	6.17	5.45	4.41
"2013-05-30 23:00:00"	21.28	13.94	8.48	6.37	5.45	4.41
"2013-05-30 23:10:00"	21.28	14.13	8.58	6.17	5.45	4.41
"2013-05-30 23:20:00"	21.28	14.13	8.48	6.17	5.45	4.41
"2013-05-30 23:30:00"	21.28	14.23	8.48	6.17	5.45	4.41
"2013-05-30 23:40:00"	21.28	13.94	8.38	5.96	5.45	4.41
"2013-05-30 23:50:00"	21.19	13.94	8.28	6.17	5.55	4.41
"2013-05-31 00:00:00"	21.19	13.46	8.28	6.17	5.55	4.41
"2013-05-31 00:10:00"	21.09	13.65	8.28	5.96	5.45	4.52
"2013-05-31 00:20:00"	21.09	13.46	8.08	5.86	5.45	4.52
"2013-05-31 00:30:00"	21	13.85	7.88	5.86	5.45	4.52
"2013-05-31 00:40:00"	21	13.94	7.98	5.96	5.35	4.52
"2013-05-31 00:50:00"	20.9	13.94	7.88	6.06	5.45	4.52
"2013-05-31 01:00:00"	20.9	14.04	7.98	5.96	5.45	4.41
"2013-05-31 01:10:00"	20.81	13.94	8.18	5.96	5.35	4.41
"2013-05-31 01:20:00"	20.81	13.85	8.08	5.96	5.45	4.52
"2013-05-31 01:30:00"	20.81	13.56	8.08	5.96	5.45	4.52
"2013-05-31 01:40:00"	20.71	13.27	8.08	5.96	5.45	4.52
"2013-05-31 01:50:00"	20.71	13.17	8.08	5.96	5.45	4.52
"2013-05-31 02:00:00"	20.71	13.17	8.18	5.86	5.45	4.52
"2013-05-31 02:10:00"	20.71	13.27	8.28	5.86	5.45	4.52
"2013-05-31 02:20:00"	20.61	13.65	8.38	5.96	5.55	4.41
"2013-05-31 02:30:00"	20.61	13.65	8.08	5.96	5.55	4.41
"2013-05-31 02:40:00"	20.52	13.56	8.28	6.06	5.45	4.41
"2013-05-31 02:50:00"	20.52	13.46	8.38	6.17	5.45	4.41
"2013-05-31 03:00:00"	20.52	13.46	8.48	6.06	5.45	4.41
"2013-05-31 03:10:00"	20.52	13.46	8.38	6.17	5.35	4.41
"2013-05-31 03:20:00"	20.52	13.65	8.38	6.17	5.45	4.41
"2013-05-31 03:30:00"	20.52	13.56	8.48	6.17	5.45	4.41
"2013-05-31 03:40:00"	20.42	13.46	8.28	6.06	5.45	4.41
"2013-05-31 03:50:00"	20.42	13.46	8.38	6.06	5.45	4.41
"2013-05-31 04:00:00"	20.33	13.56	8.28	5.96	5.45	4.41
"2013-05-31 04:10:00"	20.33	13.65	8.28	6.06	5.45	4.41
"2013-05-31 04:20:00"	20.23	13.56	8.18	5.96	5.45	4.41
"2013-05-31 04:30:00"	20.23	13.75	8.28	6.06	5.45	4.41
"2013-05-31 04:40:00"	20.23	13.56	8.08	6.06	5.45	4.52
"2013-05-31 04:50:00"	20.33	13.75	8.08	6.06	5.55	4.52
"2013-05-31 05:00:00"	20.23	13.85	7.98	5.96	5.55	4.52
"2013-05-31 05:10:00"	20.23	13.85	8.08	5.96	5.45	4.52
"2013-05-31 05:20:00"	20.14	13.85	7.98	5.96	5.45	4.52
"2013-05-31 05:30:00"	20.14	13.85	8.08	5.96	5.35	4.52
"2013-05-31 05:40:00"	20.14	13.85	8.18	6.06	5.35	4.62
"2013-05-31 05:50:00"	20.14	13.85	8.08	5.96	5.35	4.62
"2013-05-31 06:00:00"	20.14	13.85	8.08	6.17	5.35	4.62
"2013-05-31 06:10:00"	20.14	13.85	7.78	5.96	5.45	4.52
"2013-05-31 06:20:00"	20.14	13.85	7.88	6.06	5.45	4.52
"2013-05-31 06:30:00"	20.14	13.85	8.08	5.96	5.45	4.41
"2013-05-31 06:40:00"	20.14	13.85	8.08	6.06	5.45	4.41
"2013-05-31 06:50:00"	20.33	13.94	8.08	6.06	5.45	4.41
"2013-05-31 07:00:00"	20.23	13.94	8.08	6.06	5.45	4.41
"2013-05-31 07:10:00"	20.14	13.75	8.18	6.06	5.45	4.41
"2013-05-31 07:20:00"	20.14	13.85	8.28	5.96	5.35	4.41
"2013-05-31 07:30:00"	20.23	13.94	8.18	6.06	5.45	4.41
"2013-05-31 07:40:00"	20.23	14.04	8.18	6.06	5.45	4.41
"2013-05-31 07:50:00"	20.14	13.85	8.28	6.17	5.45	4.41
"2013-05-31 08:00:00"	20.14	13.75	8.18	6.17	5.45	4.41
"2013-05-31 08:10:00"	20.14	13.85	8.18	6.06	5.45	4.41
"2013-05-31 08:20:00"	20.14	13.94	8.18	6.17	5.45	4.41
"2013-05-31 08:30:00"	20.14	13.94	8.18	6.06	5.45	4.41
"2013-05-31 08:40:00"	20.23	13.94	8.18	6.06	5.45	4.52
"2013-05-31 08:50:00"	20.14	13.75	8.18	6.17	5.45	4.41
"2013-05-31 09:00:00"	20.14	13.85	8.08	6.17	5.45	4.41
"2013-05-31 09:10:00"	20.33	13.85	8.08	6.06	5.45	4.52
"2013-05-31 09:20:00"	20.33	13.46	8.08	6.06	5.45	4.52
"2013-05-31 09:30:00"	20.33	13.56	8.08	6.06	5.45	4.41
"2013-05-31 09:40:00"	20.52	13.85	7.98	6.06	5.45	4.41
"2013-05-31 09:50:00"	20.33	13.85	8.08	6.06	5.45	4.52
"2013-05-31 10:00:00"	20.61	13.75	7.88	6.06	5.45	4.52
"2013-05-31 10:10:00"	20.81	13.65	8.08	6.06	5.55	4.52
"2013-05-31 10:20:00"	21	13.46	8.08	6.06	5.45	4.52
"2013-05-31 10:30:00"	20.9	13.65	8.08	6.06	5.45	4.41
"2013-05-31 10:40:00"	21.09	13.46	7.98	5.96	5.45	4.41
"2013-05-31 10:50:00"	21.09	13.17	8.38	6.06	5.45	4.41
"2013-05-31 11:00:00"	21.19	13.17	8.28	5.86	5.45	4.52
"2013-05-31 11:10:00"	21.38	12.98	8.28	5.96	5.45	4.52
"2013-05-31 11:20:00"	21.66	12.88	8.48	6.06	5.45	4.52
"2013-05-31 11:30:00"	21.66	13.46	8.28	5.96	5.35	4.52
"2013-05-31 11:40:00"	21.66	13.56	8.38	5.96	5.35	4.52
"2013-05-31 11:50:00"	21.76	13.56	8.48	6.17	5.45	4.52
"2013-05-31 12:00:00"	21.76	13.94	8.38	6.27	5.55	4.52
"2013-05-31 12:10:00"	21.95	14.04	8.28	6.06	5.35	4.52
"2013-05-31 12:20:00"	22.05	13.94	8.88	6.06	5.35	4.52
"2013-05-31 12:30:00"	22.33	13.56	8.78	5.96	5.35	4.41
"2013-05-31 12:40:00"	22.43	14.04	8.38	5.96	5.45	4.41
"2013-05-31 12:50:00"	22.72	13.85	8.08	5.96	5.45	4.52
"2013-05-31 13:00:00"	22.81	13.75	8.08	6.17	5.55	4.52
"2013-05-31 13:10:00"	22.72	13.65	7.98	5.96	5.45	4.41
"2013-05-31 13:20:00"	22.81	14.04	7.98	5.96	5.35	4.41
"2013-05-31 13:30:00"	23	13.46	8.58	5.86	5.35	4.41
"2013-05-31 13:40:00"	23.1	13.56	8.58	5.86	5.35	4.52
"2013-05-31 13:50:00"	23.1	13.94	8.08	6.06	5.55	4.62
"2013-05-31 14:00:00"	23.2	14.04	7.98	6.06	5.45	4.52
"2013-05-31 14:10:00"	23.1	14.52	7.88	5.96	5.45	4.41
"2013-05-31 14:20:00"	23.39	14.71	7.78	6.06	5.55	4.52
"2013-05-31 14:30:00"	23.68	14.71	8.38	6.27	5.55	4.52
"2013-05-31 14:40:00"	23.58	14.42	8.48	6.06	5.45	4.52
"2013-05-31 14:50:00"	23.58	14.32	8.28	6.06	5.45	4.52
"2013-05-31 15:00:00"	23.77	14.32	7.78	5.96	5.45	4.41
"2013-05-31 15:10:00"	24.06	14.32	8.18	6.17	5.55	4.41
"2013-05-31 15:20:00"	24.06	14.04	8.08	6.17	5.55	4.41
"2013-05-31 15:30:00"	23.87	13.94	7.78	5.86	5.45	4.41
"2013-05-31 15:40:00"	23.87	13.46	8.18	5.96	5.45	4.41
"2013-05-31 15:50:00"	23.87	13.94	7.98	6.06	5.55	4.52
"2013-05-31 16:00:00"	23.87	13.75	7.88	5.96	5.45	4.41
"2013-05-31 16:10:00"	23.68	13.27	8.18	6.37	5.45	4.52
"2013-05-31 16:20:00"	23.29	13.46	8.48	6.17	5.45	4.52
"2013-05-31 16:30:00"	23.48	14.04	8.48	6.17	5.45	4.52
"2013-05-31 16:40:00"	23.29	13.75	8.58	6.47	5.45	4.52
"2013-05-31 16:50:00"	23.29	14.32	8.08	6.17	5.45	4.52
"2013-05-31 17:00:00"	23.68	14.32	8.38	6.27	5.45	4.41
"2013-05-31 17:10:00"	23.68	14.42	8.58	6.57	5.66	4.41
"2013-05-31 17:20:00"	23.77	14.23	8.78	6.06	5.55	4.41
"2013-05-31 17:30:00"	23.77	13.75	9.08	6.17	5.66	4.41
"2013-05-31 17:40:00"	23.77	14.13	8.68	6.06	5.45	4.41
"2013-05-31 17:50:00"	23.77	13.85	8.28	5.96	5.35	4.41
"2013-05-31 18:00:00"	23.58	14.13	8.58	6.17	5.45	4.41
"2013-05-31 18:10:00"	23.39	14.42	8.38	6.06	5.35	4.52
"2013-05-31 18:20:00"	23.29	14.42	8.38	5.96	5.35	4.41
"2013-05-31 18:30:00"	23.29	14.61	8.18	5.96	5.45	4.52
"2013-05-31 18:40:00"	23.1	14.32	8.08	5.86	5.35	4.41
"2013-05-31 18:50:00"	22.72	NA	8.48	6.27	5.45	4.41
"2013-05-31 19:00:00"	22.62	NA	8.18	6.17	5.45	4.41
"2013-05-31 19:10:00"	22.72	NA	8.28	5.96	5.35	4.52
"2013-05-31 19:20:00"	22.52	15.28	8.08	5.76	5.35	4.52
"2013-05-31 19:30:00"	22.05	15.09	7.68	5.76	5.24	4.52
"2013-05-31 19:40:00"	21.95	13.65	7.88	5.86	5.35	4.52
"2013-05-31 19:50:00"	22.05	13.75	7.08	5.86	5.24	4.52
"2013-05-31 20:00:00"	22.24	NA	7.88	6.27	5.55	4.52
"2013-05-31 20:10:00"	22.14	13.56	8.78	6.17	5.55	4.52
"2013-05-31 20:20:00"	22.14	13.56	8.38	5.86	5.35	4.41
"2013-05-31 20:30:00"	22.05	13.85	8.78	5.86	5.24	4.41
"2013-05-31 20:40:00"	22.05	14.04	8.68	6.47	5.45	4.52
"2013-05-31 20:50:00"	21.95	13.08	8.68	6.67	5.86	4.83
"2013-05-31 21:00:00"	21.85	14.13	NA	6.37	5.76	NA
"2013-05-31 21:10:00"	21.76	14.32	NA	6.06	5.45	4.52
"2013-05-31 21:20:00"	21.76	14.52	NA	5.76	5.04	4.41
"2013-05-31 21:30:00"	21.66	14.42	8.98	5.86	5.35	4.41
"2013-05-31 21:40:00"	21.57	15.28	8.68	6.17	5.45	4.41
"2013-05-31 21:50:00"	21.47	14.42	8.08	6.27	5.55	4.52
"2013-05-31 22:00:00"	21.47	14.52	7.88	5.86	5.35	4.41
"2013-05-31 22:10:00"	21.38	13.94	7.58	5.86	5.35	4.41
"2013-05-31 22:20:00"	21.38	14.13	8.18	6.06	5.35	4.52
"2013-05-31 22:30:00"	21.28	13.94	8.18	5.76	5.24	4.41
"2013-05-31 22:40:00"	21.19	14.04	7.78	5.66	5.04	4.41
"2013-05-31 22:50:00"	21.19	13.65	7.98	6.06	5.45	4.52
"2013-05-31 23:00:00"	21.19	13.36	8.28	6.06	5.66	4.73
"2013-05-31 23:10:00"	21.09	13.65	8.48	5.86	5.55	4.52
"2013-05-31 23:20:00"	21.09	14.23	8.28	5.96	5.66	4.62
"2013-05-31 23:30:00"	21.09	14.52	8.18	6.47	5.76	4.73
"2013-05-31 23:40:00"	21.09	14.9	8.08	6.37	5.66	4.41
"2013-05-31 23:50:00"	21	14.42	8.48	6.67	5.96	4.41
"2013-06-01 00:00:00"	21	14.42	8.58	6.37	5.55	4.41
"2013-06-01 00:10:00"	21	14.61	8.78	6.27	5.45	4.41
"2013-06-01 00:20:00"	20.9	14.42	8.48	6.17	5.45	4.52
"2013-06-01 00:30:00"	20.9	14.32	8.18	6.06	5.35	4.52
"2013-06-01 00:40:00"	20.9	14.23	8.48	6.06	5.45	4.41
"2013-06-01 00:50:00"	20.9	14.04	8.38	6.17	5.55	4.41
"2013-06-01 01:00:00"	20.81	14.42	8.28	6.27	5.55	4.41
"2013-06-01 01:10:00"	20.81	14.32	8.48	6.47	5.45	4.41
"2013-06-01 01:20:00"	20.81	14.23	8.58	6.37	5.35	4.41
"2013-06-01 01:30:00"	20.71	14.42	8.38	6.27	5.45	4.41
"2013-06-01 01:40:00"	20.71	14.52	8.38	6.27	5.45	4.41
"2013-06-01 01:50:00"	20.61	14.04	8.68	6.27	5.45	4.52
"2013-06-01 02:00:00"	20.61	14.61	8.78	6.17	5.55	4.52
"2013-06-01 02:10:00"	20.52	14.8	8.58	5.96	5.45	4.41
"2013-06-01 02:20:00"	20.61	14.8	8.38	5.96	5.45	4.52
"2013-06-01 02:30:00"	20.52	14.32	8.48	6.06	5.55	4.52
"2013-06-01 02:40:00"	20.52	14.32	8.38	6.17	5.55	4.41
"2013-06-01 02:50:00"	20.42	14.42	8.28	6.27	5.55	4.41
"2013-06-01 03:00:00"	20.42	14.32	7.88	6.17	5.55	4.41
"2013-06-01 03:10:00"	20.42	14.61	8.28	6.17	5.55	4.41
"2013-06-01 03:20:00"	20.42	14.42	8.28	6.17	5.66	4.41
"2013-06-01 03:30:00"	20.33	14.13	8.38	5.96	5.66	4.52
"2013-06-01 03:40:00"	20.33	13.94	8.38	5.96	5.55	4.41
"2013-06-01 03:50:00"	20.33	14.04	8.48	5.96	5.55	4.52
"2013-06-01 04:00:00"	20.33	14.23	8.38	5.96	5.55	4.52
"2013-06-01 04:10:00"	20.23	14.52	8.38	6.06	5.55	4.52
"2013-06-01 04:20:00"	20.23	14.61	8.48	6.27	5.55	4.52
"2013-06-01 04:30:00"	20.23	14.52	8.78	6.37	5.55	4.41
"2013-06-01 04:40:00"	20.14	14.42	8.68	6.27	5.55	4.52
"2013-06-01 04:50:00"	20.14	14.13	8.58	6.17	5.45	4.41
"2013-06-01 05:00:00"	20.14	14.32	8.48	6.17	5.45	4.52
