year	doy	gppCoeff	rCoeff	Q	nll	doInit	converge
2013	165	3.16842284372095e-06	-0.00118004399719387	0.0227968852799024	-67.4887659472732	7.69599668028935	0
2013	166	6.58059889415189e-10	-3.99213106288263e-08	0.00746044803664319	-148.373149995818	7.51084773958633	0
2013	167	2.37158697904344e-06	-4.11651925446725e-05	0.00160056250338291	-259.655197502823	7.47378739644993	0
2013	168	6.168664986987e-06	-0.00115079313268209	0.00213738266630238	-237.650407258931	7.54843201987697	0
2013	169	2.27005062297261e-06	-0.00026215852615306	0.00321105736336618	-208.101356164993	7.48326300353864	0
2013	170	8.02990142005819e-06	-0.00238821747588486	0.0179708179436558	-84.0167736524131	7.67385422309168	0
2013	171	3.37748025842281e-06	-0.000282462692243027	0.00997034025058806	-128.275555858386	7.5469921557852	0
2013	172	2.75618837539819e-05	-0.00157030052183754	0.0175188688261506	-86.9113805685854	7.49980419037495	0
2013	173	4.53024353355829e-09	-6.88106745486647e-08	0.0151286609140572	-96.851501731632	7.33313494314771	0
2013	174	1.12954983788849e-05	-0.00277279696548012	0.0279571997173012	-53.241523717842	7.62281568603048	0
2013	175	1.01487724209385e-05	-0.0033118569764637	0.0117181544251333	-104.403052071525	7.60942346079184	0
2013	176	1.21104114484764e-05	-0.00314991574808881	0.0277755038377027	-52.4870902578627	7.39112635772158	0
2013	177	1.42998860776592e-06	-0.00105822492304699	0.028999028883048	-47.067523250303	7.24671512457022	0
2013	178	1.08025970023855e-05	-0.00191699925114301	0.0088242855649106	-135.404466829174	7.09188262837087	0
2013	179	2.47184590601936e-05	-0.00227016406782844	0.0127755989952551	-109.916758381509	6.88241483647718	0
2013	180	2.6406199182275e-05	-0.00326490548346506	0.0269251426390719	-55.5752582590596	6.80694641993387	0
2013	181	5.37944457204861e-06	-0.00143220279289177	0.0590574350741964	-6.42507240385119	7.11743738743189	0
2013	182	6.26280782570418e-06	-0.00180872405468913	0.0302369658437198	-48.026969016613	7.18111260807827	0
2013	183	7.38584968124287e-06	-0.00153779753370701	0.0593625721234269	1.01671329578342	7.09196715082316	0
2013	184	1.08687286402213e-05	-0.00316240996651202	0.0142917563177457	-99.3109612602843	7.41151485076661	0
2013	185	7.57707579439735e-06	-0.00262674879442965	0.00902284230786175	-133.884927808458	7.38271456052981	0
2013	186	2.64388056162587e-06	-0.000813309945312819	0.0108386923336309	-120.561899635084	7.18930043793625	0
2013	187	3.41523563744155e-06	-0.00136836016194449	0.0108936477113724	-121.551917681887	7.19482675119144	0
2013	188	4.0385957998876e-06	-0.00123731070549849	0.059620144840734	0.100642438479687	7.14458890986664	0
2013	189	7.10282738177458e-06	-0.000249343159273669	0.157375003848263	68.1126189547753	7.20589674283306	0
2013	190	2.63343330560399e-05	-0.00202107586693399	0.0318609528925066	-43.1201833822785	7.18186523495736	0
2013	191	5.97533946780001e-07	-0.00120547026419438	0.0866439660314997	24.6307575279386	7.1137269501539	0
2013	192	9.89456135425667e-06	-5.71121191934183e-05	0.0894609963331677	30.0085931414704	6.49959762893253	0
2013	193	7.46535411218465e-07	-0.000683086836771697	0.0403063059643325	-27.693908234708	7.48178537100441	0
2013	194	4.64171638396372e-06	-0.00173259975148884	0.0248364518659953	-69.9878176003209	7.35203204231901	0
2013	195	8.04333800991502e-06	-0.00367104109481075	0.0493689150607345	-13.4441752713878	7.42617648856159	0
2013	196	1.36226760008066e-05	-0.00531553186034384	0.10748374138213	38.6959906664004	7.27367444025307	0
2013	197	6.04287216380833e-06	-0.00208323749616147	0.0659361593735688	9.83417412465563	6.99909699619905	0
2013	198	1.12989541707087e-05	-0.00287217236764281	0.0461794438279812	-17.2217832697568	6.97215599896966	0
2013	199	1.2315209268047e-05	-0.00224132694487969	0.024937554532182	-60.7741968710016	6.81391643043671	0
2013	200	1.42362084433889e-05	-0.00392839143238018	0.021186980076258	-73.5679451903607	6.94411158237749	0
2013	201	1.49318596713796e-05	-0.00404689833935845	0.0158672450036571	-92.5316906149011	6.59671533997214	0
2013	202	1.77721321326874e-05	-0.00302360074347081	0.0314911485035258	-46.217759956681	6.07467462587421	0
2013	203	9.97280349015962e-06	-0.00318292201859687	0.0181801821497028	-84.662136673029	6.52662001724984	0
2013	204	3.13907985409755e-05	-0.0100582461989861	0.0555494030967735	-4.07047494161212	5.99198793159092	0
2013	205	2.38498085836861e-05	-0.00650024874125306	0.256835019888203	106.495391830317	5.32187832701287	0
2013	206	3.67613487732674e-05	-0.00212251231233979	0.0692413210924998	12.7738115817995	4.51805990244854	0
2013	207	3.6127590693546e-05	-0.00992360356119851	0.0162120994289878	-92.1652811441639	7.08188254733401	0
2013	208	3.30688606925247e-05	-0.00766560663105674	0.00795927454038413	-143.721457546246	6.38185457510785	0
2013	209	3.04254227402523e-05	-0.00749287374497121	0.0014151963175908	-268.088958627883	6.10477635877796	0
2013	210	7.70212398030952e-06	-0.00126678942878971	0.0272336425470993	-55.8023171458667	5.85144480178885	0
2013	211	7.43908020509075e-05	-0.00806991483449494	0.133085425373424	59.1750944865919	7.07832616052828	0
2013	212	7.79295123792472e-06	-0.00144611801786778	0.0920510883661786	31.00552143913	7.35294538856923	0
2013	213	6.74533449174768e-06	-0.00150145900350611	0.00974422771656948	-129.830698115098	7.18353485263253	0
2013	214	7.79143779541241e-06	-0.00177298738604691	0.00581184208125288	-155.842863921809	7.25341061267691	0
2013	215	7.50535635212157e-06	-0.00151160935508205	0.00763118618578172	-146.565953975048	7.26096785029651	0
2013	216	1.44557414465473e-10	-1.6852390073149e-07	0.031383781056333	-44.937015081445	7.26613424789408	0
2013	217	7.80856158108807e-06	-0.000768603880034206	0.00917864303929519	-133.467331985622	7.25940288427684	0
2013	218	6.31817256445415e-06	-0.0010456619777941	0.00804565490303484	-143.684324506197	6.92024705801449	0
2013	219	1.42258357629091e-05	-0.00190930951162984	0.0157902421567174	-93.7547506818877	7.2563281024146	0
2013	220	1.5020979589942e-05	-0.00139294566332713	0.00691316380296105	-154.303138482121	7.11391700895115	0
2013	221	7.69598090818627e-06	-0.00292495034868754	0.00540686990907873	-172.913637952184	7.07718374341014	0
2013	222	1.64790985443155e-05	-0.00227921653121844	0.0643783146922741	-31.219923379415	6.76896382509472	1
2013	223	1.09926079589363e-06	-0.000951737840842453	0.0587653366829921	0.396906386966366	7.24235676987064	0
2013	224	1.02919656274521e-05	-0.00286533147865809	0.00811327086112662	-141.919311528197	7.44455529503829	0
2013	225	1.74401509596683e-05	-0.00458681941278128	0.0181711472650923	-84.1430223033281	6.92996257843566	0
2013	226	1.8026367179954e-05	-0.00336703786067305	0.0166069241029623	-86.9809364300629	6.91001944732687	0
2013	227	9.20045459224211e-06	-0.00223176647973892	0.0189178489594369	-81.7289571216971	7.26615947984225	0
2013	228	9.26323695104931e-06	-0.00174854620432549	0.0234943852741717	-67.0129475342219	7.40996673010975	0
2013	229	8.27875453631177e-06	-0.00240949666442243	0.0167252459540545	-90.3407512493976	7.6749662904099	0
2013	230	7.7606504081622e-06	-0.00157000017361203	0.015012850255274	-98.0871488442312	7.5854123604678	0
2013	231	5.27655767302738e-06	-0.00165570785837725	0.00886770756407997	-135.854410330765	7.70099554215513	0
2013	232	3.5475875883964e-06	-0.000902792148258124	0.00441300110646983	-202.098429105284	7.49496767323805	1
2013	233	4.4958244103792e-07	-0.00067092306315742	0.00413092639497376	-191.082048231866	7.40641144241276	0
2013	234	1.43491510051588e-10	-5.49153327600432e-07	0.00853314041298247	-137.418259283964	7.09744661944073	0
2013	235	5.60440079882198e-06	-0.00106413043472475	0.00986315258155694	-129.364447357898	7.03102563630346	0
2013	236	3.31524238528102e-06	-0.00037469874153173	0.00179413243979081	-250.067949926358	7.19412485272184	0
2013	237	9.03623843436356e-07	-0.000659351947987241	0.00458542638016759	-183.334616609357	7.2280964970063	0
2013	238	6.24101119607818e-07	-0.000345709828457805	0.0065210848475107	-157.597780764774	7.03274741976303	0
2013	239	3.77478644138444e-06	-0.000732069972478521	0.00648691417961414	-158.117831966134	6.91436020348626	0
2013	240	4.37748524897728e-06	-0.000174725827537171	0.026055816606155	-59.7302583506958	6.55926822577639	0
2013	241	4.24377927075279e-07	-0.000448013013250424	0.0144870786975822	-102.091786654681	6.92554464523336	0
2013	242	7.06147027229383e-06	-0.00127758416839496	0.00938869587299504	-131.598951433459	6.56635396613777	0
2013	243	7.06517380790801e-06	-0.000648566414084517	0.0362269195707778	-35.6264217758059	6.04990912552042	0
2013	244	2.50563646690815e-05	-0.00691682862233285	0.013948612230567	-103.249608837983	6.86396496988994	0
2013	245	2.91229537262595e-05	-0.00820353853904866	0.00889462535459415	-135.894571813112	6.01010566215733	0
2013	246	1.16992780041519e-05	-0.0024127997103088	0.0148675400790775	-97.8597073719057	5.30180026796244	0
2013	247	4.82906235448427e-07	-0.000283304864412982	0.0616492225546372	4.09597405972743	5.89156538142367	0
2013	248	5.26300704764869e-12	-2.28576694942615e-07	0.0455448825862045	-17.457461350778	6.34283904263832	0
2013	249	8.09037385853761e-08	-0.00125119077541836	0.0242741228470951	-63.01508927494	6.47098830634019	0
2013	250	2.58686680020671e-06	-9.36598423408399e-07	0.0204881220233256	-75.2067374222992	6.77209169422207	0
2013	251	2.36715308671041e-06	-1.07156069127108e-06	0.0200560627618721	-76.943563742369	6.53989825119551	0
2013	252	4.59091253142462e-13	-0.00369450521509994	0.0513153869453253	-9.55200798596228	6.80730483282303	0
2013	253	3.6984009389365e-06	-0.0008144357973961	0.0109324481618843	-120.669025807581	6.93034926591292	0
2013	254	2.21475775190465e-05	-0.00571516980154135	0.0222968339184572	-69.891671719816	6.96543458836101	0
2013	255	3.17903510230584e-05	-0.010203392020249	0.0172788520135158	-87.9799945388946	6.74644852245872	0
