year	doy	gppCoeff	rCoeff	Q	nll	converge
2014	116	2.36899889892342e-12	-2.82626072738905e-09	0.376001683353052	22.3159579162214	0
2014	117	4.49934745760094e-05	-0.0937409816375188	0.283951661413259	18.9474897145475	0
2014	118	0.000127277482027787	-0.212701844802689	0.225235609425764	16.1663892515875	0
2014	119	1.85020568078174e-10	-4.64264461711246e-13	0.0954000089366085	5.85875034161626	0
2014	120	0.000198585185910021	-0.0846774618095191	0.0654613480576778	1.33769651456705	0
2014	121	0.00014396420474128	-0.139553624241027	0.0393130983939308	-4.78089151977791	0
2014	122	0.000165438956659088	-1.0976073605122e-06	0.608878941424276	26.9308188202022	0
2014	124	2.54071596317562e-12	-0.0485551861798196	0.177251837713894	10.523713565152	0
2014	133	7.93728259610706e-05	-0.0306223126625424	0.0223985566330563	-10.569602674773	0
2014	134	1.85589737389321e-05	-0.0218385175280904	0.000786396607180673	-49.5685867809687	0
2014	135	1.87436766079617e-11	-0.0283881853472926	0.0114524984366179	-19.5825310409022	0
2014	136	2.84102570568577e-05	-0.0180663816520242	0.00302046015669244	-35.5723814430576	0
2014	137	2.98334549244956e-05	-0.0207343701506392	0.00552597726131444	-28.3247545517754	0
2014	138	3.58239204321805e-11	-0.0120651367213071	0.00892178844585386	-22.5768702409251	0
2014	139	2.52584747187107e-05	-0.00982248622146162	0.016656073238055	-15.0867172249355	0
2014	140	4.20329370431871e-05	-0.0179541815609318	0.0272493175797932	-9.17817971059938	0
2014	141	6.2331446862811e-06	-0.000739880592631573	0.00459626858113656	-30.5374917556841	0
2014	142	1.70505196388026e-05	-0.00912877072650259	0.00310244822883827	-35.2512293321884	0
2014	143	1.99857614572258e-05	-0.00450284292051601	0.00929482325828575	-22.088764652946	0
2014	144	1.80393056465315e-05	-0.000397741722945744	0.0125493282120157	-18.4790152380712	0
2014	145	1.29457425038575e-08	-0.00782078416366771	0.0216875485618121	-11.4206523430546	0
2014	146	1.58587933507902e-05	-0.00746803869127451	0.00442213644743347	-30.9998664270948	0
2014	147	4.30755677663709e-17	-5.82257088575274e-09	0.00518012549722885	-29.1015535133289	0
2014	148	2.59697471869302e-05	-0.00922817832217643	0.0130164337740757	-18.0389632598959	0
2014	149	1.30996976359363e-05	-8.90290767134958e-08	0.00921907380324576	-22.1850593028609	0
2014	150	7.26449788684289e-05	-0.0183877667294714	0.0107376151610988	-20.3529168830137	0
2014	151	2.29386270638462e-05	-0.00776629811384202	0.0109249596031102	-19.3048318807869	0
2014	152	3.17735260220913e-05	-0.0126684442636679	0.0147927643879213	-16.5069735817094	0
2014	153	4.35948033938268e-05	-0.0162382779815208	0.00754196856886534	-23.5686550674922	0
2014	154	3.22041097891951e-13	-4.18699700991744e-10	0.0357927066967934	-5.90678161680313	0
2014	155	1.12693487731032e-05	-7.30423157028226e-08	0.0533466553107593	-1.07074741392948	0
2014	156	3.09987422221933e-12	-2.94405762687263e-09	0.0416017922056979	-4.10027472453597	0
2014	157	8.71518138390554e-05	-0.0286383100617062	0.0423189766438548	-3.89068099358108	0
2014	158	5.40434822780931e-10	-1.03160081823027e-09	0.0436265585773008	-3.52795808461775	0
2014	159	1.40551439610994e-10	-0.00374311181122852	0.0230145103108523	-11.2054860652835	0
2014	160	2.06336416875002e-10	-1.40571645795102e-12	0.0456737027030307	-2.97927965649919	0
2014	161	3.32618808010898e-05	-0.0151582762624138	0.0220319775377211	-11.726917384994	0
2014	162	1.79782836225013e-05	-0.00272159607477918	0.0500568192510426	-1.87963726228095	0
2014	163	4.25157168979816e-16	-0.00378990888866898	0.0137636215928691	-17.3725740518395	0
2014	164	3.44701760592369e-05	-0.0207705700258677	0.0334875638645975	-6.70424958645952	0
2014	165	4.02481250016521e-05	-0.0216106369795398	0.139140224704029	10.3860412775158	0
2014	166	2.88031084201447e-05	-0.00969234881282062	0.0152775605732426	-16.1215007496829	0
2014	167	5.71900686264101e-12	-0.00709704686379982	0.0100101458153004	-21.1960494743147	0
2014	168	0.000144979988726016	-0.0357136532874973	0.0737900199425979	2.77699861437413	0
2014	169	1.37182450967912e-09	-0.00908285881508097	0.326323489187088	20.6204522827389	0
2014	170	0.00010392909363037	-0.0480319398726507	0.065097367362242	1.27305096985217	0
2014	171	6.7784492020024e-05	-0.0284550120991868	0.0422652447790758	-3.91381093126576	0
2014	172	4.81289899251968e-05	-0.0214357512825258	0.0703426648558304	2.20266865112938	0
2014	173	1.20925272207231e-10	-0.0109497239816165	0.0192067992735013	-13.3760488480039	0
2014	174	3.6881082852071e-05	-0.0310225166304307	0.0438795765595693	-3.45911035173283	0
2014	175	0.00019516870980048	-0.10287979177324	0.181192850836045	13.5570893332224	0
2014	176	2.63175670037192e-05	-0.0205554825014441	0.425964454249214	22.8194364452223	0
2014	177	0.000340859762965357	-0.0621086185337525	0.173253550513421	13.0199442165339	0
2014	178	0.000328063721741688	-0.0812388679255829	0.207477249131668	15.1793767854386	0
2014	179	0.000116085341028731	-0.0380352620727319	0.0459340355070595	-2.78910574339532	0
2014	180	0.000248589331410203	-0.103060847577151	0.151001276342231	11.367245212498	0
2014	181	3.5526962817619e-08	-0.0590081301961904	0.307312045649631	19.890114347051	0
2014	182	0.000418559179725648	-0.0954638019012785	0.102870688359432	6.76501998163799	0
2014	183	8.45372863129148e-07	-0.0349845743802016	0.261405278105791	17.9497686925236	0
2014	184	3.00783980081372e-07	-0.0241482184961447	0.558866482505329	27.1322192889758	0
2014	185	2.25292588890343e-07	-0.0915087964378631	0.438922795711322	24.1194357919882	0
2014	186	5.37545830054111e-06	-0.0785673919335652	0.475732768241082	25.1342675408343	0
2014	187	4.18043412147714e-11	-0.0482105518943268	0.0323591893364637	-7.11619022487185	0
2014	188	0.000803734326406006	-0.094759407886999	0.0593432400482195	0.161060178969251	0
2014	189	0.00073667883147549	-0.12548511981526	0.12388074553626	8.99513581151466	0
2014	190	0.000280653058965772	-0.0620151098123998	0.64387811083808	28.7700760015489	0
2014	191	1.74804489914608e-11	-3.0199633953681e-07	0.287491254503722	18.302491686404	0
2014	192	4.89745440920918e-08	-0.00963871097836787	0.387740036642671	22.6736054230764	0
2014	193	1.86052570622757e-09	-0.0261298875434473	0.320308928924162	20.3860158252526	0
2014	194	0.00020652164618294	-0.00175716116987501	0.245713730912575	17.9158593721138	0
2014	195	0.000126558069499307	-0.0545554293872995	0.422597815526246	23.717354076364	0
2014	196	1.85129665945544e-17	-7.31451116986017e-06	0.128403839313652	9.42009212862599	0
2014	197	2.42860155064033e-06	-0.0185093294058962	0.182263862172676	13.6430949728806	0
2014	198	0.000976565032265556	-0.106031190433517	0.288200806323812	19.1189228652307	0
2014	199	1.93982238617298e-07	-0.0380627863373514	0.1960292182622	14.4068512499073	0
2014	200	4.33481599972491e-05	-0.0215583067388861	0.424967023719984	23.782351808706	0
2014	201	4.91918936004515e-05	-9.45142095331341e-07	0.204984076012322	15.0384602525591	0
2014	202	5.53977741066551e-09	-6.71017960276334e-18	0.489912161494877	25.4899396527869	0
2014	203	0.00023939396777393	-0.0432967092656987	0.751433636511203	30.6289814811777	0
2014	204	0.000463358323287062	-0.0758216158743523	0.540705729005554	26.6797443771188	0
