year	doy	GPP	R	NEP	GPP_SD	R_SD	gppCoeff_SD	rCoeff_SD	doInit_SD	nll.nll	converge.converge
2014	116	2.52807764878591e-08	-3.49543915039102e-08	-9.67361501605109e-09	1.04048339712973	1.34586035208401	9.75011200044503e-05	0.108820439835708	0.924001563593231	22.3159579162214	0
2014	117	0.55604407167651	-1.48612723437079	-0.930083162694284	1.29103735318875	1.62333810162996	0.000104467000524323	0.102395880821609	0.620439244439965	18.9474897145475	0
2014	118	1.60674927851151	-4.32963648097726	-2.72288720246574	1.39874038411476	1.87966583051839	0.000110800207899038	0.0923422535634211	0.56664397044636	16.1663892515875	0
2014	119	8.14382462000395e-07	-1.04681746995344e-11	8.14371993825695e-07	0.849426540385589	1.32567643891292	0.000192982275989563	0.0587938657866078	0.776397388919292	5.85875034161626	0
2014	120	1.96780006853062	-2.04852951809883	-0.0807294495682083	0.897450744638602	1.12599283541098	9.05683589604828e-05	0.0465437351407037	0.437725727089584	1.33769651456705	0
2014	121	1.66966301500125	-3.8881028234315	-2.21843980843025	0.810619534872173	1.08575858007193	6.98944611200669e-05	0.0389705601371164	0.436093928175005	-4.78089151977791	0
2014	122	2.32634523718712	-3.51947614478555e-05	2.32631004242567	1.44536438873807	1.47763468603521	0.000102787657069402	0.0460825032141028	0.761323200905318	26.9308188202022	0
2014	124	4.44916678909017e-08	-1.75127027135167	-1.75127022686	1.40377565438261	2.0571750600051	8.01632166848153e-05	0.0570366091842204	0.552154261122763	10.523713565152	0
2014	133	0.708991273756957	-1.29921261844258	-0.590221344685627	0.367892187529607	0.460664867253354	4.11861804990777e-05	0.0108578252685007	0.10224395487164	-10.569602674773	0
2014	134	0.142184506666438	-0.980313307245823	-0.838128800579385	0.0871037295866322	0.118775112885466	1.13694232083511e-05	0.00264596263814639	0.0293343587543624	-49.5685867809687	0
2014	135	1.26470652439998e-07	-1.25550441637236	-1.25550428990171	0.271180293639314	0.423535411086794	4.01904760382167e-05	0.00957655074269986	0.135990086142705	-19.5825310409022	0
2014	136	0.225266831691048	-0.841877698204958	-0.61661086651391	0.196650280683122	0.251776733814954	2.48011879182156e-05	0.00540303487537409	0.0595386464517234	-35.5723814430576	0
2014	137	0.277024422892024	-1.03659023843962	-0.759565815547594	0.257333999160263	0.330194088736748	2.77129438059699e-05	0.00660469894808831	0.0734501049703253	-28.3247545517754	0
2014	138	5.24655715945297e-07	-0.667222531546579	-0.667222006890863	0.0911705504214857	0.204852841589935	6.22519958287835e-06	0.00370427769548172	0.0660567270973608	-22.5768702409251	0
2014	139	0.159379485225056	-0.57404015593845	-0.414660670713394	0.24620616691797	0.369428508533089	3.90187748059721e-05	0.00632134598484512	0.113760984635474	-15.0867172249355	0
