year	doy	gppCoeff	rCoeff	Q	nll	converge
2012	230	4.07062393401905e-05	-0.00745585649462257	0.0164469497203047	-45.7078956578721	0
2012	231	4.50420076903636e-11	-7.33650085562895e-09	0.0158484459635071	-47.0467116131521	0
2012	232	1.17140316004881e-05	-2.95435936161377e-09	0.0596590317559064	0.676216197418215	0
2012	233	5.48528913188363e-22	-1.698915812613e-09	0.0269346664082293	-27.954630497061	0
2012	234	1.16155846465479e-10	-0.00759912740478625	0.040516026436021	-13.4379807259671	0
2012	235	4.62689113737399e-11	-0.00165792412767804	0.00564334485776741	-84.2129621413743	0
2012	236	2.0442906826185e-05	-0.00807851558983438	0.0125335715179597	-55.488742200879	0
2012	237	1.58838285617528e-10	-0.0025343119364465	0.0100336385157214	-63.5063471054321	0
2012	238	1.20317144369686e-05	-0.00565065616991218	0.00615697340925499	-81.0821062955705	0
2012	239	1.28093072787909e-09	-9.72935709485641e-05	0.0179760051492587	-42.5003352382121	0
2012	240	5.79998696293651e-06	-0.015472205743735	0.00447220064209528	-92.5924821668279	0
2012	241	1.09508132628576e-11	-0.00538026917841736	0.00380674955255606	-99.7579887243362	0
2012	242	6.46860793726947e-05	-0.00974092901522738	0.00118697680120519	-140.342115233979	0
2012	243	3.09221967157096e-10	-0.00759657941800147	0.00375728431829302	-98.8580749018359	0
2012	244	3.03892265579931e-10	-0.00314874309836539	0.0340359818995547	-19.524617610802	0
2012	245	7.41120253306982e-05	-0.0159493101373817	0.0262154335574112	-28.9314769493146	0
2012	246	1.0722727555767e-10	-0.00668628995404515	0.0369727295168156	-16.5483682429406	0
2012	247	3.98815144649978e-05	-0.00479547276074722	0.129946561028998	29.0985019379143	0
2012	248	1.0472446625e-17	-0.00339060657433524	0.0350919213856516	-18.4264939459355	0
2012	249	1.39711187994177e-05	-0.00545918660846338	0.00126662183840041	-138.007880913692	0
2012	250	9.54213336924344e-06	-0.00915224404527757	0.00242262158243964	-114.659223208468	0
2012	251	3.98700295019071e-05	-0.00797917835290873	0.00547097345744217	-85.3272571052315	0
2012	252	2.13562135375134e-05	-0.0045772994723723	0.00115827125321305	-141.229774300551	0
2012	253	3.69429165402762e-10	-0.00616159573233479	0.00810061440823759	-72.192620428784	0
2012	254	4.83130943938744e-05	-0.00690081648324647	0.00400170118529938	-96.5924749170986	0
2012	255	4.21211395264874e-11	-0.0045390524335306	0.00614409349667725	-81.1586127794717	0
2012	256	4.20784437967421e-06	-0.00497004851763719	0.00524508845279224	-86.8551717023902	0
2012	257	1.47604388108746e-11	-1.5765157697375e-10	0.046990569779714	-7.92115836239441	0
2012	258	2.63079114727728e-05	-0.00352948449866453	0.0131698669778301	-53.7074859493876	0
2012	259	1.76676678020735e-05	-0.00686002485273391	0.00236202696114993	-115.574248761236	0
2012	260	4.00415225385226e-05	-0.010668323005586	0.00716900129124705	-76.655001661272	0
2012	261	6.45063896380022e-05	-0.00153659289267055	0.0104678602259734	-61.9846850464021	0
2012	262	4.97638423962677e-05	-0.00908545850386558	0.00738035846556943	-74.5620628631699	0
2012	263	1.00474523495386e-10	-1.59269749912578e-09	0.0141249370190033	-51.1881863092406	0
2012	264	7.73754176122156e-11	-0.00513704106710881	0.00488294479899782	-89.4262445286182	0
2012	265	2.39798720317641e-05	-0.00660079109708146	0.00604046988955212	-81.7732350378963	0
2012	266	3.67791542988665e-05	-0.00397277968891241	0.0056338435407742	-85.4552545788776	0
2012	267	6.25194883986092e-06	-0.00433306170130258	0.00557934187464836	-84.6228617506302	0
2012	268	4.56567028323849e-05	-0.0063984674021035	0.00455628472227641	-91.9245146660165	0
2012	269	4.63759797312854e-05	-0.00654795609379686	0.00201719380086511	-121.250960324788	0
2012	270	2.89212263355038e-05	-0.00497047467263193	0.00134133332486178	-135.949089339504	0
2012	271	2.148758509719e-05	-0.000984747926873679	0.00257333961895669	-112.485562509252	0
2012	272	2.53793708463248e-06	-0.00392889997971487	0.00229487624150321	-118.223765330518	0
2012	273	4.70676833377207e-06	-0.00301261654227653	0.00238875028972822	-115.165665254329	0
2012	274	3.16178465090059e-10	-0.00228863343986587	0.00236174937465848	-115.573540303205	0
2012	275	0.000105747935390433	-0.00882137232312714	0.00257689745633297	-112.441718990315	0
2012	276	5.35762871836853e-05	-0.0126049867591845	0.00620464831780811	-80.8080397208892	0
2012	277	5.13416180700443e-05	-0.0058339708307727	0.0242353876585843	-31.7492197366487	0
2012	278	3.99571078615273e-11	-0.00237046323903144	0.0106919818959236	-61.2143573636279	0
2012	279	0.000155338953865331	-0.0113912526906473	0.00700767470410496	-78.5475342236604	0
2012	291	5.05188547131683e-13	-4.84792902778854e-16	0.00310458903743497	-107.200982257121	0
2012	294	8.27392184902694e-06	-3.33416990055282e-05	0.00259737980073777	-112.15591761614	0
2012	295	1.27158402653182e-11	-0.000571379669820127	0.000266067588505552	-194.184366509231	0
2012	296	2.33765192045915e-12	-3.28897877446938e-14	0.000981497624546838	-147.188183236741	0
2012	297	1.10261506580066e-31	-6.05627167937398e-10	0.00280258560489966	-110.937146461906	0
2012	298	0.0001954205601975	-0.00660572047417002	0.00552316135210875	-82.629025671072	0
