date	z_mix_min	z_mix_max	z_mix_median	z_mix_mean
2013-06-12	0.5	1.00605920317384	0.875010495337395	0.872171943850866
2013-06-13	0.876569796250695	1.36057247102072	1.29263295329649	1.23954389474279
2013-06-14	1.09460018490614	1.89666987690446	1.37693527401483	1.47499922583307
2013-06-15	0.5	1.85453522472365	1.37497150998897	1.31883376393271
2013-06-16	0.5	1.87031260886186	1.10139596467817	1.0255900336079
2013-06-17	0.5	1.63565382588408	0.5	0.692960647271963
2013-06-18	0.5	1.42332250075942	0.803362579300848	0.79969986566058
2013-06-19	0.756848694692174	1.30829185730611	0.857293747418779	0.912764881017904
2013-06-20	0.5	1.30000739872833	0.77080529469902	0.842060892548965
2013-06-21	0.762375501890597	0.992762940082178	0.83691200310149	0.84484172170846
2013-06-22	0.5	2.33023824214834	0.926626475629612	0.98308945613189
2013-06-23	0.998874672982791	2.4828754828502	1.35680959671173	1.43862159029895
2013-06-24	0.872653753334739	1.66800751977086	1.27316855137738	1.23384330168412
2013-06-25	0.5	1.47527362437415	0.5	0.881431836775337
2013-06-26	0.5	1.8366090024694	1.0451592854916	1.02468121483163
2013-06-27	1.03213793569277	1.83351390727131	1.43960514564977	1.4419068232034
2013-06-28	1.07043054988182	2.06426918663466	1.54198758174799	1.58176208241329
2013-06-29	1.5038895113168	2.09502645966827	1.97487186241814	1.91982160289303
2013-06-30	0.5	2.09299151997603	1.76144846533282	1.54000200980925
2013-07-01	0.5	1.99122357342506	1.30106857210771	1.20068388637575
2013-07-02	0.5	1.95599300365857	1.48703787470642	1.52574269198209
2013-07-03	1.058330237649	1.80274098722164	1.40106570769031	1.39046466172784
2013-07-04	1.21621041962193	1.84404417658572	1.47886405238549	1.53236200754508
2013-07-05	0.859226026191998	2.42844107486578	1.69383426685472	1.58952739089614
2013-07-06	0.5	1.91589338080619	1.2981650511066	1.11411936831959
2013-07-07	0.5	1.46408170871376	0.800570419058453	0.832332676981899
2013-07-08	0.5	1.69379476074694	0.5	0.821907169383091
2013-07-09	0.5	2.21140842372595	0.874391293116375	0.93781963291468
