date	z_mix_min	z_mix_max	z_mix_median	z_mix_mean
2013-05-16	0.1	0.75	0.435821503399483	0.34956503752127
2013-05-17	0.1	0.629371125705027	0.450133455022106	0.343950262135647
2013-05-18	0.1	0.608147340196621	0.1	0.294875390621827
2013-05-19	0.1	0.1	0.1	0.1
2013-05-20	0.1	0.464815157647364	0.1	0.104892401698181
2013-05-21	0.1	0.491617367336617	0.1	0.148330203052756
2013-05-22	0.1	0.618681579682434	0.513321382467042	0.507934562927914
2013-05-23	0.463064181801229	1.20467365262652	0.626876265306736	0.706887753471452
2013-05-24	0.1	1.1850572159751	0.1	0.560470128010796
2013-05-25	0.1	0.607385027842829	0.1	0.148894992420605
2013-05-26	0.1	0.589750730738778	0.1	0.166175848422526
2013-05-27	0.1	0.576622823337106	0.459687628954931	0.336900637167131
2013-05-28	0.1	0.588929839463729	0.536302262736628	0.432603614257149
2013-05-29	0.1	0.591351604387246	0.1	0.314225443833495
2013-05-30	0.1	0.477706791743946	0.1	0.117613137446249
2013-05-31	0.1	0.797743335140883	0.453180434835337	0.329056612145771
2013-06-01	0.1	0.559571473071439	0.485692680969521	0.410615426866833
2013-06-02	0.1	0.682008534480022	0.56053283074497	0.527741305520571
2013-06-03	0.1	0.957936495523702	0.469718450985973	0.419476381503168
2013-06-04	0.1	0.620578300415137	0.556707087447506	0.462186792318089
2013-06-05	0.570850764363601	0.971755019679186	0.650464711240686	0.678477475021255
2013-06-06	0.1	1.15692670027743	0.759963057619065	0.784727448740314
2013-06-07	0.1	1.13538602333162	0.1	0.457244085100665
2013-06-08	0.1	0.1	0.1	0.1
2013-06-09	0.1	0.557730143958539	0.1	0.170658613376869
2013-06-10	0.1	0.600665123886613	0.1	0.251379009939063
2013-06-11	0.1	0.1	0.1	0.1
2013-06-12	0.1	0.1	0.1	0.1
2013-06-13	0.1	0.475649747712342	0.1	0.139658686998218
2013-06-14	0.1	0.507315420980693	0.1	0.224044307440715
2013-06-15	0.1	0.475303196727847	0.1	0.114609857921634
2013-06-16	0.1	0.505755639291774	0.1	0.276483699033974
2013-06-17	0.1	0.75	0.471058300745042	0.338260722203614
2013-06-18	0.1	0.676051461085141	0.1	0.219031144382814
2013-06-19	0.1	0.45679096584748	0.1	0.123268719197915
2013-06-20	0.1	0.61599437945834	0.1	0.202141462507074
2013-06-21	0.1	0.643599105426395	0.492007948048952	0.382187098267433
2013-06-22	0.1	0.583080840701771	0.1	0.259279316430959
2013-06-23	0.1	0.506154166009035	0.1	0.141363170781575
2013-06-24	0.1	0.49243654277413	0.1	0.132417736356875
2013-06-25	0.1	0.1	0.1	0.1
2013-06-26	0.1	0.1	0.1	0.1
2013-06-27	0.1	0.1	0.1	0.1
2013-06-28	0.1	0.605664242966568	0.1	0.245635027992889
