date	z_mix_min	z_mix_max	z_mix_median	z_mix_mean
2013-01-07	1.45	1.45	1.45	1.45
2013-01-08	1.45	1.45	1.45	1.45
2013-01-09	1.45	1.45	1.45	1.45
2013-03-12	1.45	1.45	1.45	1.45
2013-04-06	1.45	1.45	1.45	1.45
2013-04-11	1.45	1.45	1.45	1.45
2013-04-12	1.45	1.45	1.45	1.45
2013-04-22	1.45	1.45	1.45	1.45
2013-04-23	1.45	1.45	1.45	1.45
2013-04-24	1.45	1.45	1.45	1.45
2013-04-25	1.45	1.45	1.45	1.45
2013-04-26	1.45	1.45	1.45	1.45
2013-04-27	1.45	1.45	1.45	1.45
2013-04-28	1.45	1.45	1.45	1.45
2013-04-30	1.45	1.45	1.45	1.45
2013-05-01	1.45	1.45	1.45	1.45
2013-05-02	1.45	1.45	1.45	1.45
2013-05-03	1.45	1.45	1.45	1.45
2013-05-04	1.45	1.45	1.45	1.45
2013-05-05	1.45	1.45	1.45	1.45
2013-05-06	1.45	1.45	1.45	1.45
2013-05-07	1.45	1.45	1.45	1.45
2013-05-08	1.45	1.45	1.45	1.45
2013-05-09	1.45	1.45	1.45	1.45
2013-05-16	1.45	1.45	1.45	1.45
2013-05-17	1.45	1.45	1.45	1.45
2013-05-19	0.9	1.45	1.45	1.36979166666667
2013-05-20	0.9	1.45	1.45	1.42066666666667
2013-05-21	1.45	1.45	1.45	1.45
2013-05-22	1.45	1.45	1.45	1.45
2013-05-23	1.45	1.45	1.45	1.45
2013-05-24	1.45	1.45	1.45	1.45
2013-05-25	1.45	1.45	1.45	1.45
2013-05-26	1.45	1.45	1.45	1.45
2013-05-27	1.45	1.45	1.45	1.45
2013-05-28	1.45	1.45	1.45	1.45
2013-05-29	1.45	1.45	1.45	1.45
2013-05-30	1.45	1.45	1.45	1.45
2013-05-31	1.45	1.45	1.45	1.45
2013-06-01	1.45	1.45	1.45	1.45
2013-06-02	1.45	1.45	1.45	1.45
2013-06-03	0.9	1.45	1.45	1.18263888888889
2013-06-04	0.9	3.87202910667117	0.9	1.30851338738166
2013-06-05	0.9	3.85287844826552	0.9	1.4517497383654
2013-06-06	0.9	3.10035766290274	0.9	1.2279689731244
2013-06-07	0.9	1.99758208497197	0.9	0.960932398688014
2013-06-08	0.9	1.45	0.9	0.903819444444445
2013-06-09	0.9	2.22485799656859	0.9	1.01967368239395
2013-06-10	0.9	12.3879738426969	7.61713530709274	6.77257145838797
2013-06-11	0.9	8.91064577906993	6.32974637018338	5.73223324154856
2013-06-12	0.9	6.45880840728067	1.45	2.62144787674941
2013-06-13	0.9	12.3493525537514	1.45	3.28364263854719
2013-06-14	1.45	12.7923038741949	9.23507856096832	9.04259771687959
2013-06-15	1.45	9.50445094107503	1.45	4.16558472442315
2013-06-16	1.45	9.64514863279132	1.45	2.96138149847359
2013-06-17	0.9	9.50162055324568	0.9	1.65177987783385
2013-06-18	0.9	9.5410749533224	1.45	3.10925600055956
2013-06-19	1.45	12.7650938128008	6.94280666609917	6.4758781109211
2013-06-20	1.45	11.3680272107289	9.78346366957596	8.89721192886354
2013-06-21	1.45	14.1937538871496	9.33872766397146	9.07880758433152
2013-06-22	1.45	14.2471134621537	12.1568024010954	11.8565783846101
2013-06-23	1.45	21.0549176818871	17.1914335967528	12.9320598292643
2013-06-24	0.9	21.0463561691732	1.45	7.14148710191945
2013-06-25	0.9	17.1068238029381	1.45	1.80926990772209
2013-06-26	0.9	6.62586369552335	0.9	2.17315578372215
2013-06-27	0.9	1.45	1.45	1.22083333333333
2013-06-28	1.45	12.7511410769524	1.45	4.63362534952771
2013-06-29	0.9	16.6257723430699	1.45	3.87445338420125
2013-06-30	1.45	18.8359432230191	1.45	6.88122854302417
2013-07-01	1.45	20.9532153278476	1.45	2.3589158051318
2013-07-02	1.45	18.8332431147035	14.9606937568706	9.99631284298135
2013-07-03	1.45	21.0376342700651	1.45	8.16875959987629
2013-07-04	1.45	17.4189339742652	1.45	5.28590212578847
2013-07-05	1.45	20.4502882303398	17.1073756361595	11.2761413830807
2013-07-06	1.45	19.2588976711963	17.3440642061327	13.2852879709808
2013-07-07	0.9	18.8224172595619	1.45	2.69725423300949
2013-07-08	0.9	3.58233258837754	0.9	1.18102459753776
