date	z_mix_min	z_mix_max	z_mix_median	z_mix_mean
2013-05-01	0.1	6.45242965619121	2.75759732323027	2.68662864669344
2013-05-02	0.225	4.36102330263492	2.91317146167884	2.63839178673178
2013-05-03	0.481425600742413	3.55717233306638	2.45833567399889	2.33243360697296
2013-05-04	0.354887321849155	3.56424878139282	2.68727778887451	2.42138538681136
2013-05-05	0.1	3.6838201771578	1.61520603444998	1.78883678460571
2013-05-06	0.1	3.8820539275887	1.22346414030124	1.40574932339728
2013-05-07	0.1	3.24702862795694	0.726815215617404	0.813127400608114
2013-05-08	0.1	3.38090914312232	0.736387712298352	0.879899650900688
2013-05-09	0.1	3.77143961242404	0.803013442922197	0.859501384334378
2013-05-10	0.664792986349558	4.08042549623464	1.48816944904753	1.56444224227612
2013-05-11	1.54366185941578	3.54700195492793	2.00026240763725	2.11731727353399
2013-05-12	1.81856564797151	5.65729697805992	3.28536162643485	3.38466245683317
2013-05-13	2.78339530583748	5.15557950257308	3.77703127612062	3.90652418821068
2013-05-14	3.18766349923707	5.69949966717767	4.24818940700299	4.28358095951546
2013-05-15	3.14530066044894	5.49124295098784	4.13100294127431	4.12322371466137
2013-05-16	3.32944934163876	6.15670693816567	4.39844463038057	4.51530004866142
2013-05-17	3.45523192525923	6.15054587170629	4.26247600995381	4.42912193897931
2013-05-18	3.3216828390349	5.59545440561898	4.13023941614816	4.27553241769656
2013-05-19	2.9012147602039	5.68711856451978	4.04183892649023	4.16374370645983
2013-05-20	0.98519441610242	5.61883956109623	3.75473071699052	3.74033860114549
2013-05-21	0.895693596833993	6.1319231566629	3.90512331908344	3.86023996166706
2013-05-22	0.74621266418269	5.74426845751824	3.88945777137989	3.73579780294854
2013-05-23	1.30205778724369	6.16277497340656	4.15719705785911	4.02608517455591
2013-05-24	2.65544217776935	5.96189311477482	4.1294278155409	4.35446063640159
2013-05-25	2.96915033220847	6.05417793960874	4.30582508995463	4.50704459628908
2013-05-26	2.86892598699387	5.93030118969105	4.03663447198112	4.24018615224111
2013-05-27	3.16678990553703	5.76001594887205	3.78765858447167	3.97839531151364
2013-05-28	2.69646440708366	6.01700454327601	4.18917039815167	4.39297718655617
2013-05-29	2.46004506961932	6.07994093049024	3.86389261389391	4.19964452345527
2013-05-30	0.541565112509571	6.53011325912452	3.44577319165259	3.58023112496354
2013-05-31	0.1	5.61392475211195	3.06715453970459	3.1267302128198
2013-06-01	0.1	6.11040141419283	3.3255528382184	3.25938280955271
2013-06-02	0.953624472731041	6.21729447103632	3.00326358201579	3.04452814630203
2013-06-03	1.82672715048785	5.85737894113928	3.33489322030174	3.35308061706254
2013-06-04	1.91091960361623	5.66070008682585	3.1579541036557	3.29565918497936
2013-06-05	2.36888764354279	5.89908467006062	2.90081709202748	3.30301600740696
2013-06-06	2.3528545236134	5.04457028084506	3.16026920098081	3.20423789003004
2013-06-07	2.80298198852318	5.88499973009253	3.35076622314064	3.63466994815887
2013-06-08	2.69757858285271	6.16831075461627	3.20322229890961	3.39906214457883
2013-06-09	2.52696332566985	6.00538017821411	2.93771992487126	3.0486450561446
2013-06-10	2.39916578449028	5.57256446702213	2.94942476981751	3.18355862641648
2013-06-11	1.95192202161416	6.07763660138303	2.91825492243532	3.33452304443835
2013-06-12	1.43279020924503	5.87154904653291	2.68151205013423	2.97469439978427
2013-06-13	1.29234862299426	5.9395826495753	2.7344556377429	3.05929460167266
2013-06-14	1.67488074164573	5.52369966048894	2.76560135057009	2.87778972842006
2013-06-15	2.09239413771803	6.04964073537158	2.84021533545562	3.08842682974229
2013-06-16	1.89162260300378	5.78735063688302	3.03382190191383	3.11529319093696
2013-06-17	1.7914337797337	5.49822302054223	2.57458960842865	2.78972671443536
2013-06-18	1.87603260499817	6.1640253948393	2.72080404052621	2.89518158685052
2013-06-19	1.41161325260211	4.97040511547977	2.83764112015961	2.91115861074259
2013-06-20	1.66065299063345	4.87763823614258	2.82217458906444	2.91237654690353
2013-06-21	0.1	4.97371603634396	2.13648790474349	2.29317911294157
2013-06-22	0.1	6.25308992415383	1.99220539428782	2.16593197444017
2013-06-23	0.1	6.01104563421298	1.46372716571787	1.964211010578
2013-06-24	0.413643614026216	3.95189529904966	1.57203721976456	1.59676945234786
2013-06-25	0.67252892697924	5.51823299636292	1.63925895142273	1.90632964054149
2013-06-26	0.558793481482597	3.55064045917326	1.58952155765784	1.77854779085147
2013-06-27	0.1	4.59523092498257	1.40466221341082	1.59487059309803
2013-06-28	1.08980791293142	3.49665813931892	1.72599278649206	1.93021214764053
2013-06-29	1.74605077231062	3.81083364838207	2.21729391898463	2.31653548994027
2013-06-30	1.74781261859421	3.71026829604704	2.30081057241394	2.3446973195353
2013-07-01	2.06081774256305	4.10750645590999	2.47207267273632	2.60048322078146
2013-07-02	2.22817528032787	3.4748418423148	2.65477000003807	2.70700640524517
2013-07-03	0.1	4.62447718150636	2.69180707046258	2.62222582193376
2013-07-04	0.911098430571057	3.41595008096538	2.47955916331104	2.22873509728978
2013-07-05	0.700523022678881	5.03686910962034	1.74321460769816	1.85382697392054
2013-07-06	0.919465487238465	5.48159775135125	1.65909682003515	1.79449032438955
2013-07-07	0.1	4.18143035334722	1.5479371272782	1.79563215548976
2013-07-08	0.1	3.3946524632707	1.25056814147707	1.28427761427666
2013-07-09	0.743430176377482	4.54121477726211	1.2909941176193	1.49657528510905
2013-07-10	1.39271448421981	3.42344781325885	2.04910651990629	2.10230246260519
2013-07-11	1.46564077956032	3.61892571890968	2.13763584326704	2.18378013381642
2013-07-12	0.1	3.4146900332361	2.30984233658853	2.1983739036646
2013-07-13	0.1	5.00974280684154	2.0406045994793	1.92805758292569
2013-07-14	0.1	2.91128739764817	1.43211479937374	1.37368214428271
2013-07-15	0.1	2.59697211940268	1.40116337664743	1.4272677215445
2013-07-16	0.1	3.10154692755076	1.34312580450933	1.45690740580625
2013-07-17	0.767454046845539	4.88852787332698	1.5799129365957	1.6262381729507
2013-07-18	1.22330449255761	3.14933801106089	1.81801450849001	1.89266471729795
2013-07-19	1.39766610785038	3.63167562162518	2.28804654939818	2.32751124821839
2013-07-20	2.27663320340148	3.86523913795327	2.67274120179321	2.71290892867018
2013-07-21	1.39431647925488	3.29071117951378	2.76922538102931	2.72743413923089
2013-07-22	1.80422664400989	3.49880971021006	2.62630936055217	2.59801237872277
2013-07-23	2.30701350691109	3.78006606006164	2.78483910027888	2.82658201342425
2013-07-24	2.27994354403651	4.02254777236399	2.98576294566083	2.99662396048733
2013-07-25	2.77580148576536	3.69212171603361	3.1370664097206	3.17472222201873
2013-07-26	2.27384234840442	3.77884798598337	2.92562894511129	2.94224985857023
2013-07-27	2.37881299267976	3.61859023858291	2.7816000876435	2.76388139352649
2013-07-28	2.7184791235185	4.35780287965276	3.08047027421013	3.14703643418117
2013-07-29	2.78166208409298	3.91485365578884	3.24785246166276	3.22356035592937
2013-07-30	2.84650186118758	4.19636193235616	3.25452723991005	3.29880119592801
2013-07-31	2.32549452249587	3.92472653861986	2.95162599481358	2.93969226962104
2013-08-01	2.40110301929075	4.34419884928446	3.00627701788757	3.01643107144839
2013-08-02	2.68217220486902	4.13986502939317	3.25058204973241	3.27142118531928
2013-08-03	2.81154396047786	5.80297568261455	3.25190986948536	3.32764907781713
2013-08-04	2.67075475763829	4.20413601160698	3.2714487895972	3.28581552310263
2013-08-05	2.75221333545262	4.52088286171903	3.53769106508886	3.47880255083125
2013-08-06	2.23406477457793	4.36930141256563	3.28367456837986	3.27085525682969
2013-08-07	2.66547340334889	4.83478284073275	3.42337486920966	3.3918859901888
2013-08-08	3.15192372210717	5.07133099078034	3.50922739056078	3.51551557459802
2013-08-09	2.14293161369977	4.45751985621532	3.35300183488488	3.35656709240738
2013-08-10	2.74601103908444	5.04012837978869	3.31368121655584	3.40860764334727
2013-08-11	2.83980762538491	4.50050642869519	3.35757614006915	3.37883947509674
2013-08-12	2.64093207198269	4.50972560970615	3.43544583972589	3.48018204450128
2013-08-13	2.89990412216154	5.20732859546755	3.40976029825687	3.4459965621917
2013-08-14	2.89983380854956	4.69321292787557	3.65367691080445	3.70813175230585
2013-08-15	3.53370550396027	4.89925054960011	3.8902997249299	3.96823280098476
2013-08-16	3.50396140117836	5.42860111631926	3.93216270252682	3.94365504893948
2013-08-17	2.79411071892178	4.31310003473573	3.61426610462936	3.63951117054841
