date	z_mix_min	z_mix_max	z_mix_median	z_mix_mean
2013-06-07	5.91746311333785	6.82033879476731	6.38521895084796	6.38973066468034
2013-06-08	5.14178508466163	9.35702181402405	6.19281924155182	6.63104198495041
2013-06-09	4.28997711538515	11.3024030276327	6.11677713272432	6.78639547907289
2013-06-10	5.2952618520658	9.40016551749767	6.17079693906565	6.4747690314179
2013-06-11	5.24154796153722	9.4149316318205	7.58066769429359	7.16482194481595
2013-06-12	4.99141986033832	9.23553284722063	7.25333402197978	7.06955352934162
2013-06-13	4.23409809590153	7.92096293267002	6.07753051428577	6.07753051428577
2013-06-14	3.11606214234565	9.26844463973186	6.01227874430148	5.99987408229949
2013-06-15	3.32373767710435	8.90052168627643	6.87283244512438	6.7976521525706
2013-06-16	3.31070474075456	8.63010847395816	7.05847792793762	6.73585569386293
2013-06-17	3.25793032350301	11.5422766277705	7.64793977121237	7.03532654307558
2013-06-18	3.9324096504439	9.5	7.80941185554002	7.31377744176652
2013-06-19	4.00682299025536	8.7968820252652	6.67195712240035	6.44503611781325
2013-06-20	3.73759530223947	9.05422600042736	5.48085900256521	5.77195656957994
2013-06-21	3.79223888317703	11.5773107253276	6.5418514413965	6.52298801662157
2013-06-22	3.8184609057126	11.2990138872162	7.35428161973264	6.88847330355153
2013-06-23	4.19567975650013	10.2454098231599	5.79061364699753	6.15678501381578
2013-06-24	3.7672847311629	8.66033134152995	6.46605262540574	6.45223746236336
2013-06-25	2.86278832949028	8.5218878628297	5.50596895525209	5.55702128328284
2013-06-26	1	8.41908876139782	3.51295984633169	3.56484683906222
2013-06-27	2.05070136680743	8.21154647933794	3.81207286886912	4.68427164802838
2013-06-28	2.86200532129167	8.26810510319872	6.06001224696379	5.65166094084197
2013-06-29	3.60713286463767	11.5593550329865	5.90512509007216	5.69867788439304
2013-06-30	4.06459799014297	8.31278007428339	5.52183600791021	5.52817832851466
2013-07-01	4.06935972221401	11.3981683211874	5.28539613447757	5.45933518055759
2013-07-02	3.97914738753957	7.57957058004869	4.69110746317659	5.00818773719742
2013-07-03	3.08688974812298	11.3429772849521	4.40570606175589	4.70574182987922
2013-07-04	3.85825209973241	7.77276306439455	5.49000709315658	5.45963919070481
2013-07-05	4.60410022539546	7.86326785201895	5.7457590463112	5.86990212716289
2013-07-06	4.63397779078913	7.74868667013148	5.56456664056354	5.61813702160763
2013-07-07	3.88481222435881	11.1088605965786	4.7783956970534	5.49583933684082
2013-07-08	3.6855863976246	11.1855763388071	4.63862973538145	5.14474516778613
2013-07-09	3.49275312064087	11.3844699419158	4.66895272759932	4.87181262312826
2013-07-10	4.63541549855056	9.30626120938539	5.58333222262945	5.77813383712063
2013-07-11	4.62850818847107	6.73093868179548	5.58216255468926	5.71715757791673
2013-07-12	5.53690224524937	7.31306970523082	5.59603602443824	5.93330087413474
2013-07-13	4.59870387960286	6.82019282297169	5.60005488303213	5.77268330694589
2013-07-14	4.70441143647079	8.28661137035525	5.56195650251715	5.40234176183506
2013-07-15	4.68554450084198	7.84530834903683	4.96412502057256	5.13382563218993
2013-07-26	6.52934718156081	7.81296997641952	7.60959876363472	7.39310246292025
2013-07-27	7.57961195121592	17.3391505147718	7.62812157913462	7.70378141175786
2013-07-28	4.7044293328621	17.3978859627915	7.66716374007283	7.71651386421334
2013-07-29	7.65752185864487	7.74263432020223	7.70505314514996	7.70160834871126
2013-07-30	5.28753534575939	17.3960719557216	7.68363247243444	7.72240163920424
2013-07-31	7.5374740019458	7.8538586457509	7.70022756405078	7.70897880945209
2013-08-01	6.08548397659703	9	7.72581951826687	7.72498566704959
2013-08-02	7.61713988188998	10.9940112303299	7.702043279965	7.78055995293051
2013-08-03	7.67741969791483	17.4071356455517	7.75077640667315	7.83368139922832
2013-08-04	7.66892367584848	7.83002577830188	7.74667618619741	7.74937683488214
2013-08-05	1	17.4192791012531	7.77015203864015	7.8304296154001
2013-08-06	7.2594205757373	7.86637446191976	7.77252502399638	7.76311977984978
2013-08-07	6.66522932862753	17.1691112904778	7.76929795465359	7.84012535335822
2013-08-08	6.1060409316173	10.0752247299828	7.76556605423284	7.86349492373041
2013-08-09	7.72193826631998	9	7.79348238003553	7.82934157523482
2013-08-10	7.70657780537956	17.4080630303439	7.79424228059984	7.95912621663126
2013-08-11	7.71321195895712	7.84804982513344	7.75271516289363	7.76379287629099
2013-08-12	7.66604701481585	10.0627298093774	7.75758672973612	7.77401919487381
2013-08-13	7.73024753440101	9.62438320842791	7.81090845451907	7.83719011336226
2013-08-14	7.7492019148721	10.1052913398943	7.83370453541045	7.88942430446382
2013-08-15	7.73974839689025	17.4166505861488	8.00124641619761	8.12782960124402
2013-08-16	7.73005957161238	8.27623432845715	7.80841775061967	7.82376424058348
2013-08-17	6.04864515310724	8.56600917290298	7.75099380528475	7.57622290740202
2013-08-18	7.13152180154013	8.31945858878022	7.66964074924487	7.65594460351963
2013-08-19	6.21761995317596	8.49734190402604	7.79600684182404	7.86626779023841
2013-08-20	7.68658955694953	9.96152807596192	7.75843208313494	7.82010061256903
2013-08-21	6.50576863621183	9.56892361571753	7.6849319417836	7.61514715744946
2013-08-22	6.29102996824038	17.2144413750204	7.64509010049355	7.70334704111799
2013-08-23	6.06228377836656	8.09168321809957	7.17751230873288	7.144551892671
2013-08-24	6.76924715782298	9.59675354366683	7.72584778464283	7.62984524556923
2013-08-25	7.05298300010048	9.37036124100218	7.8836215564622	8.04277407629414
2013-08-26	6.76482873600543	8.23220625951453	7.77286198462113	7.67902125927643
2013-08-27	6.36399920914739	9.72194081950719	7.63401373569247	7.57607398272002
2013-08-28	6.82938482430243	8.68259190536003	7.67024868208596	7.59501353166298
2013-08-29	5.74569908507603	8.06312958125557	7.66492382530347	7.44809571135164
2013-08-30	6.62330153483061	10.4351018358171	7.67279637281552	7.87707394559044
2013-08-31	7.25917347121451	9	7.67183699051983	7.73886253790868
2013-09-01	5.91473574324007	9.85538039297323	7.81223191525527	7.88842320819949
2013-09-02	7.76691382363282	8.8482483347644	8.24600141493901	8.20365902742874
2013-09-03	7.9725723981817	9	8.36894592140395	8.34264453366658
2013-09-04	7.15726462264832	8.5519131567969	8.30755424991703	8.29039767648227
2013-09-05	8.09940249784497	8.51880279312868	8.4217753717956	8.3798475001939
2013-09-06	7.79999278213487	9	8.50045305110973	8.46616261481638
2013-09-07	7.98898358950284	17.4069003562361	8.34411770679833	8.44981781987869
2013-09-08	7.92364929850357	9	8.31440923294026	8.31175634136433
2013-09-09	8.0095228980228	9	8.41082960582688	8.37218615084287
2013-09-10	7.97393890472518	8.5187643639771	8.23532688178493	8.23824908230237
2013-09-11	8.09182681100451	8.59533089021049	8.50075651750098	8.47363212377484
2013-09-12	8.41012342005762	9.60979349996666	8.52021212505621	8.89420370343603
2013-09-13	7.54153417032828	9.59220601610422	8.55724436855182	8.72789805976339
2013-09-14	8.57059375400907	9.64093165009551	9.61129461632185	9.51468224609036
2013-09-15	8.5388038957208	9.69657634133634	9.61801504863491	9.52761663692856
2013-09-16	9.5703762149923	17.4352600339842	9.63993236374992	9.69239486833498
2013-09-17	9.61413730995075	9.71473891777353	9.65746514812048	9.6583823817367
2013-09-18	9.63607162434254	9.77175145871082	9.68544634536503	9.68922003687615
2013-09-19	9.6302256716838	9.81351329266769	9.71363441675399	9.71410491009045
2013-09-20	9.59048824935041	10.1749901211202	9.73837910648371	9.75438494417472
2013-09-21	9.68216062981383	10.5864812605432	9.77639635238639	9.86250524397357
2013-09-22	9.75650876585676	10.6086350047519	9.94369289953187	10.0625147410182
2013-09-23	9.79881705071108	10.6203084215634	10.3352107601178	10.2968196199952
2013-09-24	9.84465549106957	10.6854037875406	10.5961199635097	10.4914796499089
