site	dateTime	discharge
HP4	2013-01-01 00:00:00	0.008433
HP4	2013-01-02 00:00:00	0.008005
HP4	2013-01-03 00:00:00	0.007793
HP4	2013-01-04 00:00:00	0.008355
HP4	2013-01-05 00:00:00	0.008005
HP4	2013-01-06 00:00:00	0.008341
HP4	2013-01-07 00:00:00	0.007975
HP4	2013-01-08 00:00:00	0.007658
HP4	2013-01-09 00:00:00	0.007715
HP4	2013-01-10 00:00:00	0.007595
HP4	2013-01-11 00:00:00	0.013763
HP4	2013-01-12 00:00:00	0.02328
HP4	2013-01-13 00:00:00	0.039975
HP4	2013-01-14 00:00:00	0.055916
HP4	2013-01-15 00:00:00	0.036873
HP4	2013-01-16 00:00:00	0.029242
HP4	2013-01-17 00:00:00	0.023926
HP4	2013-01-18 00:00:00	0.019501
HP4	2013-01-19 00:00:00	0.01954
HP4	2013-01-20 00:00:00	0.021569
HP4	2013-01-21 00:00:00	0.016214
HP4	2013-01-22 00:00:00	0.013794
HP4	2013-01-23 00:00:00	0.01133
HP4	2013-01-24 00:00:00	0.012731
HP4	2013-01-25 00:00:00	0.012764
HP4	2013-01-26 00:00:00	0.011445
HP4	2013-01-27 00:00:00	0.01024
HP4	2013-01-28 00:00:00	0.011104
HP4	2013-01-29 00:00:00	0.011156
HP4	2013-01-30 00:00:00	0.091949
HP4	2013-01-31 00:00:00	0.143407
HP4	2013-02-01 00:00:00	0.054285
HP4	2013-02-02 00:00:00	0.038904
HP4	2013-02-03 00:00:00	0.031688
HP4	2013-02-04 00:00:00	0.02799
HP4	2013-02-05 00:00:00	0.024185
HP4	2013-02-06 00:00:00	0.020881
HP4	2013-02-07 00:00:00	0.017635
HP4	2013-02-08 00:00:00	0.016667
HP4	2013-02-09 00:00:00	0.014052
HP4	2013-02-10 00:00:00	0.012469
HP4	2013-02-11 00:00:00	0.013788
HP4	2013-02-12 00:00:00	0.014841
HP4	2013-02-13 00:00:00	0.013102
HP4	2013-02-14 00:00:00	0.012164
HP4	2013-02-15 00:00:00	0.012105
HP4	2013-02-16 00:00:00	0.011461
HP4	2013-02-17 00:00:00	0.01094
HP4	2013-02-18 00:00:00	0.010132
HP4	2013-02-19 00:00:00	0.010303
HP4	2013-02-20 00:00:00	0.010132
HP4	2013-02-21 00:00:00	0.009724
HP4	2013-02-22 00:00:00	0.009422
HP4	2013-02-23 00:00:00	0.009788
HP4	2013-02-24 00:00:00	0.011407
HP4	2013-02-25 00:00:00	0.010564
HP4	2013-02-26 00:00:00	0.010134
HP4	2013-02-27 00:00:00	0.010023
HP4	2013-02-28 00:00:00	0.010157
HP4	2013-03-01 00:00:00	0.009935
HP4	2013-03-02 00:00:00	0.009405
HP4	2013-03-03 00:00:00	0.008982
HP4	2013-03-04 00:00:00	0.008447
HP4	2013-03-05 00:00:00	0.008166
HP4	2013-03-06 00:00:00	0.00799
HP4	2013-03-07 00:00:00	0.008162
HP4	2013-03-08 00:00:00	0.008041
HP4	2013-03-09 00:00:00	0.008308
HP4	2013-03-10 00:00:00	0.009206
HP4	2013-03-11 00:00:00	0.021135
HP4	2013-03-12 00:00:00	0.066572
HP4	2013-03-13 00:00:00	0.04634
HP4	2013-03-14 00:00:00	0.033926
HP4	2013-03-15 00:00:00	0.02885
HP4	2013-03-16 00:00:00	0.024246
HP4	2013-03-17 00:00:00	0.021191
HP4	2013-03-18 00:00:00	0.019595
HP4	2013-03-19 00:00:00	0.020507
HP4	2013-03-20 00:00:00	0.017358
HP4	2013-03-21 00:00:00	0.01592
HP4	2013-03-22 00:00:00	0.014604
HP4	2013-03-23 00:00:00	0.013448
HP4	2013-03-24 00:00:00	0.012786
HP4	2013-03-25 00:00:00	0.012812
HP4	2013-03-26 00:00:00	0.013977
HP4	2013-03-27 00:00:00	0.014582
HP4	2013-03-28 00:00:00	0.013702
HP4	2013-03-29 00:00:00	0.016059
HP4	2013-03-30 00:00:00	0.020783
HP4	2013-03-31 00:00:00	0.02503
HP4	2013-04-01 00:00:00	0.034497
HP4	2013-04-02 00:00:00	0.027579
HP4	2013-04-03 00:00:00	0.022889
HP4	2013-04-04 00:00:00	0.02175
HP4	2013-04-05 00:00:00	0.022281
HP4	2013-04-06 00:00:00	0.020872
HP4	2013-04-07 00:00:00	0.031955
HP4	2013-04-08 00:00:00	0.042216
HP4	2013-04-09 00:00:00	0.105094
HP4	2013-04-10 00:00:00	0.09221
HP4	2013-04-11 00:00:00	0.063826
HP4	2013-04-12 00:00:00	0.055353
HP4	2013-04-13 00:00:00	0.046778
HP4	2013-04-14 00:00:00	0.040905
HP4	2013-04-15 00:00:00	0.049048
HP4	2013-04-16 00:00:00	0.212389
HP4	2013-04-17 00:00:00	0.130606
HP4	2013-04-18 00:00:00	0.336422
HP4	2013-04-19 00:00:00	0.621277
HP4	2013-04-20 00:00:00	0.140983
HP4	2013-04-21 00:00:00	0.060994
HP4	2013-04-22 00:00:00	0.061652
HP4	2013-04-23 00:00:00	0.072614
HP4	2013-04-24 00:00:00	0.105679
HP4	2013-04-25 00:00:00	0.096737
HP4	2013-04-26 00:00:00	0.088498
HP4	2013-04-27 00:00:00	0.074577
HP4	2013-04-28 00:00:00	0.062055
HP4	2013-04-29 00:00:00	0.053553
HP4	2013-04-30 00:00:00	0.048453
HP4	2013-05-01 00:00:00	0.042601
HP4	2013-05-02 00:00:00	0.036975
HP4	2013-05-03 00:00:00	0.03091
HP4	2013-05-04 00:00:00	0.0258
HP4	2013-05-05 00:00:00	0.022787
HP4	2013-05-06 00:00:00	0.019304
HP4	2013-05-07 00:00:00	0.016992
HP4	2013-05-08 00:00:00	0.015257
HP4	2013-05-09 00:00:00	0.013568
HP4	2013-05-10 00:00:00	0.023469
HP4	2013-05-11 00:00:00	0.034549
HP4	2013-05-12 00:00:00	0.028517
HP4	2013-05-13 00:00:00	0.024064
HP4	2013-05-14 00:00:00	0.018918
HP4	2013-05-15 00:00:00	0.017188
HP4	2013-05-16 00:00:00	0.014079
HP4	2013-05-17 00:00:00	0.012301
HP4	2013-05-18 00:00:00	0.010944
HP4	2013-05-19 00:00:00	0.011116
HP4	2013-05-20 00:00:00	0.011842
HP4	2013-05-21 00:00:00	0.034549
HP4	2013-05-22 00:00:00	0.051257
HP4	2013-05-23 00:00:00	0.087694
HP4	2013-05-24 00:00:00	0.050512
HP4	2013-05-25 00:00:00	0.033131
HP4	2013-05-26 00:00:00	0.024257
HP4	2013-05-27 00:00:00	0.019287
HP4	2013-05-28 00:00:00	0.014986
HP4	2013-05-29 00:00:00	0.025693
HP4	2013-05-30 00:00:00	0.019495
HP4	2013-05-31 00:00:00	0.023541
HP4	2013-06-01 00:00:00	0.065775
HP4	2013-06-02 00:00:00	0.060426
HP4	2013-06-03 00:00:00	0.03701
HP4	2013-06-04 00:00:00	0.026322
HP4	2013-06-05 00:00:00	0.019657
HP4	2013-06-06 00:00:00	0.016898
HP4	2013-06-07 00:00:00	0.02701
HP4	2013-06-08 00:00:00	0.019623
HP4	2013-06-09 00:00:00	0.015133
HP4	2013-06-10 00:00:00	0.012668
HP4	2013-06-11 00:00:00	0.019452
HP4	2013-06-12 00:00:00	0.012429
HP4	2013-06-13 00:00:00	0.064526
HP4	2013-06-14 00:00:00	0.044463
HP4	2013-06-15 00:00:00	0.02458
HP4	2013-06-16 00:00:00	0.058526
HP4	2013-06-17 00:00:00	0.038698
HP4	2013-06-18 00:00:00	0.025698
HP4	2013-06-19 00:00:00	0.018506
HP4	2013-06-20 00:00:00	0.013349
HP4	2013-06-21 00:00:00	0.010827
HP4	2013-06-22 00:00:00	0.010489
HP4	2013-06-23 00:00:00	0.009278
HP4	2013-06-24 00:00:00	0.007453
HP4	2013-06-25 00:00:00	0.006525
HP4	2013-06-26 00:00:00	0.005903
HP4	2013-06-27 00:00:00	0.005293
HP4	2013-06-28 00:00:00	0.005975
HP4	2013-06-29 00:00:00	0.004915
HP4	2013-06-30 00:00:00	0.004196
HP4	2013-07-01 00:00:00	0.003208
HP4	2013-07-02 00:00:00	0.003007
HP4	2013-07-03 00:00:00	0.002738
HP4	2013-07-04 00:00:00	0.002879
HP4	2013-07-05 00:00:00	0.002621
HP4	2013-07-06 00:00:00	0.002321
HP4	2013-07-07 00:00:00	0.002006
HP4	2013-07-08 00:00:00	0.002283
HP4	2013-07-09 00:00:00	0.003399
HP4	2013-07-10 00:00:00	0.008537
HP4	2013-07-11 00:00:00	0.00311
HP4	2013-07-12 00:00:00	0.002074
HP4	2013-07-13 00:00:00	0.001609
HP4	2013-07-14 00:00:00	0.001004
HP4	2013-07-15 00:00:00	0.000841
HP4	2013-07-16 00:00:00	0.000669
HP4	2013-07-17 00:00:00	0.000496
HP4	2013-07-18 00:00:00	0.000645
HP4	2013-07-19 00:00:00	0.013747
HP4	2013-07-20 00:00:00	0.005491
HP4	2013-07-21 00:00:00	0.001905
HP4	2013-07-22 00:00:00	0.00132
HP4	2013-07-23 00:00:00	0.001388
HP4	2013-07-24 00:00:00	0.002132
HP4	2013-07-25 00:00:00	0.001897
HP4	2013-07-26 00:00:00	0.001584
HP4	2013-07-27 00:00:00	0.001946
HP4	2013-07-28 00:00:00	0.005382
HP4	2013-07-29 00:00:00	0.004474
HP4	2013-07-30 00:00:00	0.003637
HP4	2013-07-31 00:00:00	0.00251
HP4	2013-08-01 00:00:00	0.011232
HP4	2013-08-02 00:00:00	0.004221
HP4	2013-08-03 00:00:00	0.00463
HP4	2013-08-04 00:00:00	0.005364
HP4	2013-08-05 00:00:00	0.002888
HP4	2013-08-06 00:00:00	0.00241
HP4	2013-08-07 00:00:00	0.009475
HP4	2013-08-08 00:00:00	0.004422
HP4	2013-08-09 00:00:00	0.002758
HP4	2013-08-10 00:00:00	0.002206
HP4	2013-08-11 00:00:00	0.00186
HP4	2013-08-12 00:00:00	0.001875
HP4	2013-08-13 00:00:00	0.001818
HP4	2013-08-14 00:00:00	0.002264
HP4	2013-08-15 00:00:00	0.001696
HP4	2013-08-16 00:00:00	0.001457
HP4	2013-08-17 00:00:00	0.001412
HP4	2013-08-18 00:00:00	0.00118
HP4	2013-08-19 00:00:00	0.001101
HP4	2013-08-20 00:00:00	0.000993
HP4	2013-08-21 00:00:00	0.000915
HP4	2013-08-22 00:00:00	0.000836
HP4	2013-08-23 00:00:00	0.00074
HP4	2013-08-24 00:00:00	0.000688
HP4	2013-08-25 00:00:00	0.003573
