site	dateTime	discharge
HP3	2013-01-01 00:00:00	0.002965
HP3	2013-01-02 00:00:00	0.002965
HP3	2013-01-03 00:00:00	0.002965
HP3	2013-01-04 00:00:00	0.002963
HP3	2013-01-05 00:00:00	0.002955
HP3	2013-01-06 00:00:00	0.002877
HP3	2013-01-07 00:00:00	0.002877
HP3	2013-01-08 00:00:00	0.002877
HP3	2013-01-09 00:00:00	0.002877
HP3	2013-01-10 00:00:00	0.002877
HP3	2013-01-11 00:00:00	0.002877
HP3	2013-01-12 00:00:00	0.003917
HP3	2013-01-13 00:00:00	0.008963
HP3	2013-01-14 00:00:00	0.015694
HP3	2013-01-15 00:00:00	0.013829
HP3	2013-01-16 00:00:00	0.009195
HP3	2013-01-17 00:00:00	0.006514
HP3	2013-01-18 00:00:00	0.004852
HP3	2013-01-19 00:00:00	0.004325
HP3	2013-01-20 00:00:00	0.004763
HP3	2013-01-21 00:00:00	0.003981
HP3	2013-01-22 00:00:00	0.003406
HP3	2013-01-23 00:00:00	0.00291
HP3	2013-01-24 00:00:00	0.002637
HP3	2013-01-25 00:00:00	0.002385
HP3	2013-01-26 00:00:00	0.002248
HP3	2013-01-27 00:00:00	0.002123
HP3	2013-01-28 00:00:00	0.002161
HP3	2013-01-29 00:00:00	0.00218
HP3	2013-01-30 00:00:00	0.018193
HP3	2013-01-31 00:00:00	0.028028
HP3	2013-02-01 00:00:00	0.028061
HP3	2013-02-02 00:00:00	0.017043
HP3	2013-02-03 00:00:00	0.009687
HP3	2013-02-04 00:00:00	0.006512
HP3	2013-02-05 00:00:00	0.005066
HP3	2013-02-06 00:00:00	0.004232
HP3	2013-02-07 00:00:00	0.003702
HP3	2013-02-08 00:00:00	0.003419
HP3	2013-02-09 00:00:00	0.00313
HP3	2013-02-10 00:00:00	0.002906
HP3	2013-02-11 00:00:00	0.002901
HP3	2013-02-12 00:00:00	0.002895
HP3	2013-02-13 00:00:00	0.002875
HP3	2013-02-14 00:00:00	0.002792
HP3	2013-02-15 00:00:00	0.002714
HP3	2013-02-16 00:00:00	0.002606
HP3	2013-02-17 00:00:00	0.002496
HP3	2013-02-18 00:00:00	0.002371
HP3	2013-02-19 00:00:00	0.002305
HP3	2013-02-20 00:00:00	0.002242
HP3	2013-02-21 00:00:00	0.002147
HP3	2013-02-22 00:00:00	0.002084
HP3	2013-02-23 00:00:00	0.002081
HP3	2013-02-24 00:00:00	0.002074
HP3	2013-02-25 00:00:00	0.002011
HP3	2013-02-26 00:00:00	0.00201
HP3	2013-02-27 00:00:00	0.002798
HP3	2013-02-28 00:00:00	0.002017
HP3	2013-03-01 00:00:00	0.001973
HP3	2013-03-02 00:00:00	0.001941
HP3	2013-03-03 00:00:00	0.001896
HP3	2013-03-04 00:00:00	0.00186
HP3	2013-03-05 00:00:00	0.001807
HP3	2013-03-06 00:00:00	0.001829
HP3	2013-03-07 00:00:00	0.00185
HP3	2013-03-08 00:00:00	0.001932
HP3	2013-03-09 00:00:00	0.002012
HP3	2013-03-10 00:00:00	0.002268
HP3	2013-03-11 00:00:00	0.006581
HP3	2013-03-12 00:00:00	0.017672
HP3	2013-03-13 00:00:00	0.018279
HP3	2013-03-14 00:00:00	0.013608
HP3	2013-03-15 00:00:00	0.009406
HP3	2013-03-16 00:00:00	0.007137
HP3	2013-03-17 00:00:00	0.005919
HP3	2013-03-18 00:00:00	0.005112
HP3	2013-03-19 00:00:00	0.004653
HP3	2013-03-20 00:00:00	0.004289
HP3	2013-03-21 00:00:00	0.003955
HP3	2013-03-22 00:00:00	0.003662
HP3	2013-03-23 00:00:00	0.003441
HP3	2013-03-24 00:00:00	0.003334
HP3	2013-03-25 00:00:00	0.003274
HP3	2013-03-26 00:00:00	0.003728
HP3	2013-03-27 00:00:00	0.004125
HP3	2013-03-28 00:00:00	0.004073
HP3	2013-03-29 00:00:00	0.005053
HP3	2013-03-30 00:00:00	0.007164
HP3	2013-03-31 00:00:00	0.009012
HP3	2013-04-01 00:00:00	0.011825
HP3	2013-04-02 00:00:00	0.009999
HP3	2013-04-03 00:00:00	0.007726
HP3	2013-04-04 00:00:00	0.00696
HP3	2013-04-05 00:00:00	0.007392
HP3	2013-04-06 00:00:00	0.007307
HP3	2013-04-07 00:00:00	0.011239
HP3	2013-04-08 00:00:00	0.016077
HP3	2013-04-09 00:00:00	0.033202
HP3	2013-04-10 00:00:00	0.035217
HP3	2013-04-11 00:00:00	0.024476
HP3	2013-04-12 00:00:00	0.016
HP3	2013-04-13 00:00:00	0.013088
HP3	2013-04-14 00:00:00	0.01133
HP3	2013-04-15 00:00:00	0.014592
HP3	2013-04-16 00:00:00	0.071209
HP3	2013-04-17 00:00:00	0.049089
HP3	2013-04-18 00:00:00	0.093341
HP3	2013-04-19 00:00:00	0.148231
HP3	2013-04-20 00:00:00	0.037213
HP3	2013-04-21 00:00:00	0.018437
HP3	2013-04-22 00:00:00	0.016402
HP3	2013-04-23 00:00:00	0.016196
HP3	2013-04-24 00:00:00	0.020915
HP3	2013-04-25 00:00:00	0.019867
HP3	2013-04-26 00:00:00	0.019172
HP3	2013-04-27 00:00:00	0.016528
HP3	2013-04-28 00:00:00	0.013133
HP3	2013-04-29 00:00:00	0.010809
HP3	2013-04-30 00:00:00	0.009279
HP3	2013-05-01 00:00:00	0.008139
HP3	2013-05-02 00:00:00	0.006888
HP3	2013-05-03 00:00:00	0.005993
HP3	2013-05-04 00:00:00	0.005308
HP3	2013-05-05 00:00:00	0.004728
HP3	2013-05-06 00:00:00	0.004278
HP3	2013-05-07 00:00:00	0.003858
HP3	2013-05-08 00:00:00	0.003469
HP3	2013-05-09 00:00:00	0.003163
HP3	2013-05-10 00:00:00	0.006514
HP3	2013-05-11 00:00:00	0.007789
HP3	2013-05-12 00:00:00	0.006461
HP3	2013-05-13 00:00:00	0.005617
HP3	2013-05-14 00:00:00	0.004512
HP3	2013-05-15 00:00:00	0.004181
HP3	2013-05-16 00:00:00	0.003533
HP3	2013-05-17 00:00:00	0.003068
HP3	2013-05-18 00:00:00	0.002771
HP3	2013-05-19 00:00:00	0.002782
HP3	2013-05-20 00:00:00	0.003247
HP3	2013-05-21 00:00:00	0.007838
HP3	2013-05-22 00:00:00	0.011737
HP3	2013-05-23 00:00:00	0.021251
HP3	2013-05-24 00:00:00	0.014583
HP3	2013-05-25 00:00:00	0.008816
HP3	2013-05-26 00:00:00	0.006163
HP3	2013-05-27 00:00:00	0.004776
HP3	2013-05-28 00:00:00	0.004287
HP3	2013-05-29 00:00:00	0.006452
HP3	2013-05-30 00:00:00	0.004921
HP3	2013-05-31 00:00:00	0.006139
HP3	2013-06-01 00:00:00	0.015821
HP3	2013-06-02 00:00:00	0.01847
HP3	2013-06-03 00:00:00	0.010572
HP3	2013-06-04 00:00:00	0.00659
HP3	2013-06-05 00:00:00	0.004877
HP3	2013-06-06 00:00:00	0.004302
HP3	2013-06-07 00:00:00	0.006888
HP3	2013-06-08 00:00:00	0.004736
HP3	2013-06-09 00:00:00	0.003713
HP3	2013-06-10 00:00:00	0.0034
HP3	2013-06-11 00:00:00	0.004867
HP3	2013-06-12 00:00:00	0.003187
HP3	2013-06-13 00:00:00	0.0127
HP3	2013-06-14 00:00:00	0.01113
HP3	2013-06-15 00:00:00	0.006193
HP3	2013-06-16 00:00:00	0.012844
HP3	2013-06-17 00:00:00	0.009849
HP3	2013-06-18 00:00:00	0.006199
HP3	2013-06-19 00:00:00	0.004257
HP3	2013-06-20 00:00:00	0.003293
HP3	2013-06-21 00:00:00	0.002696
HP3	2013-06-22 00:00:00	0.002679
HP3	2013-06-23 00:00:00	0.002288
HP3	2013-06-24 00:00:00	0.001798
HP3	2013-06-25 00:00:00	0.001631
HP3	2013-06-26 00:00:00	0.001228
HP3	2013-06-27 00:00:00	0.001164
HP3	2013-06-28 00:00:00	0.001267
HP3	2013-06-29 00:00:00	0.001
HP3	2013-06-30 00:00:00	0.00082
HP3	2013-07-01 00:00:00	0.000619
HP3	2013-07-02 00:00:00	0.000593
HP3	2013-07-03 00:00:00	0.000556
HP3	2013-07-04 00:00:00	0.000535
HP3	2013-07-05 00:00:00	0.000424
HP3	2013-07-06 00:00:00	0.000212
HP3	2013-07-07 00:00:00	0.000112
HP3	2013-07-08 00:00:00	0.000162
HP3	2013-07-09 00:00:00	0.000807
HP3	2013-07-10 00:00:00	0.002206
HP3	2013-07-11 00:00:00	0.000765
HP3	2013-07-12 00:00:00	0.00068
HP3	2013-07-13 00:00:00	0.000323
HP3	2013-07-14 00:00:00	0.000129
HP3	2013-07-15 00:00:00	0.000062
HP3	2013-07-16 00:00:00	0.000017
HP3	2013-07-17 00:00:00	0
HP3	2013-07-18 00:00:00	0
HP3	2013-07-19 00:00:00	0.003877
HP3	2013-07-20 00:00:00	0.001865
HP3	2013-07-21 00:00:00	0.000648
HP3	2013-07-22 00:00:00	0.000366
HP3	2013-07-23 00:00:00	0.000316
HP3	2013-07-24 00:00:00	0.000179
HP3	2013-07-25 00:00:00	0.000082
HP3	2013-07-26 00:00:00	0.000031
HP3	2013-07-27 00:00:00	0
HP3	2013-07-28 00:00:00	0.000684
HP3	2013-07-29 00:00:00	0.000197
HP3	2013-07-30 00:00:00	0.000168
HP3	2013-07-31 00:00:00	0.000064
HP3	2013-08-01 00:00:00	0.001547
HP3	2013-08-02 00:00:00	0.001051
HP3	2013-08-03 00:00:00	0.001219
HP3	2013-08-04 00:00:00	0.001213
HP3	2013-08-05 00:00:00	0.000464
HP3	2013-08-06 00:00:00	0.000274
HP3	2013-08-07 00:00:00	0.002839
HP3	2013-08-08 00:00:00	0.001033
HP3	2013-08-09 00:00:00	0.000507
HP3	2013-08-10 00:00:00	0.000235
HP3	2013-08-11 00:00:00	0.000246
HP3	2013-08-12 00:00:00	0.000149
HP3	2013-08-13 00:00:00	0.000106
HP3	2013-08-14 00:00:00	0.000131
HP3	2013-08-15 00:00:00	0.000052
HP3	2013-08-16 00:00:00	0.000002
HP3	2013-08-17 00:00:00	0
HP3	2013-08-18 00:00:00	0
HP3	2013-08-19 00:00:00	0
HP3	2013-08-20 00:00:00	0
HP3	2013-08-21 00:00:00	0
HP3	2013-08-22 00:00:00	0
HP3	2013-08-23 00:00:00	0
HP3	2013-08-24 00:00:00	0
HP3	2013-08-25 00:00:00	0.000353
HP3	2013-08-26 00:00:00	0.004955
HP3	2013-08-27 00:00:00	0.001137
HP3	2013-08-28 00:00:00	0.000649
HP3	2013-08-29 00:00:00	0.000337
HP3	2013-08-30 00:00:00	0.00138
HP3	2013-08-31 00:00:00	0.001278
HP3	2013-09-01 00:00:00	0.000751
HP3	2013-09-02 00:00:00	0.000495
HP3	2013-09-03 00:00:00	0.000421
HP3	2013-09-04 00:00:00	0.000345
HP3	2013-09-05 00:00:00	0.000232
HP3	2013-09-06 00:00:00	0.000161
HP3	2013-09-07 00:00:00	0.000158
HP3	2013-09-08 00:00:00	0.000195
HP3	2013-09-09 00:00:00	0.000128
HP3	2013-09-10 00:00:00	0.002763
HP3	2013-09-11 00:00:00	0.000959
HP3	2013-09-12 00:00:00	0.000752
HP3	2013-09-13 00:00:00	0.000425
HP3	2013-09-14 00:00:00	0.000324
HP3	2013-09-15 00:00:00	0.001283
HP3	2013-09-16 00:00:00	0.001671
HP3	2013-09-17 00:00:00	0.000751
HP3	2013-09-18 00:00:00	0.00053
HP3	2013-09-19 00:00:00	0.000382
HP3	2013-09-20 00:00:00	0.000555
HP3	2013-09-21 00:00:00	0.006682
HP3	2013-09-22 00:00:00	0.002994
HP3	2013-09-23 00:00:00	0.001738
HP3	2013-09-24 00:00:00	0.001335
HP3	2013-09-25 00:00:00	0.000981
HP3	2013-09-26 00:00:00	0.000744
HP3	2013-09-27 00:00:00	0.000663
HP3	2013-09-28 00:00:00	0.00055
HP3	2013-09-29 00:00:00	0.000561
HP3	2013-09-30 00:00:00	0.000972
HP3	2013-10-01 00:00:00	0.000947
HP3	2013-10-02 00:00:00	0.000698
HP3	2013-10-03 00:00:00	0.000552
HP3	2013-10-04 00:00:00	0.000751
HP3	2013-10-05 00:00:00	0.000756
HP3	2013-10-06 00:00:00	0.002823
HP3	2013-10-07 00:00:00	0.009712
HP3	2013-10-08 00:00:00	0.003037
HP3	2013-10-09 00:00:00	0.002166
HP3	2013-10-10 00:00:00	0.003491
HP3	2013-10-11 00:00:00	0.002737
HP3	2013-10-12 00:00:00	0.002388
HP3	2013-10-13 00:00:00	0.002789
HP3	2013-10-14 00:00:00	0.002432
HP3	2013-10-15 00:00:00	0.002046
HP3	2013-10-16 00:00:00	0.008297
HP3	2013-10-17 00:00:00	0.009604
HP3	2013-10-18 00:00:00	0.010991
HP3	2013-10-19 00:00:00	0.009626
HP3	2013-10-20 00:00:00	0.009454
HP3	2013-10-21 00:00:00	0.009175
HP3	2013-10-22 00:00:00	0.019942
HP3	2013-10-23 00:00:00	0.023874
HP3	2013-10-24 00:00:00	0.012858
HP3	2013-10-25 00:00:00	0.009451
HP3	2013-10-26 00:00:00	0.018072
HP3	2013-10-27 00:00:00	0.022305
HP3	2013-10-28 00:00:00	0.013677
HP3	2013-10-29 00:00:00	0.009688
HP3	2013-10-30 00:00:00	0.007997
HP3	2013-10-31 00:00:00	0.015757
HP3	2013-11-01 00:00:00	0.050015
HP3	2013-11-02 00:00:00	0.024561
HP3	2013-11-03 00:00:00	0.012705
HP3	2013-11-04 00:00:00	0.009522
HP3	2013-11-05 00:00:00	0.007954
HP3	2013-11-06 00:00:00	0.012312
HP3	2013-11-07 00:00:00	0.017728
HP3	2013-11-08 00:00:00	0.011895
HP3	2013-11-09 00:00:00	0.009733
HP3	2013-11-10 00:00:00	0.011146
HP3	2013-11-11 00:00:00	0.011086
HP3	2013-11-12 00:00:00	0.009197
HP3	2013-11-13 00:00:00	0.006654
HP3	2013-11-14 00:00:00	0.006134
HP3	2013-11-15 00:00:00	0.005989
HP3	2013-11-16 00:00:00	0.00586
HP3	2013-11-17 00:00:00	0.009545
HP3	2013-11-18 00:00:00	0.024353
HP3	2013-11-19 00:00:00	0.01723
HP3	2013-11-20 00:00:00	0.010048
HP3	2013-11-21 00:00:00	0.007943
HP3	2013-11-22 00:00:00	0.008621
HP3	2013-11-23 00:00:00	0.008113
HP3	2013-11-24 00:00:00	0.005783
HP3	2013-11-25 00:00:00	0.004673
HP3	2013-11-26 00:00:00	0.004723
HP3	2013-11-27 00:00:00	0.004683
HP3	2013-11-28 00:00:00	0.004117
HP3	2013-11-29 00:00:00	0.003399
HP3	2013-11-30 00:00:00	0.002984
HP3	2013-12-01 00:00:00	0.003176
HP3	2013-12-02 00:00:00	0.003227
HP3	2013-12-03 00:00:00	0.003146
HP3	2013-12-04 00:00:00	0.003146
HP3	2013-12-05 00:00:00	0.003936
HP3	2013-12-06 00:00:00	0.003858
HP3	2013-12-07 00:00:00	0.003479
HP3	2013-12-08 00:00:00	0.00308
HP3	2013-12-09 00:00:00	0.002805
HP3	2013-12-10 00:00:00	0.0026
HP3	2013-12-11 00:00:00	0.002427
HP3	2013-12-12 00:00:00	0.002257
HP3	2013-12-13 00:00:00	0.002256
HP3	2013-12-14 00:00:00	0.002276
HP3	2013-12-15 00:00:00	0.002278
HP3	2013-12-16 00:00:00	0.002269
HP3	2013-12-17 00:00:00	0.002243
HP3	2013-12-18 00:00:00	0.002172
HP3	2013-12-19 00:00:00	0.002164
HP3	2013-12-20 00:00:00	0.002088
HP3	2013-12-21 00:00:00	0.002014
HP3	2013-12-22 00:00:00	0.001942
HP3	2013-12-23 00:00:00	0.001872
HP3	2013-12-24 00:00:00	0.001821
HP3	2013-12-25 00:00:00	0.001801
HP3	2013-12-26 00:00:00	0.001733
HP3	2013-12-27 00:00:00	0.001667
HP3	2013-12-28 00:00:00	0.001603
HP3	2013-12-29 00:00:00	0.001541
HP3	2013-12-30 00:00:00	0.001479
HP3	2013-12-31 00:00:00	0.001477
