site	dateTime	discharge
HP5	2013-01-01 00:00:00	0.015123
HP5	2013-01-02 00:00:00	0.014353
HP5	2013-01-03 00:00:00	0.013971
HP5	2013-01-04 00:00:00	0.014982
HP5	2013-01-05 00:00:00	0.014353
HP5	2013-01-06 00:00:00	0.014957
HP5	2013-01-07 00:00:00	0.014299
HP5	2013-01-08 00:00:00	0.013729
HP5	2013-01-09 00:00:00	0.013831
HP5	2013-01-10 00:00:00	0.013615
HP5	2013-01-11 00:00:00	0.024734
HP5	2013-01-12 00:00:00	0.041996
HP5	2013-01-13 00:00:00	0.072594
HP5	2013-01-14 00:00:00	0.102184
HP5	2013-01-15 00:00:00	0.066878
HP5	2013-01-16 00:00:00	0.052877
HP5	2013-01-17 00:00:00	0.043173
HP5	2013-01-18 00:00:00	0.035126
HP5	2013-01-19 00:00:00	0.035197
HP5	2013-01-20 00:00:00	0.038883
HP5	2013-01-21 00:00:00	0.029167
HP5	2013-01-22 00:00:00	0.024790
HP5	2013-01-23 00:00:00	0.020341
HP5	2013-01-24 00:00:00	0.022870
HP5	2013-01-25 00:00:00	0.022929
HP5	2013-01-26 00:00:00	0.020549
HP5	2013-01-27 00:00:00	0.018376
HP5	2013-01-28 00:00:00	0.019934
HP5	2013-01-29 00:00:00	0.020028
HP5	2013-01-30 00:00:00	0.170419
HP5	2013-01-31 00:00:00	0.271104
HP5	2013-02-01 00:00:00	0.099140
HP5	2013-02-02 00:00:00	0.070619
HP5	2013-02-03 00:00:00	0.057356
HP5	2013-02-04 00:00:00	0.050588
HP5	2013-02-05 00:00:00	0.043645
HP5	2013-02-06 00:00:00	0.037632
HP5	2013-02-07 00:00:00	0.031741
HP5	2013-02-08 00:00:00	0.029987
HP5	2013-02-09 00:00:00	0.025256
HP5	2013-02-10 00:00:00	0.022397
HP5	2013-02-11 00:00:00	0.024779
HP5	2013-02-12 00:00:00	0.026682
HP5	2013-02-13 00:00:00	0.023539
HP5	2013-02-14 00:00:00	0.021846
HP5	2013-02-15 00:00:00	0.021740
HP5	2013-02-16 00:00:00	0.020578
HP5	2013-02-17 00:00:00	0.019638
HP5	2013-02-18 00:00:00	0.018182
HP5	2013-02-19 00:00:00	0.018490
HP5	2013-02-20 00:00:00	0.018182
HP5	2013-02-21 00:00:00	0.017447
HP5	2013-02-22 00:00:00	0.016903
HP5	2013-02-23 00:00:00	0.017562
HP5	2013-02-24 00:00:00	0.020480
HP5	2013-02-25 00:00:00	0.018960
HP5	2013-02-26 00:00:00	0.018185
HP5	2013-02-27 00:00:00	0.017985
HP5	2013-02-28 00:00:00	0.018227
HP5	2013-03-01 00:00:00	0.017827
HP5	2013-03-02 00:00:00	0.016872
HP5	2013-03-03 00:00:00	0.016111
HP5	2013-03-04 00:00:00	0.015148
HP5	2013-03-05 00:00:00	0.014642
HP5	2013-03-06 00:00:00	0.014326
HP5	2013-03-07 00:00:00	0.014635
HP5	2013-03-08 00:00:00	0.014417
HP5	2013-03-09 00:00:00	0.014898
HP5	2013-03-10 00:00:00	0.016514
HP5	2013-03-11 00:00:00	0.038094
HP5	2013-03-12 00:00:00	0.122168
HP5	2013-03-13 00:00:00	0.084365
HP5	2013-03-14 00:00:00	0.061461
HP5	2013-03-15 00:00:00	0.052160
HP5	2013-03-16 00:00:00	0.043756
HP5	2013-03-17 00:00:00	0.038196
HP5	2013-03-18 00:00:00	0.035297
HP5	2013-03-19 00:00:00	0.036953
HP5	2013-03-20 00:00:00	0.031239
HP5	2013-03-21 00:00:00	0.028635
HP5	2013-03-22 00:00:00	0.026254
HP5	2013-03-23 00:00:00	0.024164
HP5	2013-03-24 00:00:00	0.022969
HP5	2013-03-25 00:00:00	0.023016
HP5	2013-03-26 00:00:00	0.025120
HP5	2013-03-27 00:00:00	0.026214
HP5	2013-03-28 00:00:00	0.024623
HP5	2013-03-29 00:00:00	0.028886
HP5	2013-03-30 00:00:00	0.037454
HP5	2013-03-31 00:00:00	0.045185
HP5	2013-04-01 00:00:00	0.062510
HP5	2013-04-02 00:00:00	0.049837
HP5	2013-04-03 00:00:00	0.041284
HP5	2013-04-04 00:00:00	0.039212
HP5	2013-04-05 00:00:00	0.040178
HP5	2013-04-06 00:00:00	0.037616
HP5	2013-04-07 00:00:00	0.057845
HP5	2013-04-08 00:00:00	0.076732
HP5	2013-04-09 00:00:00	0.195776
HP5	2013-04-10 00:00:00	0.170920
HP5	2013-04-11 00:00:00	0.117003
HP5	2013-04-12 00:00:00	0.101133
HP5	2013-04-13 00:00:00	0.085177
HP5	2013-04-14 00:00:00	0.074310
HP5	2013-04-15 00:00:00	0.089391
HP5	2013-04-16 00:00:00	0.412060
HP5	2013-04-17 00:00:00	0.245701
HP5	2013-04-18 00:00:00	0.682743
HP5	2013-04-19 00:00:00	1.388256
HP5	2013-04-20 00:00:00	0.266276
HP5	2013-04-21 00:00:00	0.111687
HP5	2013-04-22 00:00:00	0.112921
HP5	2013-04-23 00:00:00	0.133572
HP5	2013-04-24 00:00:00	0.196911
HP5	2013-04-25 00:00:00	0.179626
HP5	2013-04-26 00:00:00	0.163803
HP5	2013-04-27 00:00:00	0.137288
HP5	2013-04-28 00:00:00	0.113677
HP5	2013-04-29 00:00:00	0.097775
HP5	2013-04-30 00:00:00	0.088286
HP5	2013-05-01 00:00:00	0.077443
HP5	2013-05-02 00:00:00	0.067066
HP5	2013-05-03 00:00:00	0.055930
HP5	2013-05-04 00:00:00	0.046589
HP5	2013-05-05 00:00:00	0.041099
HP5	2013-05-06 00:00:00	0.034768
HP5	2013-05-07 00:00:00	0.030576
HP5	2013-05-08 00:00:00	0.027435
HP5	2013-05-09 00:00:00	0.024381
HP5	2013-05-10 00:00:00	0.042340
HP5	2013-05-11 00:00:00	0.062605
HP5	2013-05-12 00:00:00	0.051551
HP5	2013-05-13 00:00:00	0.043424
HP5	2013-05-14 00:00:00	0.034068
HP5	2013-05-15 00:00:00	0.030931
HP5	2013-05-16 00:00:00	0.025305
HP5	2013-05-17 00:00:00	0.022093
HP5	2013-05-18 00:00:00	0.019645
HP5	2013-05-19 00:00:00	0.019955
HP5	2013-05-20 00:00:00	0.021265
HP5	2013-05-21 00:00:00	0.062605
HP5	2013-05-22 00:00:00	0.093498
HP5	2013-05-23 00:00:00	0.162264
HP5	2013-05-24 00:00:00	0.092112
HP5	2013-05-25 00:00:00	0.060002
HP5	2013-05-26 00:00:00	0.043776
HP5	2013-05-27 00:00:00	0.034738
HP5	2013-05-28 00:00:00	0.026945
HP5	2013-05-29 00:00:00	0.046394
HP5	2013-05-30 00:00:00	0.035115
HP5	2013-05-31 00:00:00	0.042471
HP5	2013-06-01 00:00:00	0.120668
HP5	2013-06-02 00:00:00	0.110622
HP5	2013-06-03 00:00:00	0.067130
HP5	2013-06-04 00:00:00	0.047542
HP5	2013-06-05 00:00:00	0.035409
HP5	2013-06-06 00:00:00	0.030406
HP5	2013-06-07 00:00:00	0.048798
HP5	2013-06-08 00:00:00	0.035347
HP5	2013-06-09 00:00:00	0.027211
HP5	2013-06-10 00:00:00	0.022756
HP5	2013-06-11 00:00:00	0.035037
HP5	2013-06-12 00:00:00	0.022324
HP5	2013-06-13 00:00:00	0.118319
HP5	2013-06-14 00:00:00	0.080888
HP5	2013-06-15 00:00:00	0.044364
HP5	2013-06-16 00:00:00	0.107064
HP5	2013-06-17 00:00:00	0.070239
HP5	2013-06-18 00:00:00	0.046403
HP5	2013-06-19 00:00:00	0.033321
HP5	2013-06-20 00:00:00	0.023986
HP5	2013-06-21 00:00:00	0.019434
HP5	2013-06-22 00:00:00	0.018825
HP5	2013-06-23 00:00:00	0.016644
HP5	2013-06-24 00:00:00	0.013360
HP5	2013-06-25 00:00:00	0.011692
HP5	2013-06-26 00:00:00	0.010575
HP5	2013-06-27 00:00:00	0.009480
HP5	2013-06-28 00:00:00	0.010704
HP5	2013-06-29 00:00:00	0.008801
HP5	2013-06-30 00:00:00	0.007512
HP5	2013-07-01 00:00:00	0.005741
HP5	2013-07-02 00:00:00	0.005381
HP5	2013-07-03 00:00:00	0.004899
HP5	2013-07-04 00:00:00	0.005151
HP5	2013-07-05 00:00:00	0.004689
HP5	2013-07-06 00:00:00	0.004152
HP5	2013-07-07 00:00:00	0.003588
HP5	2013-07-08 00:00:00	0.004084
HP5	2013-07-09 00:00:00	0.006083
HP5	2013-07-10 00:00:00	0.015310
HP5	2013-07-11 00:00:00	0.005565
HP5	2013-07-12 00:00:00	0.003710
HP5	2013-07-13 00:00:00	0.002877
HP5	2013-07-14 00:00:00	0.001795
HP5	2013-07-15 00:00:00	0.001504
HP5	2013-07-16 00:00:00	0.001196
HP5	2013-07-17 00:00:00	0.000887
HP5	2013-07-18 00:00:00	0.001153
HP5	2013-07-19 00:00:00	0.024705
HP5	2013-07-20 00:00:00	0.009835
HP5	2013-07-21 00:00:00	0.003407
HP5	2013-07-22 00:00:00	0.002360
HP5	2013-07-23 00:00:00	0.002482
HP5	2013-07-24 00:00:00	0.003814
HP5	2013-07-25 00:00:00	0.003393
HP5	2013-07-26 00:00:00	0.002833
HP5	2013-07-27 00:00:00	0.003481
HP5	2013-07-28 00:00:00	0.009640
HP5	2013-07-29 00:00:00	0.008010
HP5	2013-07-30 00:00:00	0.006510
