site	dateTime	discharge
HP6a	2013-01-01 00:00:00	0.001284
HP6a	2013-01-02 00:00:00	0.001191
HP6a	2013-01-03 00:00:00	0.001122
HP6a	2013-01-04 00:00:00	0.001067
HP6a	2013-01-05 00:00:00	0.001035
HP6a	2013-01-06 00:00:00	0.001011
HP6a	2013-01-07 00:00:00	0.001011
HP6a	2013-01-08 00:00:00	0.000976
HP6a	2013-01-09 00:00:00	0.000964
HP6a	2013-01-10 00:00:00	0.000931
HP6a	2013-01-11 00:00:00	0.001253
HP6a	2013-01-12 00:00:00	0.002740
HP6a	2013-01-13 00:00:00	0.006435
HP6a	2013-01-14 00:00:00	0.011951
HP6a	2013-01-15 00:00:00	0.008153
HP6a	2013-01-16 00:00:00	0.005422
HP6a	2013-01-17 00:00:00	0.004127
HP6a	2013-01-18 00:00:00	0.003146
HP6a	2013-01-19 00:00:00	0.002700
HP6a	2013-01-20 00:00:00	0.002857
HP6a	2013-01-21 00:00:00	0.002427
HP6a	2013-01-22 00:00:00	0.002125
HP6a	2013-01-23 00:00:00	0.001782
HP6a	2013-01-24 00:00:00	0.001541
HP6a	2013-01-25 00:00:00	0.001357
HP6a	2013-01-26 00:00:00	0.001286
HP6a	2013-01-27 00:00:00	0.001170
HP6a	2013-01-28 00:00:00	0.001106
HP6a	2013-01-29 00:00:00	0.001068
HP6a	2013-01-30 00:00:00	0.011042
HP6a	2013-01-31 00:00:00	0.025585
HP6a	2013-02-01 00:00:00	0.013253
HP6a	2013-02-02 00:00:00	0.008188
HP6a	2013-02-03 00:00:00	0.005357
HP6a	2013-02-04 00:00:00	0.004829
HP6a	2013-02-05 00:00:00	0.002793
HP6a	2013-02-06 00:00:00	0.002278
HP6a	2013-02-07 00:00:00	0.001913
HP6a	2013-02-08 00:00:00	0.001707
HP6a	2013-02-09 00:00:00	0.001532
HP6a	2013-02-10 00:00:00	0.001387
HP6a	2013-02-11 00:00:00	0.001313
HP6a	2013-02-12 00:00:00	0.001313
HP6a	2013-02-13 00:00:00	0.001278
HP6a	2013-02-14 00:00:00	0.001229
HP6a	2013-02-15 00:00:00	0.001207
HP6a	2013-02-16 00:00:00	0.001161
HP6a	2013-02-17 00:00:00	0.001122
HP6a	2013-02-18 00:00:00	0.001071
HP6a	2013-02-19 00:00:00	0.001043
HP6a	2013-02-20 00:00:00	0.000998
HP6a	2013-02-21 00:00:00	0.000946
HP6a	2013-02-22 00:00:00	0.000918
HP6a	2013-02-23 00:00:00	0.000884
HP6a	2013-02-24 00:00:00	0.000877
HP6a	2013-02-25 00:00:00	0.000877
HP6a	2013-02-26 00:00:00	0.000849
HP6a	2013-02-27 00:00:00	0.000863
HP6a	2013-02-28 00:00:00	0.000877
HP6a	2013-03-01 00:00:00	0.000855
