datetime	schmidt.stability
2013-05-14 03:10:00	NA
2013-05-14 03:20:00	NA
2013-05-14 03:30:00	NA
2013-05-14 03:40:00	NA
2013-05-14 03:50:00	NA
2013-05-14 04:00:00	NA
2013-05-14 04:10:00	NA
2013-05-14 04:20:00	NA
2013-05-14 04:30:00	NA
2013-05-14 04:40:00	NA
2013-05-14 04:50:00	NA
2013-05-14 05:00:00	NA
2013-05-14 05:10:00	NA
2013-05-14 05:20:00	NA
2013-05-14 05:30:00	NA
2013-05-14 05:40:00	NA
2013-05-14 05:50:00	NA
2013-05-14 06:00:00	NA
2013-05-14 06:10:00	NA
2013-05-14 06:20:00	NA
2013-05-14 06:30:00	NA
2013-05-14 06:40:00	NA
2013-05-14 06:50:00	NA
2013-05-14 07:00:00	NA
2013-05-14 07:10:00	NA
2013-05-14 07:20:00	NA
2013-05-14 07:30:00	NA
2013-05-14 07:40:00	NA
2013-05-14 07:50:00	NA
2013-05-14 08:00:00	NA
2013-05-14 08:10:00	NA
2013-05-14 08:20:00	NA
2013-05-14 08:30:00	NA
2013-05-14 08:40:00	NA
2013-05-14 08:50:00	NA
2013-05-14 09:00:00	NA
2013-05-14 09:10:00	NA
2013-05-14 09:20:00	NA
2013-05-14 09:30:00	NA
2013-05-14 09:40:00	NA
2013-05-14 09:50:00	NA
2013-05-14 10:00:00	NA
2013-05-14 10:10:00	NA
2013-05-14 10:20:00	NA
2013-05-14 10:30:00	NA
2013-05-14 10:40:00	NA
2013-05-14 10:50:00	NA
2013-05-14 11:00:00	NA
2013-05-14 11:10:00	NA
2013-05-14 11:20:00	NA
2013-05-14 11:30:00	NA
2013-05-14 11:40:00	NA
2013-05-14 11:50:00	NA
2013-05-14 12:00:00	3.86696542144605
2013-05-14 12:10:00	3.74701406844318
2013-05-14 12:20:00	3.74701406844318
2013-05-14 12:30:00	3.63047970076469
2013-05-14 12:40:00	3.74701406844318
2013-05-14 12:50:00	4.05461801538226
2013-05-14 13:00:00	4.3019322645306
2013-05-14 13:10:00	4.17857379770606
2013-05-14 13:20:00	3.98810403087439
2013-05-14 13:30:00	3.85875515135866
2013-05-14 13:40:00	3.98271093368246
2013-05-14 13:50:00	5.38908557458262
2013-05-14 14:00:00	5.26232981332186
2013-05-14 14:10:00	5.19165301295942
2013-05-14 14:20:00	5.24365862855283
2013-05-14 14:30:00	5.97940080136119
2013-05-14 14:40:00	6.40118025759478
2013-05-14 14:50:00	5.72496679912966
2013-05-14 15:00:00	5.74655109141909
2013-05-14 15:10:00	5.1798868368606
2013-05-14 15:20:00	4.60344354248035
2013-05-14 15:30:00	5.07544514693732
2013-05-14 15:40:00	5.53594938948994
2013-05-14 15:50:00	6.06162327630598
2013-05-14 16:00:00	6.38490381320176
2013-05-14 16:10:00	6.16673695265729
2013-05-14 16:20:00	6.16673695265729
2013-05-14 16:30:00	6.17431268893047
2013-05-14 16:40:00	6.10854675857054
2013-05-14 16:50:00	6.4891325883163
2013-05-14 17:00:00	6.75762428592247
2013-05-14 17:10:00	6.40162711934854
2013-05-14 17:20:00	6.40162711934854
2013-05-14 17:30:00	6.26649117411691
2013-05-14 17:40:00	6.57334994997634
2013-05-14 17:50:00	6.6865952797092
2013-05-14 18:00:00	7.01310387161823
2013-05-14 18:10:00	7.49274851153936
2013-05-14 18:20:00	7.14938595325308
2013-05-14 18:30:00	7.29680350159378
2013-05-14 18:40:00	7.45339740883708
2013-05-14 18:50:00	7.43905831718332
2013-05-14 19:00:00	7.53421519827093
2013-05-14 19:10:00	7.05354097283429
2013-05-14 19:20:00	7.11573569821394
2013-05-14 19:30:00	6.78359481321963
2013-05-14 19:40:00	7.01683190356311
2013-05-14 19:50:00	7.08519948166666
2013-05-14 20:00:00	7.32483207346411
2013-05-14 20:10:00	7.34962084204071
2013-05-14 20:20:00	7.44678028568501
2013-05-14 20:30:00	7.67305100655375
2013-05-14 20:40:00	7.84412510200074
2013-05-14 20:50:00	7.72284127571204
2013-05-14 21:00:00	7.62768439463165
2013-05-14 21:10:00	7.23695316334281
2013-05-14 21:20:00	6.45959693509319
2013-05-14 21:30:00	6.16004930495742
2013-05-14 21:40:00	5.9332192157696
2013-05-14 21:50:00	6.17786461200467
2013-05-14 22:00:00	6.13295511029013
2013-05-14 22:10:00	6.11150757683217
2013-05-14 22:20:00	6.17171319782313
2013-05-14 22:30:00	6.18683433376589
2013-05-14 22:40:00	6.35542397966682
2013-05-14 22:50:00	6.45100965402523
2013-05-14 23:00:00	6.818522127773
2013-05-14 23:10:00	6.68772520197571
2013-05-14 23:20:00	6.37397655912108
2013-05-14 23:30:00	6.02477699921798
2013-05-14 23:40:00	6.13029191573741
2013-05-14 23:50:00	6.11162073093947
2013-05-15 00:00:00	6.01265272454374
2013-05-15 00:10:00	6.18090785584114
2013-05-15 00:20:00	6.18090785584114
2013-05-15 00:30:00	6.1268950851887
2013-05-15 00:40:00	6.1268950851887
2013-05-15 00:50:00	6.15335980778315
2013-05-15 01:00:00	5.76471256234361
2013-05-15 01:10:00	5.52631006508045
2013-05-15 01:20:00	5.69118356292961
2013-05-15 01:30:00	5.78722630344578
2013-05-15 01:40:00	5.7326351622171
2013-05-15 01:50:00	5.68199940292665
2013-05-15 02:00:00	5.72015883475566
2013-05-15 02:10:00	5.53880177748633
2013-05-15 02:20:00	5.4306830920912
2013-05-15 02:30:00	5.36140104666792
2013-05-15 02:40:00	5.31879521354804
2013-05-15 02:50:00	5.15385057915459
2013-05-15 03:00:00	5.09215267280938
2013-05-15 03:10:00	4.99396739298369
2013-05-15 03:20:00	4.84720841865898
2013-05-15 03:30:00	5.23373649406671
2013-05-15 03:40:00	4.91392920081512
2013-05-15 03:50:00	5.1201025405608
2013-05-15 04:00:00	5.09593727435893
2013-05-15 04:10:00	5.09215267280938
2013-05-15 04:20:00	5.01117360853171
2013-05-15 04:30:00	5.21363911292198
2013-05-15 04:40:00	5.02831434034486
2013-05-15 04:50:00	5.10929340460807
2013-05-15 05:00:00	4.93071269602765
2013-05-15 05:10:00	5.00964315557582
2013-05-15 05:20:00	4.93071269602765
2013-05-15 05:30:00	4.74156206896304
2013-05-15 05:40:00	4.89923437196708
2013-05-15 05:50:00	4.72425738515785
2013-05-15 06:00:00	4.72636217492183
2013-05-15 06:10:00	4.79644230591921
2013-05-15 06:20:00	5.00592032647253
2013-05-15 06:30:00	5.21441700485933
2013-05-15 06:40:00	5.45565313401119
2013-05-15 06:50:00	5.00389242356952
2013-05-15 07:00:00	5.52422514455907
2013-05-15 07:10:00	5.87665862075348
2013-05-15 07:20:00	5.95004884783663
2013-05-15 07:30:00	6.06509651995739
2013-05-15 07:40:00	6.3156566286239
2013-05-15 07:50:00	6.3156566286239
2013-05-15 08:00:00	6.71018123049632
2013-05-15 08:10:00	6.53250981065356
2013-05-15 08:20:00	6.82951027747928
2013-05-15 08:30:00	6.83331127770101
2013-05-15 08:40:00	6.59037994656007
2013-05-15 08:50:00	7.19652212096507
2013-05-15 09:00:00	7.13374389849254
2013-05-15 09:10:00	7.3019362649611
2013-05-15 09:20:00	7.62159603796171
2013-05-15 09:30:00	7.33680532155924
2013-05-15 09:40:00	7.8230407109798
2013-05-15 09:50:00	7.77222562870054
2013-05-15 10:00:00	8.04604704094872
2013-05-15 10:10:00	7.89740810049726
2013-05-15 10:20:00	7.49425671938338
2013-05-15 10:30:00	8.10448138404774
2013-05-15 10:40:00	8.00439801992444
2013-05-15 10:50:00	7.68189989131532
2013-05-15 11:00:00	8.30365453461515
2013-05-15 11:10:00	8.17317023492353
2013-05-15 11:20:00	8.36775140863654
2013-05-15 11:30:00	8.32523172575909
2013-05-15 11:40:00	8.976995254644
2013-05-15 11:50:00	8.80487537125759
2013-05-15 12:00:00	8.94023846056609
2013-05-15 12:10:00	8.83857085722388
2013-05-15 12:20:00	8.87548804546139
2013-05-15 12:30:00	9.0245337486946
2013-05-15 12:40:00	9.48520679122485
2013-05-15 12:50:00	9.25110236852476
2013-05-15 13:00:00	9.00774103589118
2013-05-15 13:10:00	9.30487567678833
2013-05-15 13:20:00	9.52344824083086
2013-05-15 13:30:00	10.1538480093368
2013-05-15 13:40:00	10.3215514283799
2013-05-15 13:50:00	10.6839926600802
2013-05-15 14:00:00	11.2139084421352
2013-05-15 14:10:00	11.2850611752846
2013-05-15 14:20:00	11.5642011394073
2013-05-15 14:30:00	11.0348438596677
2013-05-15 14:40:00	11.1940068601534
2013-05-15 14:50:00	11.4612661799345
2013-05-15 15:00:00	11.4432753950331
2013-05-15 15:10:00	11.0583019360495
2013-05-15 15:20:00	11.4384263361061
2013-05-15 15:30:00	12.0459594620562
2013-05-15 15:40:00	12.4307978207696
2013-05-15 15:50:00	11.5566846811865
2013-05-15 16:00:00	12.7704064350012
2013-05-15 16:10:00	14.5475041174127
2013-05-15 16:20:00	12.4787157245655
2013-05-15 16:30:00	12.4018509366207
2013-05-15 16:40:00	12.5421899048063
2013-05-15 16:50:00	11.8124285601836
2013-05-15 17:00:00	11.3328437347754
2013-05-15 17:10:00	11.6110404521655
2013-05-15 17:20:00	11.6560758074978
2013-05-15 17:30:00	11.3515867625677
2013-05-15 17:40:00	11.5283149882468
2013-05-15 17:50:00	11.8399765790378
2013-05-15 18:00:00	12.7955660903493
2013-05-15 18:10:00	12.7421188291998
2013-05-15 18:20:00	12.6281942139272
2013-05-15 18:30:00	12.4825876898172
2013-05-15 18:40:00	12.5892224771083
2013-05-15 18:50:00	12.2451921114636
2013-05-15 19:00:00	11.9546811860523
2013-05-15 19:10:00	10.9899131146882
2013-05-15 19:20:00	11.6645073851224
2013-05-15 19:30:00	11.1008783795392
2013-05-15 19:40:00	11.4687285115078
2013-05-15 19:50:00	11.5760493580638
2013-05-15 20:00:00	11.5036786830106
2013-05-15 20:10:00	11.0455970353055
2013-05-15 20:20:00	10.7737119285099
2013-05-15 20:30:00	11.5450803443987
2013-05-15 20:40:00	12.2604872597925
2013-05-15 20:50:00	12.6058833363809
2013-05-15 21:00:00	13.1503764621412
2013-05-15 21:10:00	12.7291224633861
2013-05-15 21:20:00	13.0705254366729
2013-05-15 21:30:00	13.4971002784525
2013-05-15 21:40:00	13.6002338016137
2013-05-15 21:50:00	13.3739630807377
2013-05-15 22:00:00	13.3739630807377
2013-05-15 22:10:00	13.1627924262169
2013-05-15 22:20:00	13.0596589030412
2013-05-15 22:30:00	13.1627924262169
2013-05-15 22:40:00	12.8870003678656
2013-05-15 22:50:00	12.9930572453127
2013-05-15 23:00:00	12.7094365457415
2013-05-15 23:10:00	12.7094365457415
2013-05-15 23:20:00	12.7094365457415
2013-05-15 23:30:00	12.7818865907774
2013-05-15 23:40:00	12.7224641196036
2013-05-15 23:50:00	12.9472842170494
2013-05-16 00:00:00	13.2972927475256
2013-05-16 00:10:00	13.4941769241594
2013-05-16 00:20:00	13.4941769241594
2013-05-16 00:30:00	13.1681152623901
2013-05-16 00:40:00	12.9526070531937
2013-05-16 00:50:00	13.1968505828507
2013-05-16 01:00:00	13.0904001720937
2013-05-16 01:10:00	13.0904001720937
2013-05-16 01:20:00	12.8655800746625
2013-05-16 01:30:00	12.8949666189264
2013-05-16 01:40:00	12.6608621961974
2013-05-16 01:50:00	12.6026434216156
2013-05-16 02:00:00	12.0773898989333
2013-05-16 02:10:00	12.0480033546694
2013-05-16 02:20:00	12.0027377664808
2013-05-16 02:30:00	11.8899533371573
2013-05-16 02:40:00	11.7901220942271
2013-05-16 02:50:00	11.7613867737737
2013-05-16 03:00:00	11.8195086385054
2013-05-16 03:10:00	11.9049199490213
2013-05-16 03:20:00	12.8808358756927
2013-05-16 03:30:00	12.8808358756927
2013-05-16 03:40:00	12.6072058017863
2013-05-16 03:50:00	12.5001172757869
2013-05-16 04:00:00	12.406052090592
2013-05-16 04:10:00	12.5791235558542
2013-05-16 04:20:00	12.1812319931607
2013-05-16 04:30:00	12.0938060260125
2013-05-16 04:40:00	12.121888271959
2013-05-16 04:50:00	12.121888271959
2013-05-16 05:00:00	12.121888271959
2013-05-16 05:10:00	12.121888271959
2013-05-16 05:20:00	12.121888271959
2013-05-16 05:30:00	11.9514971730588
2013-05-16 05:40:00	12.150623592434
2013-05-16 05:50:00	11.9551900392522
2013-05-16 06:00:00	11.9551900392522
2013-05-16 06:10:00	11.9551900392522
2013-05-16 06:20:00	12.0622785652805
2013-05-16 06:30:00	12.0622785652805
2013-05-16 06:40:00	12.460170127974
2013-05-16 06:50:00	12.4307835837101
2013-05-16 07:00:00	12.4111210248445
2013-05-16 07:10:00	12.5691710423637
2013-05-16 07:20:00	12.5691710423637
2013-05-16 07:30:00	12.5691710423637
2013-05-16 07:40:00	12.8363114397454
2013-05-16 07:50:00	12.7652558193056
