dateTime	doobs	depth
2012-06-16 09:00:00	8.483360205	1
2012-06-16 09:20:00	8.585380933	1
2012-06-16 09:40:00	8.56838256	1
2012-06-16 10:00:00	8.575388055	1
2012-06-16 10:20:00	8.448371796	1
2012-06-16 10:40:00	8.365362576	1
2012-06-16 11:00:00	8.47238432	1
2012-06-16 11:20:00	8.279356995	1
2012-06-16 11:40:00	8.436387027	1
2012-06-16 12:00:00	8.446392971	1
2012-06-16 12:20:00	8.322376755	1
2012-06-16 12:40:00	8.508411861	1
2012-06-16 13:00:00	8.60843284	1
2012-06-16 13:20:00	8.62243956	1
2012-06-16 13:40:00	8.361400234	1
2012-06-16 14:00:00	8.358403987	1
2012-06-16 14:20:00	8.351407063	1
2012-06-16 14:40:00	8.633458978	1
2012-06-16 15:00:00	8.504441504	1
2012-06-16 15:20:00	8.525449405	1
2012-06-16 15:40:00	8.456441977	1
2012-06-16 16:00:00	8.578467151	1
2012-06-16 16:20:00	8.637481641	1
2012-06-16 16:40:00	8.789512193	1
2012-06-16 17:00:00	8.743508729	1
2012-06-16 17:20:00	8.671500718	1
2012-06-16 17:40:00	8.60149298	1
2012-06-16 18:00:00	8.543487261	1
2012-06-16 18:20:00	8.658511692	1
2012-06-16 18:40:00	8.527493158	1
2012-06-16 19:00:00	8.522496621	1
2012-06-16 19:20:00	8.636521041	1
2012-06-16 19:40:00	8.426488339	1
2012-06-16 20:00:00	8.476501488	1
2012-06-16 20:20:00	8.518513265	1
2012-06-16 20:40:00	8.419499962	1
2012-06-16 21:00:00	8.672549458	1
2012-06-16 21:20:00	8.572535953	1
2012-06-16 21:40:00	8.554537082	1
2012-06-16 22:00:00	8.537538374	1
2012-06-16 22:20:00	8.533541997	1
2012-06-16 22:40:00	8.520543985	1
2012-06-16 23:00:00	8.555554684	1
2012-06-16 23:20:00	8.594566148	1
2012-06-16 23:40:00	8.464546764	1
2012-06-17 00:00:00	8.407540626	1
2012-06-17 00:20:00	8.445551891	1
2012-06-17 00:40:00	8.513568722	1
2012-06-17 01:00:00	8.509572317	1
2012-06-17 01:20:00	8.520578688	1
2012-06-17 01:40:00	8.426565559	1
2012-06-17 02:00:00	8.388562768	1
2012-06-17 02:20:00	8.465581425	1
2012-06-17 02:40:00	8.33156063	1
2012-06-17 03:00:00	8.36057032	1
2012-06-17 03:20:00	8.421586067	1
2012-06-17 03:40:00	8.516608298	1
2012-06-17 04:00:00	8.44059824	1
2012-06-17 04:20:00	8.345584497	1
2012-06-17 04:40:00	8.419602836	1
2012-06-17 05:00:00	8.456614186	1
2012-06-17 05:20:00	8.396607006	1
2012-06-17 05:40:00	8.358603987	1
2012-06-17 06:00:00	8.409618057	1
2012-06-17 06:20:00	8.468633723	1
2012-06-17 06:40:00	8.528649642	1
2012-06-17 07:00:00	8.426634199	1
2012-06-17 07:20:00	8.301614179	1
2012-06-17 07:40:00	8.33462484	1
2012-06-17 08:00:00	8.370636121	1
2012-06-17 08:20:00	8.417649595	1
2012-06-17 08:40:00	8.404651326	1
2012-06-17 09:00:00	8.440662698	1
2012-06-17 09:20:00	8.367652575	1
2012-06-17 09:40:00	8.491681393	1
2012-06-17 10:00:00	8.40566864	1
2012-06-17 10:20:00	8.282648435	1
2012-06-17 10:40:00	8.466689373	1
2012-06-17 11:00:00	8.490698485	1
2012-06-17 11:20:00	8.492703209	1
2012-06-17 11:40:00	8.422693456	1
2012-06-17 12:00:00	8.40769472	1
2012-06-17 12:20:00	8.396696777	1
2012-06-17 12:40:00	8.421706118	1
2012-06-17 13:00:00	8.449716093	1
2012-06-17 13:20:00	8.414713267	1
2012-06-17 13:40:00	8.467728372	1
2012-06-17 14:00:00	8.409720812	1
2012-06-17 14:20:00	8.466736789	1
2012-06-17 14:40:00	8.458739454	1
2012-06-17 15:00:00	8.42473675	1
2012-06-17 15:20:00	8.468750134	1
2012-06-17 15:40:00	8.541769572	1
2012-06-17 16:00:00	8.412747125	1
2012-06-17 16:20:00	8.348738081	1
2012-06-17 16:40:00	8.504774894	1
2012-06-17 17:00:00	8.379753069	1
2012-06-17 17:20:00	8.353751881	1
2012-06-17 17:40:00	8.310747093	1
2012-06-17 18:00:00	8.281745212	1
2012-06-17 18:20:00	8.457786614	1
2012-06-17 18:40:00	8.451789649	1
2012-06-17 19:00:00	8.289759559	1
2012-06-17 19:20:00	8.322770802	1
2012-06-17 19:40:00	8.350781013	1
2012-06-17 20:00:00	8.216756611	1
2012-06-17 20:20:00	8.436807949	1
2012-06-17 20:40:00	8.39880408	1
2012-06-17 21:00:00	8.408810509	1
2012-06-17 21:20:00	8.334798816	1
2012-06-17 21:40:00	8.303796352	1
2012-06-17 22:00:00	8.310802098	1
2012-06-17 22:20:00	8.272798068	1
2012-06-17 22:40:00	8.362821891	1
2012-06-17 23:00:00	8.196789893	1
2012-06-17 23:20:00	8.384835223	1
2012-06-17 23:40:00	8.38784015	1
2012-06-18 00:00:00	8.304826166	1
2012-06-18 00:20:00	8.285826205	1
2012-06-18 00:40:00	8.227817608	1
2012-06-18 01:00:00	8.325843501	1
2012-06-18 01:20:00	8.380859949	1
2012-06-18 01:40:00	8.42687445	1
2012-06-18 02:00:00	8.411875395	1
2012-06-18 02:20:00	8.265847046	1
2012-06-18 02:40:00	8.120818772	1
2012-06-18 03:00:00	8.120822907	1
2012-06-18 03:20:00	8.22785112	1
2012-06-18 03:40:00	8.378889366	1
2012-06-18 04:00:00	8.383894762	1
2012-06-18 04:20:00	8.271873656	1
2012-06-18 04:40:00	8.22986833	1
2012-06-18 05:00:00	8.166858183	1
2012-06-18 05:20:00	8.279888115	1
2012-06-18 05:40:00	8.264888901	1
2012-06-18 06:00:00	8.328907772	1
2012-06-18 06:20:00	8.400928545	1
2012-06-18 06:40:00	8.46894847	1
2012-06-18 07:00:00	8.423942403	1
2012-06-18 07:20:00	8.436949697	1
2012-06-18 07:40:00	8.439954688	1
2012-06-18 08:00:00	8.397949234	1
2012-06-18 08:20:00	8.383950252	1
2012-06-18 08:40:00	8.461972709	1
2012-06-18 09:00:00	8.423968137	1
2012-06-18 09:20:00	8.416970786	1
2012-06-18 09:40:00	8.478989623	1
2012-06-18 10:00:00	8.40797724	1
2012-06-18 10:20:00	8.460994014	1
2012-06-18 10:40:00	8.469000212	1
2012-06-18 11:00:00	8.325970669	1
2012-06-18 11:20:00	8.437001243	1
2012-06-18 11:40:00	8.537029315	1
2012-06-18 12:00:00	8.412003878	1
2012-06-18 12:20:00	8.477023681	1
2012-06-18 12:40:00	8.569050012	1
2012-06-18 13:00:00	8.419018405	1
2012-06-18 13:20:00	8.387015001	1
2012-06-18 13:40:00	8.580065749	1
2012-06-18 14:00:00	8.668091355	1
2012-06-18 14:20:00	8.53306312	1
2012-06-18 14:40:00	8.572076916	1
2012-06-18 15:00:00	8.43204728	1
2012-06-18 15:20:00	8.621097569	1
2012-06-18 15:40:00	8.715124883	1
2012-06-18 16:00:00	8.671118567	1
2012-06-18 16:20:00	8.517085268	1
2012-06-18 16:40:00	8.652122734	1
2012-06-18 17:00:00	8.579109187	1
2012-06-18 17:20:00	8.476088174	1
2012-06-18 17:40:00	8.52810533	1
2012-06-18 18:00:00	8.479097547	1
2012-06-18 18:20:00	8.435090955	1
2012-06-18 18:40:00	8.440096491	1
2012-06-18 19:00:00	8.434099295	1
2012-06-18 19:20:00	8.444106084	1
2012-06-18 19:40:00	8.364090384	1
2012-06-18 20:00:00	8.467120443	1
2012-06-18 20:20:00	8.390105427	1
2012-06-18 20:40:00	8.289084296	1
2012-06-18 21:00:00	8.398115987	1
2012-06-18 21:20:00	8.323101323	1
2012-06-18 21:40:00	8.316103789	1
