dateTime	par
2013-05-08 12:30	1469.95
2013-05-08 12:40	1472.45
2013-05-08 12:50	1474.95
2013-05-08 13:00	1474.95
2013-05-08 13:10	1481.2
2013-05-08 13:20	1473.7
2013-05-08 13:30	1206.2
2013-05-08 13:40	1481.2
2013-05-08 13:50	1448.7
2013-05-08 14:00	1436.2
2013-05-08 14:10	1417.45
2013-05-08 14:20	1412.45
2013-05-08 14:30	1327.45
2013-05-08 14:40	886.2
2013-05-08 14:50	1156.2
2013-05-08 15:00	1407.45
2013-05-08 15:10	1326.2
2013-05-08 15:20	1309.95
2013-05-08 15:30	1246.2
2013-05-08 15:40	1232.45
2013-05-08 15:50	1197.45
2013-05-08 16:00	1166.2
2013-05-08 16:10	1132.45
2013-05-08 16:20	1096.2
2013-05-08 16:30	1063.7
2013-05-08 16:40	1027.45
2013-05-08 16:50	963.7
2013-05-08 17:00	941.2
2013-05-08 17:10	898.7
2013-05-08 17:20	883.7
2013-05-08 17:30	843.7
2013-05-08 17:40	757.45
2013-05-08 17:50	759.95
2013-05-08 18:00	648.7
2013-05-08 18:10	659.95
2013-05-08 18:20	589.95
2013-05-08 18:30	578.7
2013-05-08 18:40	558.7
2013-05-08 18:50	466.2
2013-05-08 19:00	454.95
2013-05-08 19:10	433.7
2013-05-08 19:20	358.7
2013-05-08 19:30	257.45
2013-05-08 19:40	278.7
2013-05-08 19:50	177.45
2013-05-08 20:00	169.95
2013-05-08 20:10	91.2
2013-05-08 20:20	67.45
2013-05-08 20:30	62.45
2013-05-08 20:40	56.2
2013-05-08 20:50	46.2
2013-05-08 21:00	36.2
2013-05-08 21:10	26.2
2013-05-08 21:20	18.7
2013-05-08 21:30	9.95
2013-05-08 21:40	6.2
2013-05-08 21:50	2.45
2013-05-08 22:00	1.2
2013-05-08 22:10	1.2
2013-05-08 22:20	1.2
2013-05-08 22:30	1.2
2013-05-08 22:40	1.2
2013-05-08 22:50	1.2
2013-05-08 23:00	1.2
2013-05-08 23:10	1.2
2013-05-08 23:20	1.2
2013-05-08 23:30	1.2
2013-05-08 23:40	1.2
2013-05-08 23:50	1.2
2013-05-09 00:00	1.2
2013-05-09 00:10	1.2
2013-05-09 00:20	1.2
2013-05-09 00:30	1.2
2013-05-09 00:40	1.2
2013-05-09 00:50	1.2
2013-05-09 01:00	1.2
2013-05-09 01:10	1.2
2013-05-09 01:20	1.2
2013-05-09 01:30	1.2
2013-05-09 01:40	1.2
2013-05-09 01:50	1.2
2013-05-09 02:00	1.2
2013-05-09 02:10	1.2
2013-05-09 02:20	1.2
2013-05-09 02:30	1.2
2013-05-09 02:40	1.2
2013-05-09 02:50	1.2
2013-05-09 03:00	1.2
2013-05-09 03:10	1.2
2013-05-09 03:20	1.2
2013-05-09 03:30	1.2
2013-05-09 03:40	1.2
2013-05-09 03:50	1.2
2013-05-09 04:00	1.2
2013-05-09 04:10	1.2
2013-05-09 04:20	4.95
2013-05-09 04:30	9.95
2013-05-09 04:40	12.45
2013-05-09 04:50	17.45
2013-05-09 05:00	27.45
2013-05-09 05:10	32.45
2013-05-09 05:20	39.95
2013-05-09 05:30	49.95
2013-05-09 05:40	56.2
2013-05-09 05:50	52.45
2013-05-09 06:00	81.2
2013-05-09 06:10	79.95
2013-05-09 06:20	92.45
2013-05-09 06:30	97.45
2013-05-09 06:40	94.95
2013-05-09 06:50	89.95
2013-05-09 07:00	83.7
2013-05-09 07:10	86.2
2013-05-09 07:20	101.2
2013-05-09 07:30	128.7
2013-05-09 07:40	103.7
2013-05-09 07:50	83.7
2013-05-09 08:00	81.2
2013-05-09 08:10	123.7
2013-05-09 08:20	139.95
2013-05-09 08:30	153.7
2013-05-09 08:40	132.45
2013-05-09 08:50	109.95
2013-05-09 09:00	129.95
2013-05-09 09:10	134.95
2013-05-09 09:20	111.2
2013-05-09 09:30	121.2
2013-05-09 09:40	112.45
2013-05-09 09:50	153.7
2013-05-09 10:00	182.45
2013-05-09 10:10	249.95
2013-05-09 10:20	189.95
2013-05-09 10:30	169.95
2013-05-09 10:40	148.7
2013-05-09 10:50	128.7
2013-05-09 11:00	174.95
2013-05-09 11:10	144.95
2013-05-09 11:20	111.2
2013-05-09 11:30	86.2
2013-05-09 11:40	69.95
2013-05-09 11:50	96.2
2013-05-09 12:00	91.2
2013-05-09 12:10	88.7
2013-05-09 12:20	106.2
2013-05-09 12:30	109.95
2013-05-09 12:40	98.7
2013-05-09 12:50	97.45
2013-05-09 13:00	99.95
2013-05-09 13:10	112.45
2013-05-09 13:20	131.2
2013-05-09 13:30	138.7
2013-05-09 13:40	104.95
2013-05-09 13:50	116.2
2013-05-09 14:00	123.7
2013-05-09 14:10	184.95
2013-05-09 14:20	142.45
2013-05-09 14:30	151.2
2013-05-09 14:40	139.95
2013-05-09 14:50	122.45
2013-05-09 15:00	92.45
2013-05-09 15:10	113.7
2013-05-09 15:20	99.95
2013-05-09 15:30	104.95
2013-05-09 15:40	86.2
2013-05-09 15:50	94.95
2013-05-09 16:00	87.45
2013-05-09 16:10	68.7
2013-05-09 16:20	78.7
2013-05-09 16:30	94.95
2013-05-09 16:40	84.95
2013-05-09 16:50	84.95
2013-05-09 17:00	57.45
2013-05-09 17:10	46.2
2013-05-09 17:20	47.45
2013-05-09 17:30	52.45
2013-05-09 17:40	78.7
2013-05-09 17:50	44.95
2013-05-09 18:00	46.2
2013-05-09 18:10	57.45
2013-05-09 18:20	36.2
2013-05-09 18:30	34.95
2013-05-09 18:40	42.45
2013-05-09 18:50	37.45
2013-05-09 19:00	29.95
2013-05-09 19:10	26.2
2013-05-09 19:20	33.7
2013-05-09 19:30	31.2
2013-05-09 19:40	24.95
2013-05-09 19:50	26.2
2013-05-09 20:00	26.2
2013-05-09 20:10	18.7
2013-05-09 20:20	9.95
2013-05-09 20:30	7.45
2013-05-09 20:40	6.2
2013-05-09 20:50	4.95
2013-05-09 21:00	3.7
2013-05-09 21:10	2.45
2013-05-09 21:20	1.2
2013-05-09 21:30	1.2
2013-05-09 21:40	1.2
2013-05-09 21:50	1.2
2013-05-09 22:00	1.2
2013-05-09 22:10	1.2
2013-05-09 22:20	1.2
2013-05-09 22:30	1.2
2013-05-09 22:40	1.2
2013-05-09 22:50	1.2
2013-05-09 23:00	1.2
2013-05-09 23:10	1.2
2013-05-09 23:20	1.2
2013-05-09 23:30	1.2
2013-05-09 23:40	1.2
2013-05-09 23:50	1.2
2013-05-10 00:00	1.2
2013-05-10 00:10	1.2
2013-05-10 00:20	1.2
2013-05-10 00:30	1.2
2013-05-10 00:40	1.2
2013-05-10 00:50	1.2
2013-05-10 01:00	1.2
2013-05-10 01:10	1.2
2013-05-10 01:20	1.2
2013-05-10 01:30	1.2
2013-05-10 01:40	1.2
2013-05-10 01:50	1.2
2013-05-10 02:00	1.2
2013-05-10 02:10	1.2
2013-05-10 02:20	1.2
2013-05-10 02:30	1.2
2013-05-10 02:40	1.2
2013-05-10 02:50	1.2
2013-05-10 03:00	1.2
2013-05-10 03:10	1.2
2013-05-10 03:20	1.2
2013-05-10 03:30	1.2
2013-05-10 03:40	1.2
2013-05-10 03:50	1.2
2013-05-10 04:00	1.2
2013-05-10 04:10	1.2
2013-05-10 04:20	3.7
2013-05-10 04:30	7.45
2013-05-10 04:40	14.95
2013-05-10 04:50	22.45
2013-05-10 05:00	26.2
2013-05-10 05:10	22.45
2013-05-10 05:20	21.2
2013-05-10 05:30	24.95
2013-05-10 05:40	47.45
2013-05-10 05:50	53.7
2013-05-10 06:00	57.45
2013-05-10 06:10	53.7
2013-05-10 06:20	46.2
2013-05-10 06:30	48.7
2013-05-10 06:40	64.95
2013-05-10 06:50	57.45
2013-05-10 07:00	61.2
2013-05-10 07:10	112.45
2013-05-10 07:20	137.45
2013-05-10 07:30	114.95
2013-05-10 07:40	77.45
2013-05-10 07:50	98.7
2013-05-10 08:00	131.2
2013-05-10 08:10	141.2
2013-05-10 08:20	166.2
2013-05-10 08:30	179.95
2013-05-10 08:40	206.2
2013-05-10 08:50	216.2
2013-05-10 09:00	197.45
2013-05-10 09:10	169.95
2013-05-10 09:20	152.45
2013-05-10 09:30	181.2
2013-05-10 09:40	199.95
2013-05-10 09:50	244.95
2013-05-10 10:00	298.7
2013-05-10 10:10	237.45
2013-05-10 10:20	296.2
2013-05-10 10:30	203.7
2013-05-10 10:40	202.45
2013-05-10 10:50	251.2
2013-05-10 11:00	246.2
2013-05-10 11:10	336.2
2013-05-10 11:20	228.7
2013-05-10 11:30	287.45
2013-05-10 11:40	331.2
2013-05-10 11:50	321.2
2013-05-10 12:00	339.95
2013-05-10 12:10	229.95
2013-05-10 12:20	293.7
2013-05-10 12:30	351.2
2013-05-10 12:40	341.2
2013-05-10 12:50	291.2
2013-05-10 13:00	332.45
2013-05-10 13:10	259.95
2013-05-10 13:20	277.45
2013-05-10 13:30	363.7
2013-05-10 13:40	337.45
2013-05-10 13:50	284.95
2013-05-10 14:00	238.7
2013-05-10 14:10	196.2
2013-05-10 14:20	236.2
2013-05-10 14:30	211.2
2013-05-10 14:40	287.45
2013-05-10 14:50	226.2
2013-05-10 15:00	281.2
2013-05-10 15:10	226.2
2013-05-10 15:20	176.2
2013-05-10 15:30	259.95
2013-05-10 15:40	226.2
2013-05-10 15:50	223.7
2013-05-10 16:00	287.45
2013-05-10 16:10	359.95
2013-05-10 16:20	326.2
2013-05-10 16:30	178.7
2013-05-10 16:40	273.7
2013-05-10 16:50	263.7
2013-05-10 17:00	269.95
2013-05-10 17:10	178.7
2013-05-10 17:20	182.45
2013-05-10 17:30	131.2
2013-05-10 17:40	91.2
2013-05-10 17:50	108.7
2013-05-10 18:00	88.7
2013-05-10 18:10	97.45
2013-05-10 18:20	96.2
2013-05-10 18:30	56.2
2013-05-10 18:40	53.7
2013-05-10 18:50	58.7
2013-05-10 19:00	68.7
2013-05-10 19:10	67.45
2013-05-10 19:20	51.2
2013-05-10 19:30	42.45
2013-05-10 19:40	32.45
2013-05-10 19:50	29.95
2013-05-10 20:00	27.45
2013-05-10 20:10	24.95
2013-05-10 20:20	19.95
2013-05-10 20:30	13.7
2013-05-10 20:40	8.7
2013-05-10 20:50	6.2
2013-05-10 21:00	3.7
2013-05-10 21:10	1.2
2013-05-10 21:20	1.2
2013-05-10 21:30	1.2
2013-05-10 21:40	1.2
2013-05-10 21:50	1.2
2013-05-10 22:00	1.2
2013-05-10 22:10	1.2
2013-05-10 22:20	1.2
2013-05-10 22:30	1.2
2013-05-10 22:40	1.2
2013-05-10 22:50	1.2
2013-05-10 23:00	1.2
2013-05-10 23:10	1.2
2013-05-10 23:20	1.2
2013-05-10 23:30	1.2
2013-05-10 23:40	1.2
2013-05-10 23:50	1.2
2013-05-11 00:00	1.2
2013-05-11 00:10	1.2
2013-05-11 00:20	1.2
2013-05-11 00:30	1.2
2013-05-11 00:40	1.2
2013-05-11 00:50	1.2
2013-05-11 01:00	1.2
2013-05-11 01:10	1.2
2013-05-11 01:20	1.2
2013-05-11 01:30	1.2
2013-05-11 01:40	1.2
2013-05-11 01:50	1.2
2013-05-11 02:00	1.2
2013-05-11 02:10	1.2
2013-05-11 02:20	1.2
2013-05-11 02:30	1.2
2013-05-11 02:40	1.2
2013-05-11 02:50	1.2
2013-05-11 03:00	1.2
2013-05-11 03:10	1.2
2013-05-11 03:20	1.2
2013-05-11 03:30	1.2
2013-05-11 03:40	1.2
2013-05-11 03:50	1.2
2013-05-11 04:00	4.95
2013-05-11 04:10	4.95
2013-05-11 04:20	6.2
2013-05-11 04:30	7.45
2013-05-11 04:40	6.2
2013-05-11 04:50	8.7
2013-05-11 05:00	12.45
2013-05-11 05:10	14.95
2013-05-11 05:20	11.2
2013-05-11 05:30	12.45
2013-05-11 05:40	18.7
2013-05-11 05:50	17.45
2013-05-11 06:00	32.45
2013-05-11 06:10	39.95
2013-05-11 06:20	29.95
2013-05-11 06:30	48.7
2013-05-11 06:40	81.2
2013-05-11 06:50	94.95
2013-05-11 07:00	106.2
2013-05-11 07:10	132.45
2013-05-11 07:20	141.2
2013-05-11 07:30	97.45
2013-05-11 07:40	86.2
2013-05-11 07:50	117.45
2013-05-11 08:00	121.2
2013-05-11 08:10	106.2
2013-05-11 08:20	117.45
2013-05-11 08:30	143.7
2013-05-11 08:40	132.45
2013-05-11 08:50	156.2
2013-05-11 09:00	236.2
2013-05-11 09:10	298.7
2013-05-11 09:20	417.45
2013-05-11 09:30	228.7
2013-05-11 09:40	237.45
2013-05-11 09:50	278.7
2013-05-11 10:00	312.45
2013-05-11 10:10	428.7
2013-05-11 10:20	442.45
2013-05-11 10:30	344.95
2013-05-11 10:40	327.45
2013-05-11 10:50	347.45
2013-05-11 11:00	289.95
2013-05-11 11:10	296.2
2013-05-11 11:20	213.7
2013-05-11 11:30	254.95
2013-05-11 11:40	293.7
2013-05-11 11:50	291.2
2013-05-11 12:00	368.7
2013-05-11 12:10	238.7
2013-05-11 12:20	98.7
2013-05-11 12:30	102.45
2013-05-11 12:40	126.2
2013-05-11 12:50	103.7
2013-05-11 13:00	144.95
2013-05-11 13:10	183.7
2013-05-11 13:20	257.45
2013-05-11 13:30	167.45
2013-05-11 13:40	314.95
2013-05-11 13:50	477.45
2013-05-11 14:00	548.7
2013-05-11 14:10	542.45
2013-05-11 14:20	733.7
2013-05-11 14:30	537.45
2013-05-11 14:40	373.7
2013-05-11 14:50	226.2
2013-05-11 15:00	197.45
2013-05-11 15:10	143.7
2013-05-11 15:20	217.45
2013-05-11 15:30	237.45
2013-05-11 15:40	272.45
2013-05-11 15:50	326.2
2013-05-11 16:00	353.7
2013-05-11 16:10	196.2
2013-05-11 16:20	166.2
2013-05-11 16:30	96.2
2013-05-11 16:40	94.95
2013-05-11 16:50	106.2
2013-05-11 17:00	184.95
2013-05-11 17:10	201.2
2013-05-11 17:20	106.2
2013-05-11 17:30	119.95
2013-05-11 17:40	124.95
2013-05-11 17:50	138.7
2013-05-11 18:00	214.95
2013-05-11 18:10	181.2
2013-05-11 18:20	237.45
2013-05-11 18:30	172.45
2013-05-11 18:40	138.7
2013-05-11 18:50	148.7
2013-05-11 19:00	264.95
2013-05-11 19:10	148.7
2013-05-11 19:20	154.95
2013-05-11 19:30	142.45
2013-05-11 19:40	103.7
2013-05-11 19:50	79.95
2013-05-11 20:00	98.7
2013-05-11 20:10	98.7
2013-05-11 20:20	87.45
2013-05-11 20:30	52.45
2013-05-11 20:40	46.2
2013-05-11 20:50	47.45
2013-05-11 21:00	47.45
2013-05-11 21:10	29.95
2013-05-11 21:20	19.95
2013-05-11 21:30	12.45
2013-05-11 21:40	7.45
2013-05-11 21:50	6.2
2013-05-11 22:00	2.45
2013-05-11 22:10	1.2
2013-05-11 22:20	1.2
2013-05-11 22:30	1.2
2013-05-11 22:40	1.2
2013-05-11 22:50	1.2
2013-05-11 23:00	1.2
2013-05-11 23:10	1.2
2013-05-11 23:20	1.2
2013-05-11 23:30	1.2
2013-05-11 23:40	1.2
2013-05-11 23:50	1.2
2013-05-12 00:00	1.2
