dateTime	doobs	depth
2013-05-10 12:35:00	7.248211	1
2013-05-10 12:45:00	7.028885611	1
2013-05-10 12:55:00	7.110878176	1
2013-05-10 13:05:00	7.133592746	1
2013-05-10 13:15:00	7.040842413	1
2013-05-10 13:25:00	7.057345006	1
2013-05-10 13:35:00	7.03221464	1
2013-05-10 13:45:00	7.0041823	1
2013-05-10 13:55:00	7.00156291	1
2013-05-10 14:05:00	7.001556524	1
2013-05-10 14:15:00	7.009760127	1
2013-05-10 14:25:00	7.068581579	1
2013-05-10 14:35:00	6.955063447	1
2013-05-10 14:45:00	6.694089857	1
2013-05-10 14:55:00	6.546085997	1
2013-05-10 15:05:00	6.578132548	1
2013-05-10 15:15:00	6.431996803	1
2013-05-10 15:25:00	6.204913515	1
2013-05-10 15:35:00	5.984353351	1
2013-05-10 15:45:00	6.178842368	1
2013-05-10 15:55:00	7.023581863	1
2013-05-10 16:05:00	7.243496459	1
2013-05-10 16:15:00	7.16273553	1
2013-05-10 16:25:00	7.131323927	1
2013-05-10 16:35:00	7.162467317	1
2013-05-10 16:45:00	7.091991257	1
2013-05-10 16:55:00	7.072808872	1
2013-05-10 17:05:00	7.06756942	1
2013-05-10 17:15:00	7.019936316	1
2013-05-10 17:25:00	6.629429828	1
2013-05-10 17:35:00	6.850862803	1
2013-05-10 17:45:00	5.824628834	1
2013-05-10 17:55:00	7.118636855	1
2013-05-10 18:05:00	7.270821618	1
2013-05-10 18:15:00	6.17992084	1
2013-05-10 18:25:00	5.343927401	1
2013-05-10 18:35:00	5.005631251	1
2013-05-10 18:45:00	4.775188971	1
2013-05-10 18:55:00	4.430407116	1
2013-05-10 19:05:00	4.926588614	1
2013-05-10 19:15:00	6.868991788	1
2013-05-10 19:25:00	7.464661596	1
2013-05-10 19:35:00	7.46430322	1
2013-05-10 19:45:00	7.37762927	1
2013-05-10 19:55:00	6.445080007	1
2013-05-10 20:05:00	6.027993955	1
2013-05-10 20:15:00	5.73971312	1
2013-05-10 20:25:00	5.704764289	1
2013-05-10 20:35:00	5.73025803	1
2013-05-10 20:45:00	5.922067152	1
2013-05-10 20:55:00	5.910968755	1
2013-05-10 21:05:00	5.738876958	1
2013-05-10 21:15:00	5.654888785	1
2013-05-10 21:25:00	5.701974912	1
2013-05-10 21:35:00	5.53288207	1
2013-05-10 21:45:00	5.296892036	1
2013-05-10 21:55:00	5.515267831	1
2013-05-10 22:05:00	5.388496574	1
2013-05-10 22:15:00	5.296874038	1
2013-05-10 22:25:00	5.359010197	1
2013-05-10 22:35:00	5.482570551	1
2013-05-10 22:45:00	5.708845103	1
2013-05-10 22:55:00	5.751028451	1
2013-05-10 23:05:00	5.529250449	1
2013-05-10 23:15:00	5.550005979	1
2013-05-10 23:25:00	5.59610813	1
2013-05-10 23:35:00	5.686524704	1
2013-05-10 23:45:00	5.825458521	1
2013-05-10 23:55:00	5.919386622	1
2013-05-11 00:05:00	5.972844498	1
2013-05-11 00:15:00	5.938768983	1
2013-05-11 00:25:00	5.909973223	1
2013-05-11 00:35:00	5.88355751	1
2013-05-11 00:45:00	5.845106129	1
2013-05-11 00:55:00	5.859492723	1
2013-05-11 01:05:00	5.878442391	1
2013-05-11 01:15:00	5.875890403	1
2013-05-11 01:25:00	5.861461573	1
2013-05-11 01:35:00	5.888341619	1
2013-05-11 01:45:00	5.791117899	1
2013-05-11 01:55:00	5.684989961	1
2013-05-11 02:05:00	5.59455055	1
2013-05-11 02:15:00	5.484598703	1
2013-05-11 02:25:00	5.421120072	1
2013-05-11 02:35:00	5.411877452	1
2013-05-11 02:45:00	5.587221744	1
2013-05-11 02:55:00	5.596464469	1
2013-05-11 03:05:00	5.562197898	1
2013-05-11 03:15:00	5.575779725	1
2013-05-11 03:25:00	5.589876122	1
2013-05-11 03:35:00	5.53218755	1
2013-05-11 03:45:00	5.598870983	1
2013-05-11 03:55:00	5.689090231	1
2013-05-11 04:05:00	5.766477545	1
2013-05-11 04:15:00	5.862549438	1
2013-05-11 04:25:00	6.366047293	1
2013-05-11 04:35:00	5.989046523	1
2013-05-11 04:45:00	5.959208593	1
2013-05-11 04:55:00	6.62330406	1
2013-05-11 05:05:00	6.047972438	1
2013-05-11 05:15:00	6.15477032	1
2013-05-11 05:25:00	6.414471845	1
2013-05-11 05:35:00	6.7677204	1
2013-05-11 05:45:00	6.695677471	1
2013-05-11 05:55:00	6.375964102	1
2013-05-11 06:05:00	5.987862163	1
2013-05-11 06:15:00	5.837998271	1
2013-05-11 06:25:00	5.762361844	1
2013-05-11 06:35:00	5.807593327	1
2013-05-11 06:45:00	6.001684942	1
2013-05-11 06:55:00	6.666295999	1
2013-05-11 07:05:00	6.957777413	1
2013-05-11 07:15:00	7.16068195	1
2013-05-11 07:25:00	7.184775013	1
2013-05-11 07:35:00	6.446978627	1
2013-05-11 07:45:00	5.667017898	1
2013-05-11 07:55:00	5.91743966	1
2013-05-11 08:05:00	6.303784514	1
2013-05-11 08:15:00	6.59942577	1
2013-05-11 08:25:00	6.485995226	1
2013-05-11 08:35:00	6.512174127	1
2013-05-11 08:45:00	6.910382246	1
2013-05-11 08:55:00	7.11957474	1
2013-05-11 09:05:00	7.16208606	1
2013-05-11 09:15:00	7.163260748	1
2013-05-11 09:25:00	7.129454157	1
2013-05-11 09:35:00	7.338388683	1
2013-05-11 09:45:00	7.181613946	1
2013-05-11 09:55:00	6.382293963	1
2013-05-11 10:05:00	6.174379294	1
2013-05-11 10:15:00	5.333099489	1
2013-05-11 10:25:00	5.310666584	1
2013-05-11 10:35:00	5.177776281	1
2013-05-11 10:45:00	4.80172281	1
2013-05-11 10:55:00	4.655509897	1
2013-05-11 11:05:00	4.379822064	1
2013-05-11 11:15:00	4.293649932	1
2013-05-11 11:25:00	4.286024432	1
2013-05-11 11:35:00	4.377939259	1
2013-05-11 11:45:00	4.617633885	1
2013-05-11 11:55:00	4.838978914	1
2013-05-11 12:05:00	4.797677578	1
2013-05-11 12:15:00	4.803789631	1
2013-05-11 12:25:00	4.777233255	1
2013-05-11 12:35:00	4.890471548	1
2013-05-11 12:45:00	5.043861235	1
2013-05-11 12:55:00	5.212257071	1
2013-05-11 13:05:00	5.110092288	1
2013-05-11 13:15:00	5.194579173	1
2013-05-11 13:25:00	5.335515939	1
2013-05-11 13:35:00	5.27129334	1
2013-05-11 13:45:00	5.172257237	1
2013-05-11 13:55:00	5.32348202	1
2013-05-11 14:05:00	5.246575291	1
2013-05-11 14:15:00	5.21534068	1
2013-05-11 14:25:00	5.583191548	1
2013-05-11 14:35:00	5.648107791	1
2013-05-11 14:45:00	5.576373556	1
2013-05-11 14:55:00	5.509934134	1
2013-05-11 15:05:00	5.484746358	1
2013-05-11 15:15:00	5.58777811	1
2013-05-11 15:25:00	5.706437136	1
2013-05-11 15:35:00	5.496221604	1
2013-05-11 15:45:00	5.617964457	1
2013-05-11 15:55:00	5.578751929	1
2013-05-11 16:05:00	5.650503903	1
2013-05-11 16:15:00	5.598282069	1
2013-05-11 16:25:00	5.859055335	1
2013-05-11 16:35:00	5.630260319	1
2013-05-11 16:45:00	5.967682406	1
2013-05-11 16:55:00	6.21784109	1
2013-05-11 17:05:00	6.215774398	1
2013-05-11 17:15:00	6.051532358	1
2013-05-11 17:25:00	5.862066568	1
2013-05-11 17:35:00	5.752741144	1
2013-05-11 17:45:00	5.724919554	1
2013-05-11 17:55:00	5.615684597	1
2013-05-11 18:05:00	5.671072734	1
2013-05-11 18:15:00	5.659272431	1
2013-05-11 18:25:00	5.680658722	1
2013-05-11 18:35:00	5.678682118	1
2013-05-11 18:45:00	5.474669603	1
2013-05-11 18:55:00	5.2345397	1
2013-05-11 19:05:00	5.072178584	1
2013-05-11 19:15:00	5.010818133	1
2013-05-11 19:25:00	4.880411207	1
2013-05-11 19:35:00	4.864021231	1
2013-05-11 19:45:00	4.758939911	1
2013-05-11 19:55:00	4.720088206	1
2013-05-11 20:05:00	4.723519855	1
2013-05-11 20:15:00	4.901833733	1
2013-05-11 20:25:00	5.083399907	1
2013-05-11 20:35:00	5.239303866	1
2013-05-11 20:45:00	5.385964881	1
2013-05-11 20:55:00	5.446920485	1
2013-05-11 21:05:00	5.490179978	1
2013-05-11 21:15:00	5.48106542	1
2013-05-11 21:25:00	5.485612146	1
2013-05-11 21:35:00	5.485162057	1
2013-05-11 21:45:00	5.530160015	1
2013-05-11 21:55:00	5.61438755	1
2013-05-11 22:05:00	5.711913182	1
2013-05-11 22:15:00	5.753144194	1
2013-05-11 22:25:00	5.733169516	1
2013-05-11 22:35:00	6.189579479	1
2013-05-11 22:45:00	6.623784498	1
2013-05-11 22:55:00	6.660152601	1
2013-05-11 23:05:00	6.674683874	1
2013-05-11 23:15:00	6.336875135	1
2013-05-11 23:25:00	6.150049897	1
2013-05-11 23:35:00	6.070604196	1
2013-05-11 23:45:00	5.929564579	1
2013-05-11 23:55:00	5.767038203	1
2013-05-12 00:05:00	5.671011877	1
2013-05-12 00:15:00	5.787171467	1
2013-05-12 00:25:00	5.846652205	1
2013-05-12 00:35:00	5.873163324	1
2013-05-12 00:45:00	5.768426797	1
2013-05-12 00:55:00	5.620898066	1
2013-05-12 01:05:00	5.501156538	1
2013-05-12 01:15:00	5.546461867	1
2013-05-12 01:25:00	5.701486441	1
2013-05-12 01:35:00	5.814699166	1
2013-05-12 01:45:00	5.852918801	1
2013-05-12 01:55:00	5.865024725	1
2013-05-12 02:05:00	5.908861959	1
2013-05-12 02:15:00	5.892619531	1
2013-05-12 02:25:00	5.81840566	1
2013-05-12 02:35:00	5.74569816	1
2013-05-12 02:45:00	5.666325877	1
2013-05-12 02:55:00	5.653365518	1
2013-05-12 03:05:00	5.778648417	1
2013-05-12 03:15:00	6.014038316	1
2013-05-12 03:25:00	6.177551996	1
2013-05-12 03:35:00	6.279981753	1
2013-05-12 03:45:00	6.087548701	1
2013-05-12 03:55:00	5.764447625	1
2013-05-12 04:05:00	5.386114499	1
2013-05-12 04:15:00	5.330325762	1
2013-05-12 04:25:00	5.270193446	1
2013-05-12 04:35:00	5.32508234	1
