Year	doy	Date	TN_load	TP_load	DOC_load	inflow
2013	121	2013-05-01	4.354252611	0.057002323	69.66254538	0.021149285
2013	122	2013-05-02	3.430935792	0.041309155	57.88109636	0.016948527
2013	123	2013-05-03	2.494875001	0.027421749	46.79073316	0.012572252
2013	124	2013-05-04	2.116028517	0.021006477	43.74246071	0.010871535
2013	125	2013-05-05	2.387973311	0.022995443	50.89222586	0.012241089
2013	126	2013-05-06	2.510969417	0.024095468	53.99828607	0.012753786
2013	127	2013-05-07	2.608413028	0.024946556	56.57628299	0.013131485
2013	128	2013-05-08	2.399264219	0.022867996	52.48957237	0.011969294
2013	129	2013-05-09	1.980350799	0.018811528	43.69076866	0.00979053
2013	130	2013-05-10	1.690772976	0.016007996	37.60541109	0.008285193
2013	131	2013-05-11	1.168415964	0.011026805	26.19182939	0.005675839
2013	132	2013-05-12	0.905048232	0.008513817	20.44591341	0.00435811
2013	133	2013-05-13	0.794857027	0.00745318	18.09482501	0.003793911
2013	134	2013-05-14	0.643578015	0.006015752	14.75967201	0.003045433
2013	135	2013-05-15	0.660313735	0.006199533	15.31901354	0.003093096
2013	136	2013-05-16	0.661278543	0.006447939	15.75650683	0.003056599
2013	137	2013-05-17	0.596677944	0.006062242	14.62632744	0.002719179
2013	138	2013-05-18	1.16206128	0.012347227	29.39128038	0.005209791
2013	139	2013-05-19	1.416864787	0.015547962	36.66234612	0.006273705
2013	140	2013-05-20	1.054744524	0.011981508	27.97447826	0.004605539
2013	141	2013-05-21	1.204882477	0.014182848	32.78710371	0.005182297
2013	142	2013-05-22	1.319525463	0.015983962	36.6616019	0.00560125
2013	143	2013-05-23	1.431350585	0.017462683	39.94577835	0.006014111
2013	144	2013-05-24	0.582293532	0.007099309	16.22186659	0.002419051
2013	145	2013-05-25	0.487432943	0.005938957	13.5562164	0.00200285
2013	146	2013-05-26	0.332474827	0.004048487	9.231937082	0.001352006
2013	147	2013-05-27	0.157426654	0.001915694	4.363712442	0.000632852
2013	148	2013-05-28	0.161725606	0.001966755	4.475337478	0.000642875
2013	149	2013-05-29	0.447009616	0.005468897	12.49093854	0.001780203
2013	150	2013-05-30	0.38711116	0.004932896	11.57397052	0.001634274
2013	151	2013-05-31	0.602597518	0.008038154	19.3994882	0.002715799
2013	152	2013-06-01	0.766427682	0.010815849	26.95310351	0.003737344
2013	153	2013-06-02	0.655596073	0.009661076	24.63046983	0.00339257
2013	154	2013-06-03	0.436507742	0.006875016	18.10221516	0.002470389
2013	155	2013-06-04	0.268273365	0.004498861	12.17808826	0.001649056
2013	156	2013-06-05	0.158261212	0.002907177	7.937006014	0.001066388
2013	157	2013-06-06	0.52552513	0.010650627	26.85226534	0.003603287
2013	158	2013-06-07	0.439292214	0.00977443	22.60177445	0.00303188
2013	159	2013-06-08	0.454549196	0.011128603	23.56801279	0.003160297
2013	160	2013-06-09	0.240588359	0.006343777	12.55532818	0.001683045
2013	161	2013-06-10	0.247244064	0.00715459	13.01615181	0.001744079
2013	162	2013-06-11	0.31421912	0.009756744	16.66067662	0.002231656
2013	163	2013-06-12	0.19293278	0.006310427	10.31269646	0.001376295
2013	164	2013-06-13	0.287071381	0.009354017	15.48652087	0.002039903
2013	165	2013-06-14	0.089937006	0.00289259	4.900145707	0.000635569
2013	166	2013-06-15	0.051573847	0.001634104	2.841352141	0.000362182
2013	167	2013-06-16	0.173430467	0.00541343	9.658856224	0.001210365
2013	168	2013-06-17	0.2283214	0.00703176	12.8369878	0.001584644
2013	169	2013-06-18	0.120344608	0.00366379	6.820382201	0.000831301
2013	170	2013-06-19	0.083527213	0.002524462	4.741496952	0.000573128
2013	171	2013-06-20	0.227957223	0.007073522	12.47264994	0.001549619
2013	172	2013-06-21	0.642396055	0.020430167	33.91229046	0.004331225
2013	173	2013-06-22	0.46964573	0.015192619	24.15429936	0.003148061
2013	174	2013-06-23	0.446810861	0.014853638	21.98476116	0.002966272
2013	175	2013-06-24	0.297183902	0.01003518	14.23494088	0.001961745
2013	176	2013-06-25	0.191298826	0.006603569	8.804918708	0.001252446
