Year	doy	Date	TN_load	TP_load	DOC_load	inflow
2012	158	2020-06-06	1.94208647	0.072535115	100.1234837	0.054921167
2012	159	2020-06-07	4.740418556	0.18017633	246.8044465	0.135380708
2012	160	2020-06-08	1.873713507	0.072691025	98.69095404	0.054135375
2012	161	2020-06-09	1.515193555	0.060077825	80.8077672	0.044325833
2012	162	2020-06-10	8.913411593	0.361394281	481.525556	0.264133292
2012	163	2020-06-11	8.778726458	0.361572373	478.6670767	0.262548833
2012	164	2020-06-12	3.522647735	0.144209211	193.6495259	0.105627583
2012	165	2020-06-13	1.803585032	0.071930302	99.66195174	0.053844
2012	166	2020-06-14	1.222583503	0.047504377	67.90097459	0.036350208
2012	167	2020-06-15	1.098339794	0.042924654	61.23789307	0.033120875
2012	168	2020-06-16	0.872471722	0.034979634	48.80678778	0.026990458
2012	169	2020-06-17	0.831103552	0.034232706	46.66018418	0.026414125
2012	170	2020-06-18	0.800183047	0.033771554	45.04096989	0.025890083
2012	171	2020-06-19	1.055034043	0.045212318	59.21874277	0.033151
2012	172	2020-06-20	4.494731257	0.194758446	251.5447386	0.13701825
2012	173	2020-06-21	1.933593488	0.084669819	107.9047104	0.057199833
2012	174	2020-06-22	1.030478342	0.045604034	57.33936242	0.029538167
2012	175	2020-06-23	0.784722799	0.035064753	43.54784949	0.02183125
2012	176	2020-06-24	0.660153401	0.029764958	36.54245115	0.017841333
2012	177	2020-06-25	0.604638808	0.027491469	33.3898157	0.015889333
2012	178	2020-06-26	0.566478693	0.025960594	31.21166118	0.014484792
2012	179	2020-06-27	0.585798959	0.027044202	32.20738792	0.014588833
2012	180	2020-06-28	0.542936244	0.025240452	29.79003648	0.013176917
2012	181	2020-06-29	0.514610256	0.024080674	28.18133432	0.012180417
2012	182	2020-06-30	0.81029412	0.038170842	44.28560024	0.018679375
2012	183	2020-07-01	1.103947774	0.052285968	60.23706111	0.02489425
2012	184	2020-07-02	2.826956474	0.134229561	154.4162989	0.062484708
2012	185	2020-07-03	1.54268389	0.07227425	85.46083936	0.0341815
2012	186	2020-07-04	0.918762864	0.042303389	51.7837512	0.020464292
2012	187	2020-07-05	0.669904825	0.030311333	38.39656677	0.0149985
2012	188	2020-07-06	0.517888216	0.023017419	30.18117658	0.011655125
2012	189	2020-07-07	0.4314509	0.0188233	25.56587362	0.009760833
2012	190	2020-07-08	2.188380164	0.093472257	132.0713607	0.049798
2012	191	2020-07-09	2.476934138	0.10408814	151.5326092	0.0566115
2012	192	2020-07-10	1.212484306	0.049913853	75.42016096	0.027862125
2012	193	2020-07-11	2.057507198	0.082665057	130.2467661	0.047417792
2012	194	2020-07-12	4.789858618	0.180743638	305.3939672	0.101542792
2012	195	2020-07-13	2.894653331	0.103427507	179.1152691	0.057483125
2012	196	2020-07-14	2.805797851	0.097015217	164.6720017	0.054671042
2012	197	2020-07-15	2.814540132	0.094420543	157.1807731	0.053904
2012	198	2020-07-16	1.983307315	0.065032229	105.4593749	0.037500708
2012	199	2020-07-17	1.249496419	0.042184285	64.61685808	0.024030375
2012	200	2020-07-18	0.863038524	0.030246416	43.47462008	0.01696675
2012	201	2020-07-19	0.67147187	0.024433285	32.8855164	0.013500042
2012	202	2020-07-20	0.564883377	0.021343285	26.84306057	0.011619167
2012	203	2020-07-21	0.444966099	0.017460732	20.46853869	0.009368083
2012	204	2020-07-22	0.41807268	0.017075327	18.56843924	0.009020333
2012	205	2020-07-23	0.517370212	0.022524027	23.83061531	0.011351875
2012	206	2020-07-24	0.970895431	0.04564846	48.20827491	0.021584125
2012	207	2020-07-25	0.926248099	0.044639006	46.05260552	0.020320833
2012	208	2020-07-26	0.762200853	0.036654935	36.49040716	0.016264875
2012	209	2020-07-27	0.561285718	0.026971191	25.89805879	0.01166375
2012	210	2020-07-28	0.415857417	0.021700409	19.37736355	0.008845125
2012	211	2020-07-29	0.337831599	0.020164226	16.41705605	0.007612667
2012	212	2020-07-30	0.349170981	0.023795564	17.7551472	0.008365917
2012	213	2020-07-31	0.449606694	0.032737916	NA	0.011110167
2012	214	2020-08-01	0.524812394	0.029884945	NA	0.011466708
2012	215	2020-08-02	0.802518119	0.034450465	NA	0.015519125
2012	216	2020-08-03	0.629371438	0.028321866	NA	0.01265525
2012	217	2020-08-04	0.584749902	0.033048147	32.00128861	0.012896375
2012	218	2020-08-05	0.686692831	0.041516753	38.3851632	0.015405167
2012	219	2020-08-06	0.511260799	0.031027315	29.55259484	0.011403167
2012	220	2020-08-07	0.464309897	0.028288299	27.75698137	0.010293375
2012	221	2020-08-08	0.865595616	0.052928007	53.33756723	0.019081083
2012	222	2020-08-09	0.742037455	0.045539085	47.10732969	0.016263083
2012	223	2020-08-10	0.818440301	0.050404072	53.42351433	0.017837667
2012	224	2020-08-11	0.5876765	0.036477435	39.1502273	0.012761792
2012	225	2020-08-12	0.440557241	0.028243714	28.78502273	0.009643
2012	226	2020-08-13	0.34676832	0.023030576	22.06777223	0.007664125
2012	227	2020-08-14	0.282573265	0.019433653	17.4912313	0.006307
2012	228	2020-08-15	0.244521421	0.017400427	14.70560851	0.005511708
