Year	doy	Date	TN_load	TP_load	DOC_load	inflow
2013	130	2013-05-10	22.70903466	0.290689706	200.1698172	0.151629685
2013	131	2013-05-11	15.48139678	0.192554536	147.7487886	0.105142454
2013	132	2013-05-12	13.58824853	0.166376789	127.8771682	0.092211153
2013	133	2013-05-13	9.670315911	0.114856712	96.0221397	0.067707088
2013	134	2013-05-14	8.750636908	0.101003882	89.90148489	0.05901916
2013	135	2013-05-15	8.824374958	0.09941242	92.23605112	0.05788772
2013	136	2013-05-16	6.563289633	0.07190851	70.20200906	0.044400308
2013	137	2013-05-17	9.2538888	0.096893251	12.88230276	0.0498906
2013	138	2013-05-18	23.13407458	0.266094865	82.29442318	0.120501286
2013	139	2013-05-19	24.81411387	0.271300847	65.14774556	0.131485997
2013	140	2013-05-20	17.6520183	0.186558255	37.48161227	0.094533568
2013	141	2013-05-21	26.28615768	0.293497501	84.74038959	0.139060143
2013	142	2013-05-22	34.44226437	0.367432839	86.85010983	0.185153438
2013	143	2013-05-23	24.58261583	0.249789322	45.23890527	0.132479045
2013	144	2013-05-24	16.75265863	0.184002754	48.69447221	0.090075073
2013	145	2013-05-25	29.02629086	0.308089896	48.96116538	0.1578763
2013	146	2013-05-26	33.02781492	0.346192841	10.14439492	0.177311171
2013	147	2013-05-27	19.69046795	0.217765773	6.417333891	0.103245894
2013	148	2013-05-28	22.00333397	0.263426471	31.87146317	0.113885499
2013	149	2013-05-29	18.22424076	0.242707004	88.62400926	0.095467987
2013	150	2013-05-30	11.70740593	0.15980516	63.75736004	0.061224807
2013	151	2013-05-31	12.7582116	0.169011321	174.8574089	0.067133291
2013	152	2013-06-01	17.87354719	0.223599093	256.0268954	0.094476622
2013	153	2013-06-02	12.17986348	0.154988962	184.9576995	0.070120112
2013	154	2013-06-03	4.453469966	0.062370768	84.52017352	0.031075629
2013	155	2013-06-04	4.417964934	0.056290632	77.75850951	0.029822437
2013	156	2013-06-05	5.9660375	0.064447617	90.83352724	0.036421421
2013	157	2013-06-06	14.68658825	0.184414143	263.69691	0.114573118
2013	158	2013-06-07	5.739119106	0.082682213	126.2302	0.051792483
2013	159	2013-06-08	2.55493742	0.053753808	82.70126049	0.032589513
2013	160	2013-06-09	5.19884784	0.064577166	91.7912065	0.037857393
2013	161	2013-06-10	1.737946563	0.035470298	49.25917085	0.019951439
2013	162	2013-06-11	6.923783875	0.081374501	110.9273963	0.045708881
2013	163	2013-06-12	5.22623787	0.0634013	83.37655067	0.035256463
2013	164	2013-06-13	4.446501429	0.064261815	81.57080051	0.034632461
2013	165	2013-06-14	8.620373102	0.091734569	120.495377	0.051113982
2013	166	2013-06-15	1.977835881	0.030362335	34.51665381	0.016406396
2013	167	2013-06-16	3.410341119	0.051063562	60.70315424	0.02663571
2013	168	2013-06-17	3.864584167	0.062767188	73.73358873	0.031616286
2013	169	2013-06-18	4.25603201	0.064533379	76.37153097	0.033080368
2013	170	2013-06-19	2.410671557	0.04134905	45.7462814	0.020811239
2013	171	2013-06-20	4.987206041	0.100560136	109.1110909	0.046450561
2013	172	2013-06-21	17.02563321	0.376288905	381.1012479	0.171806147
2013	173	2013-06-22	17.58538983	0.312624348	363.0154764	0.148337732
2013	174	2013-06-23	10.6820081	0.194856139	230.3256323	0.089905551
2013	175	2013-06-24	10.39687958	0.188974213	222.683012	0.089959722
2013	176	2013-06-25	9.633952206	0.175333397	210.2951399	0.085318036
2013	177	2013-06-26	6.263540164	0.124703436	144.4044825	0.058122688
2013	178	2013-06-27	10.51878081	0.228593529	246.9558951	0.104449398
2013	179	2013-06-28	5.939926402	0.140718174	145.1403119	0.059449894
2013	180	2013-06-29	6.42096644	0.158138061	160.1416996	0.065912847
2013	181	2013-06-30	4.46788277	0.114933906	112.1701506	0.047165962
2013	182	2013-07-01	3.603548784	0.09610444	92.02976853	0.039461169
2013	183	2013-07-02	5.017084463	0.139484388	156.3641765	0.065249925
2013	184	2013-07-03	3.718679225	0.105930545	112.7516602	0.048312507
2013	185	2013-07-04	3.002762199	0.082859393	82.7983931	0.036596131
2013	186	2013-07-05	2.659217894	0.072239978	66.64963409	0.031098245
2013	187	2013-07-06	2.210667648	0.059270647	52.9981935	0.023877575
2013	188	2013-07-07	25.01764696	0.708385789	575.5981005	0.246133724
2013	189	2013-07-08	36.82945751	0.96385106	878.726631	0.353688714
2013	190	2013-07-09	25.67641678	0.64510424	596.3385713	0.241197079
2013	191	2013-07-10	26.13912652	0.662242303	593.0320785	0.241538518
2013	192	2013-07-11	14.82189765	0.353319701	338.8581331	0.127687043
2013	193	2013-07-12	11.82959785	0.283741028	270.8965945	0.099761407
2013	194	2013-07-13	9.512203618	0.234847785	223.5245687	0.079829343
2013	195	2013-07-14	9.13630153	0.228164643	216.4585448	0.076257138
2013	196	2013-07-15	8.419403259	0.213251929	199.3991622	0.070472648
2013	197	2013-07-16	7.055897568	0.184398791	170.8715396	0.059983167
2013	198	2013-07-17	6.272951302	0.167504349	155.1101198	0.053831415
2013	199	2013-07-18	5.678637549	0.150804841	138.6627397	0.048271822
2013	200	2013-07-19	6.025442769	0.16686787	154.1046605	0.05284489
2013	201	2013-07-20	6.692712378	0.168783063	154.9986509	0.055179808
2013	202	2013-07-21	5.51581278	0.13198064	120.7535897	0.044553405
2013	203	2013-07-22	5.167664787	0.114031953	104.7389801	0.039940251
2013	204	2013-07-23	5.562013186	0.112160236	103.5398452	0.040840528
2013	205	2013-07-24	5.543950004	0.101150358	94.20477135	0.03842802
2013	206	2013-07-25	5.46898299	0.092025902	90.95864381	0.036174758
2013	207	2013-07-26	12.70602105	0.187225211	183.2426803	0.077619359
2013	208	2013-07-27	5.810087688	0.079628761	72.31969267	0.034871776
2013	209	2013-07-28	5.942914687	0.074232762	71.3825778	0.03391604
2013	210	2013-07-29	5.859003547	0.068618175	66.83217561	0.032756796
2013	211	2013-07-30	4.727084209	0.051634928	49.24751678	0.025968114
2013	212	2013-07-31	5.007252625	0.050674764	49.09222336	0.026876422
