Year	doy	Date	TN_load	TP_load	DOC_load	inflow
2010	113	2010-04-23	998.7950542	11.54109039	NA	1.965326388
2010	114	2010-04-24	987.3692206	11.51502013	NA	1.990627706
2010	115	2010-04-25	1046.353407	12.83273469	NA	2.18318973
2010	116	2010-04-26	1064.769095	13.28169972	NA	2.230946399
2010	117	2010-04-27	1007.281358	12.24328149	NA	2.055703661
2010	118	2010-04-28	916.9435669	11.17249421	NA	1.896270684
2010	119	2010-04-29	838.8944255	11.51717605	NA	1.815165199
2010	120	2010-04-30	796.5670591	12.84123299	NA	1.814776137
2010	121	2010-05-01	975.686165	19.49395033	NA	2.373883166
2010	122	2010-05-02	3316.684782	81.99510874	NA	5.786114309
2010	123	2010-05-03	8143.55043	243.4923393	4754.174549	8.981525307
2010	124	2010-05-04	4678.876144	72.92411902	1891.284382	4.995076921
2010	125	2010-05-05	2785.62601	30.91729758	974.7094659	3.234035824
2010	126	2010-05-06	2173.11338	20.8828619	741.3207963	2.658235101
2010	127	2010-05-07	1836.054557	17.28255386	629.685433	2.371826095
2010	128	2010-05-08	1621.107499	15.12371796	556.1127033	2.200390119
2010	129	2010-05-09	1462.345839	12.91459627	515.8412195	2.021869869
2010	130	2010-05-10	1520.024077	14.00333464	555.409001	2.103582862
2010	131	2010-05-11	2553.67657	29.11537339	967.7430045	3.466631005
2010	132	2010-05-12	3587.274967	42.2865946	1310.163949	4.439787293
2010	133	2010-05-13	3673.996742	41.12252342	1178.685809	3.993451005
2010	134	2010-05-14	2665.548211	29.10071076	808.9533654	3.069337292
2010	135	2010-05-15	2055.520666	21.65322254	589.5847071	2.557007821
2010	136	2010-05-16	1805.452881	18.39400657	503.295643	2.38759382
2010	137	2010-05-17	2018.557909	21.25011166	635.657377	2.733281338
2010	138	2010-05-18	2537.608439	26.96720687	886.5797367	3.401100695
2010	139	2010-05-19	2171.612302	22.8705399	827.9484557	2.87604475
2010	140	2010-05-20	1944.828327	20.5479695	780.5272314	2.669659665
2010	141	2010-05-21	2914.645547	44.4465681	1181.795042	4.623053241
2010	142	2010-05-22	8090.318822	217.1261502	2955.115445	9.790589326
2010	143	2010-05-23	4407.296443	67.28049006	1698.687585	4.988828662
2010	144	2010-05-24	2551.409409	29.65427197	1231.376881	3.065032334
2010	145	2010-05-25	2050.474667	22.74448705	975.7080343	2.527760179
2010	146	2010-05-26	1812.192836	19.88052023	839.1646718	2.261000573
2010	147	2010-05-27	1856.128851	49.4234798	730.6047442	2.232121657
2010	148	2010-05-28	2063.023137	49.78454117	817.592006	2.525466633
2010	149	2010-05-29	1663.246468	28.93125025	713.2223019	2.123242691
2010	150	2010-05-30	1393.334505	20.1663373	649.391549	1.888113684
2010	151	2010-05-31	1274.26159	18.2201588	649.5342113	1.809074369
2010	152	2010-06-01	1290.420355	18.35575817	709.396521	1.882997646
2010	153	2010-06-02	1563.133525	39.80579675	797.0898154	2.047432781
2010	154	2010-06-03	3895.558177	76.84605573	1118.384705	3.462791104
2010	155	2010-06-04	3614.563636	69.56761422	1331.921061	3.364796634
2010	156	2010-06-05	3212.655045	82.36117352	1287.799908	3.294794209
2010	157	2010-06-06	4101.145259	108.0127645	1840.756337	4.726232061
2010	158	2010-06-07	2733.212251	66.59982191	1077.078715	3.467404659
2010	159	2010-06-08	2644.3989	107.5472077	1234.077765	3.911065915
2010	160	2010-06-09	8659.464725	430.6001903	4670.431992	11.95393548
2010	161	2010-06-10	7535.511112	179.2234454	3028.191819	7.789023458
2010	162	2010-06-11	4381.963052	65.46531225	1364.231947	4.447731319
2010	163	2010-06-12	4956.993156	95.41180207	1743.647774	5.500104157
2010	164	2010-06-13	6093.299027	131.4864238	2521.823239	6.384770133
2010	165	2010-06-14	4212.886417	92.2985804	1705.682164	4.760092945
2010	166	2010-06-15	5275.735738	113.7299378	2104.486893	6.028869159
2010	167	2010-06-16	4563.566853	95.82530333	2106.063665	5.724157817
2010	168	2010-06-17	3171.520179	50.0251953	1069.560627	3.733501385
2010	169	2010-06-18	2443.018504	31.13513494	738.5094839	2.833347085
2010	170	2010-06-19	2140.178508	25.94538389	633.3220763	2.540951386
2010	171	2010-06-20	1879.979712	23.03397979	554.0181007	2.31886642
2010	172	2010-06-21	2362.228356	83.77465171	1008.752922	3.315174971
2010	173	2010-06-22	4707.052505	194.4045346	2750.881573	6.978965674
2010	174	2010-06-23	3810.505108	87.90417243	1651.098434	4.933522449
2010	175	2010-06-24	2354.62475	37.56368125	773.336663	3.114476224
2010	176	2010-06-25	1891.759601	26.31905679	552.9133758	2.418234757
2010	177	2010-06-26	1674.555683	21.84119242	470.1437905	2.118654631
2010	178	2010-06-27	1583.72907	21.39575931	465.1169157	2.107150295
2010	179	2010-06-28	1925.096596	36.56889986	737.2912761	2.75782644
2010	180	2010-06-29	1761.756249	26.18483749	579.1676185	2.293895815
2010	181	2010-06-30	1454.616401	17.52515714	433.1794984	1.893650807
2010	182	2010-07-01	1254.248838	14.34917472	368.8224588	1.719651491
2010	183	2010-07-02	1126.491049	12.63072823	342.8933095	1.62369886
2010	184	2010-07-03	1050.948108	12.29705192	327.4354935	1.564214807
2010	185	2010-07-04	985.9601093	12.18871926	316.6689562	1.513092791
2010	186	2010-07-05	913.9216623	11.77286114	315.4427998	1.464002355
2010	187	2010-07-06	828.106051	10.44401117	315.005795	1.413791047
2010	188	2010-07-07	746.1821414	9.724243772	314.6207338	1.367994709
2010	189	2010-07-08	707.4938473	10.39396522	331.6804148	1.399561521
2010	190	2010-07-09	778.2973617	13.82842272	422.7871591	1.743364361
2010	191	2010-07-10	662.3970768	12.2088969	374.7653914	1.548896232
2010	192	2010-07-11	648.4262613	13.63225732	387.9328779	1.589625774
2010	193	2010-07-12	1016.553649	27.88980434	705.4602271	2.724463379
2010	194	2010-07-13	1015.164398	25.35766149	655.2235817	2.41344959
2010	195	2010-07-14	892.9090591	20.23184926	537.0656723	1.984695748
2010	196	2010-07-15	771.3020044	16.09841742	439.8390731	1.637893258
2010	197	2010-07-16	669.3599251	14.02183521	401.2783875	1.495018813
2010	198	2010-07-17	576.1264	12.92586565	381.7009752	1.419946651
2010	199	2010-07-18	509.8244213	12.67333085	377.7161468	1.400890041
2010	200	2010-07-19	461.8805278	12.91009138	379.4442713	1.403088406
2010	201	2010-07-20	416.7727537	13.0820905	379.7487493	1.399555099
2010	202	2010-07-21	389.5939246	13.92723873	399.5406593	1.466442571
2010	203	2010-07-22	315.7940836	13.07352676	368.0839788	1.356030291
2010	204	2010-07-23	262.6217496	12.02598862	340.44852	1.238219049
2010	205	2010-07-24	211.0160719	11.04267942	302.6171243	1.076357658
2010	206	2010-07-25	308.9084701	19.95428459	481.270696	1.657929117
2010	207	2010-07-26	215.3879403	15.59966125	375.5125824	1.284037533
2010	208	2010-07-27	148.7866842	10.69586586	291.6276485	0.996034353
2010	209	2010-07-28	117.1425536	8.289969787	251.51772	0.858420152
2010	210	2010-07-29	111.0808209	8.333116678	250.5596236	0.851862094
2010	211	2010-07-30	76.4781704	5.77900173	176.3572932	0.6138948
2010	212	2010-07-31	70.23209627	5.336844868	160.918115	0.569443536
2010	213	2010-08-01	79.17810265	6.332706912	192.6921882	0.668252919
2010	214	2010-08-02	58.96926575	4.515966417	150.1413242	0.509080102
2010	215	2010-08-03	51.47117474	4.165751326	140.6019868	0.45420459
2010	216	2010-08-04	59.31545966	4.77854737	166.9605923	0.504629323
2010	217	2010-08-05	110.0095318	9.688143709	346.6015282	0.957209876
2010	218	2010-08-06	122.485627	13.79575105	525.0460623	1.321014047
2010	219	2010-08-07	79.82045086	8.58645961	327.9980473	0.836810242
2010	220	2010-08-08	58.7706667	5.890648197	216.6664944	0.582028015
2010	221	2010-08-09	45.28152831	4.265922353	152.2346879	0.44098073
2010	222	2010-08-10	40.33331786	3.782517996	134.6267877	0.401388322
2010	223	2010-08-11	37.53830506	3.491081502	121.9057551	0.375818556
