Year	doy	Date	TN_load	TP_load	DOC_load	inflow
2013	131	2013-05-11	NA	NA	NA	0.010992625
2013	132	2013-05-12	NA	NA	NA	0.009624542
2013	133	2013-05-13	NA	NA	NA	0.006989042
2013	134	2013-05-14	NA	NA	NA	0.005511583
2013	135	2013-05-15	0.255719459	0.003880502	12.50515716	0.006093667
2013	136	2013-05-16	0.157384354	0.002504713	7.654874044	0.003752583
2013	137	2013-05-17	0.115200272	0.001920797	5.571948737	0.002748417
2013	138	2013-05-18	0.098967583	0.001724474	4.760310561	0.002362542
2013	139	2013-05-19	0.089528069	0.001626654	4.282505263	0.002138458
2013	140	2013-05-20	0.076147112	0.001440581	3.622096813	0.001819917
2013	141	2013-05-21	0.066933837	0.001316578	3.165914554	0.001600667
2013	142	2013-05-22	0.057728192	0.001178614	2.715124444	0.001381333
2013	143	2013-05-23	0.046935647	0.000993475	2.194966221	0.00112375
2013	144	2013-05-24	0.03942031	0.000864125	1.832909614	0.000944375
2013	145	2013-05-25	0.034328297	0.000778367	1.586927267	0.000822875
2013	146	2013-05-26	0.029398728	0.000688651	1.351178541	0.000705125
2013	147	2013-05-27	0.024441854	0.000591034	1.116763899	0.000586583
2013	148	2013-05-28	0.021786314	0.000533715	0.982406318	0.000517667
2013	149	2013-05-29	0.019877239	0.000452698	0.855460303	0.000444958
2013	150	2013-05-30	0.017157642	0.000360399	0.704092151	0.000360792
2013	151	2013-05-31	0.014856172	0.000288669	0.583208253	0.000294458
2013	152	2013-06-01	0.013487501	0.000243065	0.507987793	0.00025275
2013	153	2013-06-02	0.014459591	0.000242266	0.523891621	0.000256917
2013	154	2013-06-03	0.015310327	0.000239312	0.53526037	0.000258833
2013	155	2013-06-04	0.016216529	0.000236817	0.548107365	0.000261375
2013	156	2013-06-05	0.016740686	0.000228839	0.548151153	0.000257833
2013	157	2013-06-06	0.015558559	0.000199531	0.494579364	0.000229542
2013	158	2013-06-07	0.013121576	0.000157951	0.405436609	0.000185667
2013	159	2013-06-08	0.012057711	0.00013636	0.362633053	0.000163875
2013	160	2013-06-09	0.010973381	0.000116746	0.321712047	0.0001435
2013	161	2013-06-10	0.010250408	0.000102694	0.293325058	0.000129167
2013	162	2013-06-11	0.011602986	0.00011168	0.326931111	0.000142333
2013	163	2013-06-12	0.014907828	0.0001505	0.428386486	0.000185708
2013	164	2013-06-13	0.013504544	0.000144518	0.397748412	0.000171833
2013	165	2013-06-14	0.047419278	0.000539439	1.434486396	0.000617458
2013	166	2013-06-15	0.048437094	0.000580993	1.500748718	0.000643917
2013	167	2013-06-16	0.029965682	0.00038018	0.952992778	0.0004075
2013	168	2013-06-17	0.022475169	0.000301954	0.734663349	0.000313042
2013	169	2013-06-18	0.017610301	0.000249763	0.591225048	0.000251083
2013	170	2013-06-19	0.011850728	0.000177709	0.409260049	0.000173208
2013	171	2013-06-20	0.016536132	0.00026324	0.589139594	0.000248417
2013	172	2013-06-21	0.021937179	0.000366687	0.802236318	0.00033725
2013	173	2013-06-22	0.017764678	0.000314393	0.670299413	0.000280792
2013	174	2013-06-23	0.01854746	0.000345843	0.720659864	0.000300917
2013	175	2013-06-24	0.012176586	0.000239694	0.488083412	0.000203125
2013	176	2013-06-25	0.008402885	0.000172564	0.347563155	0.000143958
2013	177	2013-06-26	0.005701474	0.000114368	0.242725964	9.92917e-05
2013	178	2013-06-27	0.037672372	0.000725275	1.659107611	0.000668042
2013	179	2013-06-28	0.118676911	0.002217464	5.349017253	0.002131
2013	180	2013-06-29	0.067961758	0.001221948	3.150307604	0.001239208
2013	181	2013-06-30	0.03887827	0.000670212	1.854574128	0.00072025
2013	182	2013-07-01	0.020885176	0.000344049	1.025335763	0.000393208
2013	183	2013-07-02	0.350563558	0.005427434	17.84255666	0.006736958
2013	184	2013-07-03	0.444009264	0.006620849	23.05931721	0.0086325
2013	185	2013-07-04	0.143394717	0.002011221	7.678087614	0.002837917
2013	186	2013-07-05	0.082419592	0.001082655	4.546547174	0.001660042
2013	187	2013-07-06	0.053800854	0.000658251	3.055988949	0.001102708
2013	188	2013-07-07	0.032169921	0.000363398	1.882232034	0.00067125
2013	189	2013-07-08	0.01959418	0.000202224	1.181201851	0.000416375
2013	190	2013-07-09	0.014030928	0.000134164	0.865879999	0.000302792
2013	191	2013-07-10	0.01347492	0.000136692	0.82127232	0.00029025
2013	192	2013-07-11	0.010008529	0.000108983	0.599657374	0.000214708
2013	193	2013-07-12	0.007495019	8.72516e-05	0.441237767	0.000160125
2013	194	2013-07-13	0.007226736	8.96064e-05	0.417842421	0.00015375
2013	195	2013-07-14	0.016564282	0.000217372	0.941096173	0.000351
2013	196	2013-07-15	0.012372877	0.00017138	0.690457397	0.000261125
2013	197	2013-07-16	0.013512991	0.000196922	0.740551976	0.000284042
2013	198	2013-07-17	0.009546374	0.000145834	0.513849883	0.000199875
2013	199	2013-07-18	0.007067262	0.000113021	0.373387461	0.000147375
2013	200	2013-07-19	0.005848188	9.77406e-05	0.303130221	0.000121458
2013	201	2013-07-20	0.005968409	0.00010398	0.303491674	0.000123458
2013	202	2013-07-21	0.00665444	0.000120394	0.33218397	0.000137125
2013	203	2013-07-22	0.004687223	8.80309e-05	0.229502751	9.62083e-05
2013	204	2013-07-23	0.003566642	6.85656e-05	0.171298806	7.28333e-05
2013	205	2013-07-24	0.002940184	5.41182e-05	0.138803916	5.9375e-05
2013	206	2013-07-25	0.002499031	4.36102e-05	0.116009759	4.9875e-05
2013	207	2013-07-26	0.002076219	3.43e-05	0.094790195	4.09583e-05
2013	208	2013-07-27	0.001700887	2.65348e-05	0.076365176	3.31667e-05
2013	209	2013-07-28	0.001636127	2.40616e-05	0.072252155	3.15417e-05
2013	210	2013-07-29	0.003793022	5.20882e-05	0.164458139	7.22083e-05
2013	211	2013-07-30	0.010862051	0.000140955	0.464193185	0.00020475
2013	212	2013-07-31	0.324040404	0.003919083	13.6123487	0.006037375
2013	213	2013-08-01	0.152956136	0.001743147	6.337430669	0.002823375
2013	214	2013-08-02	0.069224891	0.000732153	2.821423938	0.00126375
2013	215	2013-08-03	0.040332834	0.000394886	1.617745893	0.000728458
2013	216	2013-08-04	0.023696913	0.000213858	0.935523939	0.0004235
2013	217	2013-08-05	0.014976814	0.000123919	0.582001618	0.000264875
2013	218	2013-08-06	0.009837498	7.51454e-05	0.377494692	0.000172458
2013	219	2013-08-07	0.01070262	8.1054e-05	0.412804215	0.000187625
2013	220	2013-08-08	0.010119562	7.6716e-05	0.392864468	0.000177583
2013	221	2013-08-09	0.007155574	5.4306e-05	0.27976104	0.000125708
2013	222	2013-08-10	0.009364706	7.1154e-05	0.368828415	0.000164708
2013	223	2013-08-11	0.01592728	0.00012114	0.631328333	0.000280417
2013	224	2013-08-12	0.011529577	8.7786e-05	0.460101015	0.000203208
2013	225	2013-08-13	0.024989611	0.000190512	1.005166485	0.000441
2013	226	2013-08-14	0.049888152	0.000380682	2.018232585	0.000881208
2013	227	2013-08-15	0.035011108	0.000267444	1.42571439	0.000619083
2013	228	2013-08-16	0.021144137	0.000161694	0.866851628	0.000374292
2013	229	2013-08-17	0.044195282	0.0003384	1.825955663	0.000783333
2013	230	2013-08-18	0.07119253	0.000545616	2.957777055	0.001263
2013	231	2013-08-19	0.049671014	0.000381096	2.077419983	0.000882167
2013	232	2013-08-20	0.030211053	0.000232513	1.271499626	0.000537708
2013	233	2013-08-21	0.018439476	0.000144013	0.780015566	0.000330917
2013	234	2013-08-22	0.012278069	9.74668e-05	0.521959251	0.000222375
2013	235	2013-08-23	0.008880258	7.16549e-05	0.379415434	0.000162333
2013	236	2013-08-24	0.007314098	5.99899e-05	0.314093554	0.000134958
2013	237	2013-08-25	0.006205422	5.17352e-05	0.267857126	0.000115583
2013	238	2013-08-26	0.005395653	4.57264e-05	0.234119863	0.000101458
2013	239	2013-08-27	0.00473846	4.08216e-05	0.206693074	8.99583e-05
2013	240	2013-08-28	0.004379701	3.83594e-05	0.19207368	8.39583e-05
2013	241	2013-08-29	0.004167063	3.7105e-05	0.183744669	8.06667e-05
2013	242	2013-08-30	0.004209444	3.81059e-05	0.186635143	8.22917e-05
2013	243	2013-08-31	0.004395475	4.04589e-05	0.19597944	8.67917e-05
2013	244	2013-09-01	0.019431095	0.000182204	0.871852594	0.000388
2013	245	2013-09-02	0.148690582	0.001414631	6.704961394	0.002995333
2013	246	2013-09-03	0.07616173	0.000731745	3.435526626	0.001539667
2013	247	2013-09-04	0.045978881	0.000430247	2.01283374	0.000899375
2013	248	2013-09-05	0.030767408	0.000279308	1.30330074	0.000580083
2013	249	2013-09-06	0.023533927	0.000207531	0.96589551	0.00042825
2013	250	2013-09-07	0.01928261	0.00016539	0.76781706	0.000339125
