year	doy	GPP	R	NEP	GPP_SD	R_SD	gppCoeff_SD	rCoeff_SD	doInit_SD	nll.nll	converge.converge
2013	131	0.441715608629427	-2.36721713003344	-1.92550152140401	1.93630440741939	2.57296877394498	0.000102482231571282	0.00969782278496313	1.28468431381542	148.563653112303	0
2013	132	0.457447653856947	-0.330899347594726	0.126548306262221	1.54490916436796	2.27079118590361	2.04389545187458e-05	0.0077880176890182	0.988476359108997	102.887872510847	0
2013	133	0.702249212671646	-0.298494176172114	0.403755036499531	2.2142377818675	3.32856128616083	4.76330750122619e-05	0.0103531876104206	1.39907337576233	147.558006558451	0
2013	134	0.114241631159101	-0.460788219375435	-0.346546588216333	2.39921313749485	3.8475715502295	5.36973372491869e-05	0.0115015329779471	1.65862153300921	100.897856230335	0
2013	135	0.857582117380828	-0.49048646503279	0.367095652348038	3.29318726482499	4.03072974328661	3.94315405842446e-05	0.0116543715282351	1.75977787183167	119.17728984728	0
2013	136	1.10264999197785	-1.06014153406134	0.0425084579165105	2.67253933333067	3.73379098960586	2.95998167366992e-05	0.0103831028322744	1.37416867116394	76.5809128047078	0
2013	137	0.116320777394849	-0.226019988625937	-0.109699211231088	2.76766911204284	4.44911977502895	3.00563092351975e-05	0.0118685638381166	1.80827320944151	124.376894623482	0
2013	138	0.145382340974109	-0.137510681362408	0.00787165961170039	1.39720786706972	1.91337701771698	1.92334114633421e-05	0.00491924558809679	0.730611540540367	29.0976720175392	0
2013	139	0.0319915504316297	-0.0834881369141354	-0.0514965864825056	2.70976372610228	4.10146370855955	2.96589711828917e-05	0.0101928805311808	1.45152843810224	70.3271161320732	0
2013	140	0.0671356247739298	-0.372160373260094	-0.305024748486164	2.36296005047868	3.69960165434107	3.07026258202493e-05	0.00892890299038963	1.34546417821395	35.2954350823736	0
2013	141	0.153606316190768	-0.260787885513759	-0.10718156932299	2.13868521334198	3.41557184783093	3.61713175103566e-05	0.00826953969148654	1.35478362297671	48.7596098931646	0
2013	142	0.00504372564914331	-0.0101275693130792	-0.00508384366393588	2.34982832921346	3.51142591203732	2.46667083530009e-05	0.00845775081135427	1.19967385119836	20.1944485833586	0
2013	143	0.00191542322026303	-0.0916570544449556	-0.0897416312246926	2.43921320014596	3.68973780699168	2.53055878044364e-05	0.00883156224106125	1.21293952554593	-22.1739256547063	0
2013	144	0.092785270207499	-0.268713649789077	-0.175928379581578	2.55841051483483	3.80302195519774	3.50916414894798e-05	0.00919789435945631	1.31802070533895	67.5337677747491	0
2013	145	0.679363168337234	-0.891275721705421	-0.211912553368188	2.16557042127882	3.17380292894184	2.51027702847085e-05	0.00762178353696531	0.976715200651757	-0.365001535913239	0
2013	146	0.231406828015235	-0.342274597866131	-0.110867769850897	1.74315328986145	2.58125290512513	1.77650178130002e-05	0.00613858865494315	0.872723747339583	-17.5603016590381	0
2013	147	0.292315613896055	-0.50833647727079	-0.216020863374735	1.65948388375879	2.48155369531394	2.68844424928785e-05	0.00598727839219742	0.724177883362356	-60.1089683617755	0
2013	148	0.92418365184779	-1.26457328331524	-0.340389631467446	2.16134469262181	3.09319961399146	3.1908872503586e-05	0.00746547118299588	0.849590667916266	6.08482684372779	0
