site	dateTime	discharge
MB	2011-01-01 00:00:00	0.218516997
MB	2011-01-02 00:00:00	0.193717797
MB	2011-01-03 00:00:00	0.168895887
MB	2011-01-04 00:00:00	0.146082678
MB	2011-01-05 00:00:00	0.130720525
MB	2011-01-06 00:00:00	0.125173604
MB	2011-01-07 00:00:00	0.118611314
MB	2011-01-08 00:00:00	0.112744739
MB	2011-01-09 00:00:00	0.106464495
MB	2011-01-10 00:00:00	0.104283333
MB	2011-01-11 00:00:00	0.104320939
MB	2011-01-12 00:00:00	0.105430324
MB	2011-01-13 00:00:00	0.104038892
MB	2011-01-14 00:00:00	0.102478233
MB	2011-01-15 00:00:00	0.102026958
MB	2011-01-16 00:00:00	0.100428693
MB	2011-01-17 00:00:00	0.100090236
MB	2011-01-18 00:00:00	0.108608052
MB	2011-01-19 00:00:00	0.119983942
MB	2011-01-20 00:00:00	0.117708764
MB	2011-01-21 00:00:00	0.11028153
MB	2011-01-22 00:00:00	0.107893533
MB	2011-01-23 00:00:00	0.107197817
MB	2011-01-24 00:00:00	0.104979049
MB	2011-01-25 00:00:00	0.10727303
MB	2011-01-26 00:00:00	0.107442258
MB	2011-01-27 00:00:00	0.106088433
MB	2011-01-28 00:00:00	0.105637158
MB	2011-01-29 00:00:00	0.104283333
MB	2011-01-30 00:00:00	0.103832058
MB	2011-01-31 00:00:00	0.102478233
MB	2011-02-01 00:00:00	0.102271399
MB	2011-02-02 00:00:00	0.236082316
MB	2011-02-03 00:00:00	0.181808614
MB	2011-02-04 00:00:00	0.160504674
MB	2011-02-05 00:00:00	0.156273971
MB	2011-02-06 00:00:00	0.14471005
MB	2011-02-07 00:00:00	0.138505019
MB	2011-02-08 00:00:00	0.133465782
MB	2011-02-09 00:00:00	0.123330898
MB	2011-02-10 00:00:00	0.121018113
MB	2011-02-11 00:00:00	0.123274488
MB	2011-02-12 00:00:00	0.123800976
MB	2011-02-13 00:00:00	0.160805524
MB	2011-02-14 00:00:00	0.333418203
MB	2011-02-15 00:00:00	0.411469971
MB	2011-02-16 00:00:00	0.436891795
MB	2011-02-17 00:00:00	0.604766087
MB	2011-02-18 00:00:00	0.463065744
MB	2011-02-19 00:00:00	0.305721201
MB	2011-02-20 00:00:00	0.409683674
MB	2011-02-21 00:00:00	1.298695381
MB	2011-02-22 00:00:00	1.250220927
MB	2011-02-23 00:00:00	0.601437934
MB	2011-02-24 00:00:00	0.761996878
MB	2011-02-25 00:00:00	2.70188262
MB	2011-02-26 00:00:00	0.74154902
MB	2011-02-27 00:00:00	0.556166667
MB	2011-02-28 00:00:00	1.934887523
MB	2011-03-01 00:00:00	0.633115196
MB	2011-03-02 00:00:00	0.510389706
MB	2011-03-03 00:00:00	0.208995041
MB	2011-03-04 00:00:00	0.651394657
MB	2011-03-05 00:00:00	3.493260606
MB	2011-03-06 00:00:00	1.383757219
MB	2011-03-07 00:00:00	0.478046569
MB	2011-03-08 00:00:00	0.279291857
MB	2011-03-09 00:00:00	1.462889305
MB	2011-03-10 00:00:00	0.850681373
MB	2011-03-11 00:00:00	0.384375
MB	2011-03-12 00:00:00	0.306486285
MB	2011-03-13 00:00:00	0.217535
MB	2011-03-14 00:00:00	0.072370648
MB	2011-03-15 00:00:00	0.115125654
MB	2011-03-16 00:00:00	0.152798999
MB	2011-03-17 00:00:00	0.174153511
MB	2011-03-18 00:00:00	0.480625
MB	2011-03-19 00:00:00	0.312896
MB	2011-03-20 00:00:00	0.077983827
MB	2011-03-21 00:00:00	0.225528
MB	2011-03-22 00:00:00	0.153163982
MB	2011-03-23 00:00:00	0.314045557
MB	2011-03-24 00:00:00	0.317868285
MB	2011-03-25 00:00:00	0.100490184
MB	2011-03-26 00:00:00	0.083610083
MB	2011-03-27 00:00:00	0.095417142
MB	2011-03-28 00:00:00	0.076447351
MB	2011-03-29 00:00:00	0.060003101
MB	2011-03-30 00:00:00	0.049781827
MB	2011-03-31 00:00:00	0.041415542
MB	2011-04-01 00:00:00	0.050540637
MB	2011-04-02 00:00:00	0.07829088
MB	2011-04-03 00:00:00	0.028254917
MB	2011-04-04 00:00:00	1.162303973
MB	2011-04-05 00:00:00	1.099333333
MB	2011-04-06 00:00:00	0.492968137
MB	2011-04-07 00:00:00	0.436479992
MB	2011-04-08 00:00:00	0.363416714
MB	2011-04-09 00:00:00	0.510915064
MB	2011-04-10 00:00:00	0.51625
MB	2011-04-11 00:00:00	0.872397059
MB	2011-04-12 00:00:00	1.293926471
MB	2011-04-13 00:00:00	0.636245098
MB	2011-04-14 00:00:00	0.486875
MB	2011-04-15 00:00:00	0.258229286
MB	2011-04-16 00:00:00	2.299174064
MB	2011-04-17 00:00:00	0.845995098
