datetime	lake.number
2010-04-23 11:45:00	3.22740831971581
2010-04-23 12:00:00	1.64527362661138
2010-04-23 12:15:00	4.03191448068317
2010-04-23 12:30:00	8.7058344257177
2010-04-23 12:45:00	8.0854537959367
2010-04-23 13:00:00	6.88692839701256
2010-04-23 13:15:00	10.2192459707275
2010-04-23 13:30:00	48.2092019538396
2010-04-23 13:45:00	7.85109342805613
2010-04-23 14:00:00	1.01462106659769
2010-04-23 14:15:00	3.8070942821561
2010-04-23 14:30:00	0.705958843884632
2010-04-23 14:45:00	6.95885744944739
2010-04-23 15:00:00	3.21578567143794
2010-04-23 15:15:00	1.22623468235238
2010-04-23 15:30:00	1.66573845226074
2010-04-23 15:45:00	1.92211772800982
2010-04-23 16:00:00	5.27250712994813
2010-04-23 16:15:00	2.43079576295362
2010-04-23 16:30:00	1.07900433318281
2010-04-23 16:45:00	0.987718544213553
2010-04-23 17:00:00	8.3946096606467
2010-04-23 17:15:00	25.7701433145066
2010-04-23 17:30:00	0.449773640243314
2010-04-23 17:45:00	0.62435052618873
2010-04-23 18:00:00	4.95977511536576
2010-04-23 18:15:00	0.798588549723403
2010-04-23 18:30:00	1.0465422690445
2010-04-23 18:45:00	0.598725774119544
2010-04-23 19:00:00	1.54675113070639
2010-04-23 19:15:00	0.853403722179446
2010-04-23 19:30:00	0.440322627771242
2010-04-23 19:45:00	2.96026203014182
2010-04-23 20:00:00	2.45003084724725
2010-04-23 20:15:00	5.42212502585009
2010-04-23 20:30:00	1.55060160056238
2010-04-23 20:45:00	1.58082705322911
2010-04-23 21:00:00	1.06113104010445
2010-04-23 21:15:00	12.8058342659687
2010-04-23 21:30:00	2.00099633600091
2010-04-23 21:45:00	5.91637475366558
2010-04-23 22:00:00	5.02671621515688
2010-04-23 22:15:00	31.2320683267225
2010-04-23 22:30:00	3.51963317436644
2010-04-23 22:45:00	4.74611137964706
2010-04-23 23:00:00	4.79848091896194
2010-04-23 23:15:00	13.851148474383
2010-04-23 23:30:00	8.1623892862591
2010-04-23 23:45:00	4.11385656631428
2010-04-24 00:00:00	14.1205232704495
