datetime	lake.number
2013-05-21 11:00:00	12.7521101615531
2013-05-21 11:10:00	8.32142164261134
2013-05-21 11:20:00	6.7183926202176
2013-05-21 11:30:00	9.73802404876917
2013-05-21 11:40:00	19.4562785034064
2013-05-21 11:50:00	9.86954969207838
2013-05-21 12:00:00	10.7501856974508
2013-05-21 12:10:00	22.9004757383822
2013-05-21 12:20:00	28.9385947305583
2013-05-21 12:30:00	122.561460186208
2013-05-21 12:40:00	20.7131859976255
2013-05-21 12:50:00	20.7158305736226
2013-05-21 13:00:00	17.4686632204237
2013-05-21 13:10:00	12.5677138374993
2013-05-21 13:20:00	21.7621914329597
2013-05-21 13:30:00	36.3072270127323
2013-05-21 13:40:00	20.0986233040365
2013-05-21 13:50:00	16.5236956276634
2013-05-21 14:00:00	11.6445359593188
2013-05-21 14:10:00	37.0296048691115
2013-05-21 14:20:00	7.22639570170105
2013-05-21 14:30:00	19.5599931092911
2013-05-21 14:40:00	90.0725251277399
2013-05-21 14:50:00	86.589361535926
2013-05-21 15:00:00	138.857160683848
2013-05-21 15:10:00	247.871273946252
2013-05-21 15:20:00	565.601509420301
2013-05-21 15:30:00	Inf
2013-05-21 15:40:00	Inf
2013-05-21 15:50:00	88.5224319983171
2013-05-21 16:00:00	530.430184534451
2013-05-21 16:10:00	2008.69685915579
2013-05-21 16:20:00	237.946051499132
2013-05-21 16:30:00	44.4562225183778
2013-05-21 16:40:00	34.1020156832933
2013-05-21 16:50:00	21.6388065710237
2013-05-21 17:00:00	15.0726683165231
2013-05-21 17:10:00	21.5173933937129
2013-05-21 17:20:00	14.5523029378613
2013-05-21 17:30:00	25.8698786145955
2013-05-21 17:40:00	25.6842994012998
2013-05-21 17:50:00	34.6834318692099
2013-05-21 18:00:00	45.1559018724214
2013-05-21 18:10:00	44.3926288610032
2013-05-21 18:20:00	26.3579770684191
2013-05-21 18:30:00	26.7830297674494
2013-05-21 18:40:00	21.2813239979371
2013-05-21 18:50:00	32.9870047263273
2013-05-21 19:00:00	41.7093741059722
2013-05-21 19:10:00	42.4035730281664
2013-05-21 19:20:00	25.1236520138509
2013-05-21 19:30:00	30.8140077713524
2013-05-21 19:40:00	53.6345520469929
2013-05-21 19:50:00	117.714515578594
2013-05-21 20:00:00	77.1059118418869
2013-05-21 20:10:00	30.4266495638409
2013-05-21 20:20:00	76.3109164661147
2013-05-21 20:30:00	39.4283020757504
2013-05-21 20:40:00	23.8017730569994
2013-05-21 20:50:00	40.0976066101557
2013-05-21 21:00:00	15.9353843107406
2013-05-21 21:10:00	11.434028017561
2013-05-21 21:20:00	16.1673655115073
2013-05-21 21:30:00	39.2223721614134
2013-05-21 21:40:00	18.9113269619255
2013-05-21 21:50:00	18.910649089963
2013-05-21 22:00:00	23.6638641950041
2013-05-21 22:10:00	18.7603141450981
2013-05-21 22:20:00	38.0422842706163
2013-05-21 22:30:00	29.3226582097963
2013-05-21 22:40:00	13.2093540815796
2013-05-21 22:50:00	15.64636636868
2013-05-21 23:00:00	13.0352018859541
2013-05-21 23:10:00	11.1882294711526
2013-05-21 23:20:00	18.5392871097461
2013-05-21 23:30:00	28.6967078143047
2013-05-21 23:40:00	22.5519750104701
2013-05-21 23:50:00	36.0683025887531
2013-05-22 00:00:00	49.7701269081047
2013-05-22 00:10:00	14.8740554924032
2013-05-22 00:20:00	28.7117014509514
2013-05-22 00:30:00	28.8536955642873
2013-05-22 00:40:00	22.0786763725142
2013-05-22 00:50:00	14.7317380504619
2013-05-22 01:00:00	21.7088347608541
2013-05-22 01:10:00	27.8391356937091
2013-05-22 01:20:00	35.5772116479784
2013-05-22 01:30:00	34.7061126286397
