year	doy	gppCoeff	rCoeff	Q	nll	converge
2013	159	0.000905634209732114	-0.176067981763636	0.81626271754713	31.6153695514292	0
2013	160	0.00169612630975114	-0.258124959624555	1.12275727944845	35.4479495719768	0
2013	161	0.00141830893083311	-0.28639547311788	1.13679211903312	35.5699946965378	0
2013	162	0.000991212577687267	-0.173668421546462	0.823074838601646	31.7154041000563	0
2013	163	0.00056144908822785	-0.0985529134241504	0.875456313681875	32.4645584001511	0
2013	164	0.000252165450799056	-0.0483898505625745	0.06254843515474	0.785470892630894	0
2013	165	0.00010448932417736	-0.00517578386400888	0.0307213715984049	-7.74042466812562	0
2013	166	0.000115408927904722	-0.0091755822254624	0.0145400892811611	-16.7068853128366	0
2013	167	0.000126027992170445	-8.48134128412562e-08	0.012438929532362	-18.5879259368802	0
2013	168	0.000193814958264949	-0.0100743196231016	0.0426969616751684	-3.79409281754869	0
2013	169	0.000172985570010187	-0.0127451619698274	0.0270421280177121	-9.26653061685985	0
2013	170	0.000197581044676171	-0.000228754625978545	0.142941003316436	10.7147657000731	0
2013	171	0.000166545188229633	-1.24018310489654e-06	0.245038523448461	17.1782097462125	0
2013	172	2.9800685608718e-05	-7.29858670971722e-09	0.0329476770243888	-6.89424731310333	0
2013	173	0.000117427415708895	-0.00552189126469226	0.0206341654083854	-12.5163616898653	0
2013	174	0.00013802606227667	-1.20395594753042e-07	0.0116502403291884	-19.3749248209221	0
2013	175	9.95424661934779e-05	-2.80237542350554e-08	0.0118635165459943	-19.1550697272516	0
2013	176	0.000188497109557255	-0.0171421019008112	0.0950069174026705	5.81115329058413	0
2013	177	4.18352297188548e-05	-1.36112574349345e-07	0.0564392376644424	-0.401743503723232	0
2013	178	0.000202839755489978	-0.00167187336233945	0.0223365636961901	-11.5537356422573	0
2013	179	8.06380232352047e-05	-1.29613613207632e-07	0.00864205977314511	-22.9575942912617	0
2013	180	3.96328995409673e-05	-4.19080585120514e-08	0.0034791438271529	-33.8868402383754	0
2013	181	8.31019664262257e-05	-0.00817549512928565	0.00323238596876673	-34.7535533572484	0
2013	182	0.000100145039970191	-0.00800267092986607	0.00715983922515625	-25.2223300800292	0
2013	183	0.000244815895767477	-0.0385479528287312	0.109810480364721	7.53439882065371	0
2013	184	0.000293895257499918	-0.0436435086244293	0.265325373432907	18.1368587998945	0
2013	185	0.000432115221309479	-0.0463594752790517	0.209866523696995	15.312117898584	0
2013	186	0.000390442799577351	-0.0642769282135588	0.17011163775271	12.8011161306399	0
2013	187	0.000263483692002718	-0.00481726355605912	0.058552910366505	0.00235673939891301	0
2013	188	0.000314504812403288	-0.00538194189297036	0.210604786588286	15.4120957263472	0
2013	189	0.000302998722342251	-0.00618237876529846	0.195850400710937	14.4907331349153	0
2013	190	0.000348009832302737	-0.0338478874427611	0.700103471088299	29.7701597682851	0
2013	191	0.000454627322343974	-0.0739050582972449	0.228737803782807	16.3462083820316	0
2013	192	0.000775505598805136	-0.113394294127773	0.838824697590011	31.9416981490869	0
2013	193	0.000606258198298492	-0.0844250558102004	0.729142122124133	30.2653952229711	0
2013	194	0.000542007429499409	-0.0806123866377508	0.160554770605948	12.1016840772042	0
2013	195	0.000358129504618029	-0.0333037980161668	0.166791020440716	12.5657864422022	0
2013	196	0.000601010220931411	-0.0638304448155458	0.249566149313738	17.3996530745419	0
2013	197	0.00051222361428664	-0.0567168885699195	0.611136959601256	28.1447534614644	0
2013	198	0.000418923933326634	-3.01329437271296e-08	0.231182200854175	16.4773268358972	0
2013	199	0.000482802825083721	-0.00235313628281207	0.109842760731427	7.55079212034661	0
2013	200	0.000254680335700587	-0.0159282436386948	0.0972796967230243	6.09373229415596	0
2013	201	0.000442732347610955	-0.0447107768260547	0.0831721624260065	4.21101506892566	0
2013	202	0.000626767838428071	-0.0973423942663363	0.314108993703839	20.1566644040929	0
2013	203	0.000649163256457654	-0.103675317916301	0.445541092107214	24.3534580354675	0
2013	204	0.000225704062337416	-0.025459007067	0.0312743192606764	-7.52505500453939	0
2013	205	0.000243337874019427	-0.00113813934931682	0.109006978160836	6.83852360091093	0
2013	206	0.000287692553025473	-0.0584983440689784	0.056846692636818	-0.347440653779166	0
2013	207	0.000122430356450188	-0.0121535993398487	0.0449698811093347	-3.1668188389116	0
2013	208	0.000115639005950541	-0.0115994412977622	0.0216707379841635	-11.9232679261059	0
2013	209	0.000135738892692406	-0.0129974443548419	0.0117114897749309	-18.510034188231	0
2013	212	0.00018248618812834	-0.0148704981096977	0.0334433041235926	-6.7181773512876	0
2013	213	0.000110618287892198	-0.00455965677951981	0.0124402781354315	-18.5849291861567	0
2013	214	0.000179832212980553	-0.0214731381725335	0.047735656382268	-2.44812900224616	0
2013	215	0.000280952928153167	-0.0421620904805326	0.0400958875119237	-4.54048133305945	0
2013	216	0.000243357620439778	-0.0155378717908944	0.0328674436448353	-6.93110742093175	0
2013	217	0.000309333789886157	-0.0429285528146665	0.0209842673922908	-12.3100510981156	0
2013	218	0.000279904499566766	-0.0103259803619928	0.0481246571315757	-2.34942936028047	0
2013	219	0.000264340439122635	-0.0457621924954716	0.0317415974835171	-7.34246382011059	0
2013	220	0.000155093852413734	-9.73720910810493e-08	0.0581537052625337	-0.0807131780069199	0
2013	221	0.000200271735923095	-0.0219851168717543	0.0738317523375206	2.77931051498734	0
2013	222	0.000177374018990451	-0.0152209990885544	0.054535707608038	-0.850335206108541	0
2013	223	0.000569941508129365	-0.0246815330194708	0.0619370059757603	0.705760278365496	0
2013	224	0.000338676590984966	-0.0376381859606459	0.060441578183266	0.386566985696398	0
2013	225	0.000214250493912008	-0.0287942022267038	0.0264191453059359	-9.55247006683297	0
2013	226	0.000316988300726809	-0.0173123529618284	0.0639130833673461	0.963924532514759	0
2013	227	0.000278902296420459	-0.0284791957854731	0.023838979421768	-10.7797267248208	0
2013	228	0.000253835147076095	-0.0197706551581738	0.0422472825651125	-3.91549204251046	0
2013	229	0.000259584286060783	-0.0224408570448955	0.0540146309102118	-0.96655367344019	0
2013	230	0.000274065292598709	-0.0344319761084937	0.0938767414301622	5.66792906503845	0
2013	231	0.000303416907357879	-0.0335837528911849	0.0768660112525198	3.26481329304481	0
2013	232	0.000302052473344383	-0.025034835966291	0.0269175649738437	-9.3230130618071	0
