datetime	lake.number
2011-04-21 13:45:00	0.0909958344934416
2011-04-21 14:00:00	0.0174408232936474
2011-04-21 14:15:00	0.0480656462357857
2011-04-21 14:30:00	0.0237251080068497
2011-04-21 14:45:00	0.0163746452225003
2011-04-21 15:00:00	0.238322926489086
2011-04-21 15:15:00	0.367495672166417
2011-04-21 15:30:00	0.0286663996584956
2011-04-21 15:45:00	NA
2011-04-21 16:00:00	NA
2011-04-21 16:15:00	NA
2011-04-21 16:30:00	NA
2011-04-21 16:45:00	NA
2011-04-21 17:00:00	NA
2011-04-21 17:15:00	NA
2011-04-21 17:30:00	NA
2011-04-21 17:45:00	NA
2011-04-21 18:00:00	NA
2011-04-21 18:15:00	NA
2011-04-21 18:30:00	NA
2011-04-21 18:45:00	NA
2011-04-21 19:00:00	NA
2011-04-21 19:15:00	NA
2011-04-21 19:30:00	NA
2011-04-21 19:45:00	NA
2011-04-21 20:00:00	NA
2011-04-21 20:15:00	NA
2011-04-21 20:30:00	NA
2011-04-21 20:45:00	NA
2011-04-21 21:00:00	NA
2011-04-21 21:15:00	NA
2011-04-21 21:30:00	NA
2011-04-21 21:45:00	NA
2011-04-21 22:00:00	NA
2011-04-21 22:15:00	NA
2011-04-21 22:30:00	NA
2011-04-21 22:45:00	NA
2011-04-21 23:00:00	NA
2011-04-21 23:15:00	NA
2011-04-21 23:30:00	NA
2011-04-21 23:45:00	NA
2011-04-22 00:00:00	NA
2011-04-22 00:15:00	NA
2011-04-22 00:30:00	NA
2011-04-22 00:45:00	NA
2011-04-22 01:00:00	NA
2011-04-22 01:15:00	NA
2011-04-22 01:30:00	NA
2011-04-22 01:45:00	NA
2011-04-22 02:00:00	NA
2011-04-22 02:15:00	NA
2011-04-22 02:30:00	NA
2011-04-22 02:45:00	NA
2011-04-22 03:00:00	NA
2011-04-22 03:15:00	NA
2011-04-22 03:30:00	28.6034189844892
2011-04-22 03:45:00	10.7626681401195
2011-04-22 04:00:00	4.42538725266095
2011-04-22 04:15:00	10.9392774768782
2011-04-22 04:30:00	3.05752093234526
