year	doy	GPP	R	NEP	GPP_SD	R_SD	gppCoeff_SD	rCoeff_SD	doInit_SD	nll.nll	converge.converge
2012	158	0.0137670535353438	-0.703740586024123	-0.68997353248878	1.57506392846852	0.00283529899597694	7.40460866923906e-05	1.65523046643126e-05	1.04058296574114	-46.1455631822426	0
2012	159	0.357993179377196	-1.12158516706684	-0.763591987689648	1.4113730389512	0.0406278031728624	3.87192347137431e-05	0.000236956686187151	1.23279179579019	-105.303898125141	1
2012	160	0.00193571986240474	-0.974900157364373	-0.972964437501968	1.51280221610105	0.022390468563295	5.47741661000638e-05	0.000129044804291806	1.27131271657367	-87.2260758452888	1
2012	161	0.0273578682433087	-1.07172691789587	-1.04436904965256	1.96403512876565	0.0438128252349995	0.000172527440399657	0.000255396113974222	1.15432010573859	-60.8307300097608	1
2012	162	0.00673938029851795	-0.303889403735548	-0.29715002343703	1.96266290480431	0.0403177251487598	0.000232229323520874	0.000240196831121184	1.28537938696496	-20.7992329272727	0
2012	163	9.08395050817414e-08	-0.341332401030021	-0.341332310190516	0.887116951927188	1.03797840866807	4.18275795504335e-05	0.00606720369715312	0.501395736218211	-40.1652152349089	0
2012	164	0.020572111190938	-0.00907322862369309	0.0114988825672449	0.94836180123783	1.37223867791882	2.69985481358132e-05	0.00724583354785775	0.514628644869493	-32.1488741731523	0
2012	165	0.0414526977346529	-0.42757894359271	-0.386126245858057	0.781601904700888	1.22079859357178	1.84030171998307e-05	0.00626229851885436	0.428325597707047	-30.1528862351104	0
2012	166	8.54235886766241e-05	-0.29551236805235	-0.295426944463673	1.0622977831027	1.65821672433978	4.8542434534187e-05	0.0084969680764975	0.64248034208248	2.75505089129771	0
2012	167	0.0405469537333931	-0.843821085157946	-0.803274131424553	1.61660202174872	1.35591520697027	4.02576431589665e-05	0.00690223915892857	1.12508985861574	-34.9370932012652	1
2012	168	0.584769052619249	-1.02699283055554	-0.442223777936295	1.10491112067509	1.61150818240642	3.16580744805391e-05	0.00820492840803637	0.403836922866486	-50.2255858349243	0
2012	169	0.062499503529359	-1.70803739471169e-05	0.0624824231554119	1.21024054290427	1.41248173377117	6.44296734386504e-05	0.00723306137560264	0.559587184756455	-29.3396225154278	0
2012	170	0.846757498218322	-2.30855782639436	-1.46180032817604	2.57377129471383	0.579103627539015	6.92546727673535e-05	0.00293873896841666	1.46395288225137	-37.4289663083148	0
2012	171	0.00765655012252173	-0.00058146290621783	0.0070750872163039	1.37049468923325	0.420083216840161	9.54789074212062e-05	0.00215329703953685	0.66915571217418	-12.3567112027643	0
