year	doy	gppCoeff	rCoeff	Q	nll	doInit	converge
2012	158	2.71199011645751e-06	-0.00632701969475536	0.0172299787266698	-45.5478663784031	8.87882159073842	1
2012	159	6.96237627209251e-07	-0.00696770150769567	0.00221285419671843	-116.425780040654	8.95115387102331	1
2012	160	3.73489069761409e-08	-0.00845129635563289	0.00546927840728597	-84.3878654472895	9.16695413063735	1
2012	161	1.73700804497754e-06	-0.00862876729218557	0.0109652228405511	-60.6672403764286	9.11819256219182	1
2012	162	5.39873402978835e-09	-0.00417410178273295	0.034478576679881	-19.0222869354475	8.7384731248678	1
2012	163	1.64906636357697e-11	-2.25194547764687e-13	0.032769202537561	-20.8539142515245	8.99762814595389	0
2012	164	4.29001152592504e-07	-0.00045141183866658	0.0230089312697427	-33.6896692453149	9.10728369552867	0
2012	165	2.72197926776447e-06	-0.00240431331091317	0.0244530721788409	-27.6886186240358	8.99270149183975	1
2012	166	1.28766800946392e-07	-0.00163910055251414	0.059483877402698	0.565363834466474	8.91597715352629	0
2012	167	3.066903820147e-10	-0.00544439801742646	0.0270382781042648	-27.8841157530664	8.73396339255939	1
2012	168	1.60668689121264e-05	-0.00484230728089501	0.0164305629445889	-45.663375462091	8.54065113597853	0
2012	169	3.27277795523082e-05	-0.00422834311039153	0.0236606733748862	-32.6088495497948	8.23647940654694	0
2012	170	1.54794932347221e-05	-0.0119220105624145	0.021399882510294	-35.7907066302251	8.51557278512572	0
2012	171	4.90209796086504e-08	-9.99969573502445e-05	0.0407607460411524	-13.0306524177468	8.17794823696088	0
2012	172	3.64580914941602e-08	-0.00552255165098678	0.00101299486182388	-145.307901643431	8.67523715226106	1
2012	173	2.4090123318413e-07	-0.00510046186870008	0.000474997184476379	-172.48676898695	9.02249719699596	1
2012	174	4.38622092506291e-06	-0.00494692124299272	0.00353791518046265	-100.141484190217	9.06894043071557	1
2012	175	1.31653465142667e-05	-0.00714058954939806	0.0113474416852391	-58.6456283784514	8.91996337798785	0
2012	176	1.82301296488991e-05	-0.00430394214193315	0.0311459364035229	-22.7087008034122	8.41007961066704	0
2012	177	1.93957212684426e-05	-0.00297238626500835	0.0596717825027787	0.694281502240438	7.97635441667227	0
2012	178	9.00742586204041e-11	-1.1389114657056e-07	0.0378876188701217	-15.6783841006895	7.99372691575633	0
2012	179	5.0547482036969e-06	-0.00702270760017213	0.00213814952215292	-119.100596877239	8.4158566510924	0
2012	180	2.97987224980919e-05	-0.0117273894411484	0.00672973842680927	-77.9156277410829	8.80184978698999	0
2012	181	4.9704009060892e-08	-0.00545844748783773	0.00765344076113986	-72.395659550613	8.45133991514417	1
2012	182	3.88968929937358e-10	-0.00724414357961546	0.00114301518800327	-141.714002816801	8.71321653624055	0
2012	183	5.86798751805463e-06	-0.00509080996062432	0.00959016855749266	-65.1418087678287	8.71805440654461	0
2012	184	1.0645427780145e-05	-0.00856332353713806	0.0165823050934606	-45.4116441980545	8.7449196114538	0
2012	185	7.67427042809029e-06	-0.00914212525721167	0.0224456944767065	-34.5609752938381	8.97804844087343	0
2012	186	7.93945539875008e-06	-0.005299777991193	0.0190254340002025	-41.2847522496628	8.50269401504799	0
2012	187	1.16643261104501e-09	-8.02525311220589e-10	0.0208672664163672	-37.1465739428242	8.00801893367576	0
2012	188	1.07496806051684e-05	-0.00487194026506323	0.0159734207306447	-46.6908804111049	8.08379810474297	0
2012	189	2.55141260659063e-06	-0.00101229994910142	0.0288440837749343	-25.4882024153891	7.50984814529712	0
2012	190	2.28576385730189e-05	-0.00325921879194775	0.0175048693328954	-38.7013514335533	7.43195848826798	1
2012	191	1.69068606684633e-05	-0.00238629848571243	0.0205990805090118	-37.6145422725729	7.16897310815949	0
2012	192	3.2934422235826e-06	-3.73678291156629e-07	0.0672334034983611	5.0259157049323	7.29718686925262	0
2012	193	0.000148346985106142	-0.0153572454795451	0.094327975427514	17.2071902443813	7.86825545839347	0
2012	194	1.61940140056085e-05	-1.17549995121898e-07	0.0858333156776861	13.7405937839751	7.45175322439995	0
2012	195	7.17731433828599e-05	-0.00750980595902606	0.0419156288436237	-12.2325014899624	7.93350686434645	0
2012	196	3.8620667647275e-05	-0.00609213030502575	0.0363628194808063	-17.137761115767	7.77058488827815	0
2012	197	9.01205342648216e-07	-0.00145294973338487	0.0721386708513782	7.64064806799373	7.7469294812204	0
2012	198	8.07520903896259e-06	-0.00956844380420748	0.0837809937356995	12.9373252098224	8.27377992030775	0
2012	199	1.5907838939586e-06	-0.00697134795630739	0.00716638329939573	-75.60725326938	8.27176517163468	0
2012	200	1.50756752997307e-09	-0.00942160051500708	0.0554933529614119	-1.85152445159445	8.38852283744324	0
2012	201	4.17020501453005e-07	-0.0069766251013795	0.0571104101632745	-0.574322825938216	8.11322293582469	0
2012	202	4.96555270054841e-08	-0.00598230049474029	0.00631311626551247	-80.1958424627747	8.15179265349285	0
2012	203	1.17510201434106e-05	-0.00942542356380023	0.00173952426741977	-128.344301601932	8.35272954680881	0
2012	204	1.66696932703225e-05	-0.00832246530938935	0.00446063678923749	-92.6552850643607	8.34666188772485	0
2012	205	4.11548218051313e-06	-0.00703947258501431	0.00939815151837304	-64.4326322942471	8.37359885573512	1
2012	206	3.33016478578171e-05	-0.0107694597463013	0.0510542557356907	-4.84144127789446	8.24088718296222	0
2012	207	2.5824128909726e-07	-0.00310641592833054	0.051879243610691	-4.35730527703842	8.21072769953861	0
2012	208	9.50094086214081e-06	-0.00718367649492907	0.00157082558787237	-130.281936627692	8.3872154232752	0
2012	209	2.74886462468468e-06	-0.00366019625341275	0.00661189751972908	-76.9378301863219	8.10259653337603	0
2012	210	4.37835470048441e-07	-0.00175596712635793	0.0380350090137368	-15.7402344197001	7.93769408774768	0
2012	211	1.0171601862431e-06	-0.00329731967188454	0.0449423643564168	-9.39463586111402	7.79191137099097	0
2012	212	3.17763668529406e-13	-3.89536982548568e-09	0.0878704040849998	14.6140264907831	7.26514010041786	0
2012	213	3.30028699658413e-05	-0.0102922327661575	0.0842363437601878	13.1299711358086	7.06917120061534	0
2012	214	3.31190136679005e-09	-0.00537074499084756	0.0935900784551002	16.8919045543161	7.33916972690118	0
2012	215	6.1111227264338e-06	-0.00898177723886404	0.0497326409315386	-5.8929859508679	8.04197612848989	0
2012	216	8.40020033348792e-06	-0.00639377818483357	0.0805629316261327	13.0990493835522	7.70044819875465	1
2012	217	1.93992747135633e-08	-0.00794503427760788	0.171975224427419	38.7504353148935	7.30322714296681	0
2012	218	7.73056725927606e-08	-0.00373458246551766	0.0773398216697266	10.1800649037657	7.69385594960777	0
2012	219	9.79312017691635e-06	-0.00624622065703072	0.0992064519815167	18.8863569597341	7.32259959080785	0
2012	220	1.16464072856976e-08	-0.00245134495844281	0.268162369362029	54.8287388924972	7.06124595954986	0
2012	221	1.24699959168589e-09	-0.008349798387441	0.0342942975882414	-19.3206143121054	7.72559186235219	0
2012	222	5.87745367931019e-10	-0.00709536794552296	0.0273426922723271	-27.7207025615066	7.68703617127671	0
2012	223	1.65429142398738e-09	-0.00282067775773148	0.0273450438940137	-27.2878740585826	7.65869115081956	0
2012	224	4.34732750268166e-06	-0.00677221456095831	0.00333033129523937	-103.187931679852	8.23792759500631	0
2012	225	4.01011115887495e-06	-0.00517917808153797	0.0133228424899319	-53.1449161378167	8.16400532185794	1
2012	226	3.12728259400673e-07	-2.87093824424293e-05	0.0604319741191005	1.08733428127615	7.91208515517243	0
2012	227	2.14696729061969e-06	-0.00313567833942766	0.0218403778145543	-35.4608006870266	8.27407600543815	0
2012	228	2.17766446908734e-05	-0.00674258604938855	0.026185719677523	-28.9222680748559	7.86677314945238	0
