site	dateTime	Kd
epilimnion	2013-05-15 09:12:00	2.41566931434136
epilimnion	2013-05-23 09:00:00	2.88397676102293
epilimnion	2013-06-06 08:30:00	3.84180419166418
epilimnion	2013-06-17 08:00:00	3.78504426896451
epilimnion	2013-07-02 12:15:00	3.6323863815117
epilimnion	2013-07-19 07:45:00	5.46875589682417
epilimnion	2013-08-01 09:35:00	4.59748509631265
epilimnion	2013-08-13 11:15:00	4.96847775919549
