site	dateTime	discharge
Vaike-EmajogiRiver	2013-01-01 00:00:00	15.24
Vaike-EmajogiRiver	2013-01-02 00:00:00	20.64
Vaike-EmajogiRiver	2013-01-03 00:00:00	27.24
Vaike-EmajogiRiver	2013-01-04 00:00:00	32.88
Vaike-EmajogiRiver	2013-01-05 00:00:00	35.88
Vaike-EmajogiRiver	2013-01-06 00:00:00	33.36
Vaike-EmajogiRiver	2013-01-07 00:00:00	28.2
Vaike-EmajogiRiver	2013-01-08 00:00:00	22.32
Vaike-EmajogiRiver	2013-01-09 00:00:00	16.92
Vaike-EmajogiRiver	2013-01-10 00:00:00	14.64
Vaike-EmajogiRiver	2013-01-11 00:00:00	12.24
Vaike-EmajogiRiver	2013-01-12 00:00:00	10.68
Vaike-EmajogiRiver	2013-01-13 00:00:00	10.56
Vaike-EmajogiRiver	2013-01-14 00:00:00	10.08
Vaike-EmajogiRiver	2013-01-15 00:00:00	9.12
Vaike-EmajogiRiver	2013-01-16 00:00:00	8.52
Vaike-EmajogiRiver	2013-01-17 00:00:00	8.16
Vaike-EmajogiRiver	2013-01-18 00:00:00	7.68
Vaike-EmajogiRiver	2013-01-19 00:00:00	7.44
Vaike-EmajogiRiver	2013-01-20 00:00:00	7.08
Vaike-EmajogiRiver	2013-01-21 00:00:00	6.96
Vaike-EmajogiRiver	2013-01-22 00:00:00	6.84
Vaike-EmajogiRiver	2013-01-23 00:00:00	6.96
Vaike-EmajogiRiver	2013-01-24 00:00:00	6.96
Vaike-EmajogiRiver	2013-01-25 00:00:00	6.96
Vaike-EmajogiRiver	2013-01-26 00:00:00	6.84
Vaike-EmajogiRiver	2013-01-27 00:00:00	6.72
Vaike-EmajogiRiver	2013-01-28 00:00:00	6.48
Vaike-EmajogiRiver	2013-01-29 00:00:00	6.36
Vaike-EmajogiRiver	2013-01-30 00:00:00	6.36
Vaike-EmajogiRiver	2013-01-31 00:00:00	6.6
Vaike-EmajogiRiver	2013-02-01 00:00:00	7.08
Vaike-EmajogiRiver	2013-02-02 00:00:00	7.32
Vaike-EmajogiRiver	2013-02-03 00:00:00	7.44
Vaike-EmajogiRiver	2013-02-04 00:00:00	7.32
Vaike-EmajogiRiver	2013-02-05 00:00:00	7.44
Vaike-EmajogiRiver	2013-02-06 00:00:00	7.68
Vaike-EmajogiRiver	2013-02-07 00:00:00	8.04
Vaike-EmajogiRiver	2013-02-08 00:00:00	8.4
Vaike-EmajogiRiver	2013-02-09 00:00:00	8.64
Vaike-EmajogiRiver	2013-02-10 00:00:00	9.36
Vaike-EmajogiRiver	2013-02-11 00:00:00	10.08
Vaike-EmajogiRiver	2013-02-12 00:00:00	10.56
Vaike-EmajogiRiver	2013-02-13 00:00:00	10.56
Vaike-EmajogiRiver	2013-02-14 00:00:00	10.32
Vaike-EmajogiRiver	2013-02-15 00:00:00	9.96
Vaike-EmajogiRiver	2013-02-16 00:00:00	9.6
Vaike-EmajogiRiver	2013-02-17 00:00:00	9.12
Vaike-EmajogiRiver	2013-02-18 00:00:00	9
Vaike-EmajogiRiver	2013-02-19 00:00:00	9
Vaike-EmajogiRiver	2013-02-20 00:00:00	7.8
Vaike-EmajogiRiver	2013-02-21 00:00:00	7.92
Vaike-EmajogiRiver	2013-02-22 00:00:00	7.92
Vaike-EmajogiRiver	2013-02-23 00:00:00	7.8
Vaike-EmajogiRiver	2013-02-24 00:00:00	7.44
Vaike-EmajogiRiver	2013-02-25 00:00:00	7.08
Vaike-EmajogiRiver	2013-02-26 00:00:00	6.84
Vaike-EmajogiRiver	2013-02-27 00:00:00	6.84
Vaike-EmajogiRiver	2013-02-28 00:00:00	6.84
Vaike-EmajogiRiver	2013-03-01 00:00:00	7.08
Vaike-EmajogiRiver	2013-03-02 00:00:00	6.96
Vaike-EmajogiRiver	2013-03-03 00:00:00	6.6
Vaike-EmajogiRiver	2013-03-04 00:00:00	7.08
Vaike-EmajogiRiver	2013-03-05 00:00:00	7.2
Vaike-EmajogiRiver	2013-03-06 00:00:00	7.2
Vaike-EmajogiRiver	2013-03-07 00:00:00	6.96
Vaike-EmajogiRiver	2013-03-08 00:00:00	6.24
Vaike-EmajogiRiver	2013-03-09 00:00:00	6.12
Vaike-EmajogiRiver	2013-03-10 00:00:00	5.88
Vaike-EmajogiRiver	2013-03-11 00:00:00	5.52
Vaike-EmajogiRiver	2013-03-12 00:00:00	5.28
Vaike-EmajogiRiver	2013-03-13 00:00:00	5.16
Vaike-EmajogiRiver	2013-03-14 00:00:00	5.04
Vaike-EmajogiRiver	2013-03-15 00:00:00	4.92
Vaike-EmajogiRiver	2013-03-16 00:00:00	4.8
Vaike-EmajogiRiver	2013-03-17 00:00:00	4.68
Vaike-EmajogiRiver	2013-03-18 00:00:00	4.56
Vaike-EmajogiRiver	2013-03-19 00:00:00	4.56
Vaike-EmajogiRiver	2013-03-20 00:00:00	4.68
Vaike-EmajogiRiver	2013-03-21 00:00:00	4.68
Vaike-EmajogiRiver	2013-03-22 00:00:00	4.56
Vaike-EmajogiRiver	2013-03-23 00:00:00	4.56
Vaike-EmajogiRiver	2013-03-24 00:00:00	4.68
Vaike-EmajogiRiver	2013-03-25 00:00:00	4.8
Vaike-EmajogiRiver	2013-03-26 00:00:00	4.8
Vaike-EmajogiRiver	2013-03-27 00:00:00	4.8
Vaike-EmajogiRiver	2013-03-28 00:00:00	4.8
Vaike-EmajogiRiver	2013-03-29 00:00:00	4.8
Vaike-EmajogiRiver	2013-03-30 00:00:00	4.92
Vaike-EmajogiRiver	2013-03-31 00:00:00	5.16
Vaike-EmajogiRiver	2013-04-01 00:00:00	5.28
Vaike-EmajogiRiver	2013-04-02 00:00:00	5.52
Vaike-EmajogiRiver	2013-04-03 00:00:00	5.52
Vaike-EmajogiRiver	2013-04-04 00:00:00	5.64
Vaike-EmajogiRiver	2013-04-05 00:00:00	5.28
Vaike-EmajogiRiver	2013-04-06 00:00:00	5.76
Vaike-EmajogiRiver	2013-04-07 00:00:00	5.4
Vaike-EmajogiRiver	2013-04-08 00:00:00	5.64
Vaike-EmajogiRiver	2013-04-09 00:00:00	5.64
Vaike-EmajogiRiver	2013-04-10 00:00:00	5.76
Vaike-EmajogiRiver	2013-04-11 00:00:00	6.12
Vaike-EmajogiRiver	2013-04-12 00:00:00	7.56
Vaike-EmajogiRiver	2013-04-13 00:00:00	14.16
Vaike-EmajogiRiver	2013-04-14 00:00:00	26.52
Vaike-EmajogiRiver	2013-04-15 00:00:00	37.2
Vaike-EmajogiRiver	2013-04-16 00:00:00	55.68
Vaike-EmajogiRiver	2013-04-17 00:00:00	75.36
Vaike-EmajogiRiver	2013-04-18 00:00:00	89.16
Vaike-EmajogiRiver	2013-04-19 00:00:00	96.6
Vaike-EmajogiRiver	2013-04-20 00:00:00	100.44
Vaike-EmajogiRiver	2013-04-21 00:00:00	88.44
Vaike-EmajogiRiver	2013-04-22 00:00:00	72.12
Vaike-EmajogiRiver	2013-04-23 00:00:00	60.12
Vaike-EmajogiRiver	2013-04-24 00:00:00	52.44
Vaike-EmajogiRiver	2013-04-25 00:00:00	46.44
Vaike-EmajogiRiver	2013-04-26 00:00:00	41.76
Vaike-EmajogiRiver	2013-04-27 00:00:00	37.92
Vaike-EmajogiRiver	2013-04-28 00:00:00	34.2
Vaike-EmajogiRiver	2013-04-29 00:00:00	29.52
Vaike-EmajogiRiver	2013-04-30 00:00:00	24.84
Vaike-EmajogiRiver	2013-05-01 00:00:00	21.12
Vaike-EmajogiRiver	2013-05-02 00:00:00	19.44
Vaike-EmajogiRiver	2013-05-03 00:00:00	17.28
Vaike-EmajogiRiver	2013-05-04 00:00:00	15.84
Vaike-EmajogiRiver	2013-05-05 00:00:00	14.76
Vaike-EmajogiRiver	2013-05-06 00:00:00	13.32
Vaike-EmajogiRiver	2013-05-07 00:00:00	12
Vaike-EmajogiRiver	2013-05-08 00:00:00	11.4
Vaike-EmajogiRiver	2013-05-09 00:00:00	10.44
Vaike-EmajogiRiver	2013-05-10 00:00:00	9.84
Vaike-EmajogiRiver	2013-05-11 00:00:00	9.48
Vaike-EmajogiRiver	2013-05-12 00:00:00	9.36
Vaike-EmajogiRiver	2013-05-13 00:00:00	9.48
Vaike-EmajogiRiver	2013-05-14 00:00:00	9.48
Vaike-EmajogiRiver	2013-05-15 00:00:00	9.12
Vaike-EmajogiRiver	2013-05-16 00:00:00	8.28
Vaike-EmajogiRiver	2013-05-17 00:00:00	7.68
Vaike-EmajogiRiver	2013-05-18 00:00:00	7.56
Vaike-EmajogiRiver	2013-05-19 00:00:00	7.8
Vaike-EmajogiRiver	2013-05-20 00:00:00	8.04
Vaike-EmajogiRiver	2013-05-21 00:00:00	12.12
Vaike-EmajogiRiver	2013-05-22 00:00:00	16.44
Vaike-EmajogiRiver	2013-05-23 00:00:00	16.8
Vaike-EmajogiRiver	2013-05-24 00:00:00	15.96
Vaike-EmajogiRiver	2013-05-25 00:00:00	14.28
Vaike-EmajogiRiver	2013-05-26 00:00:00	12.36
Vaike-EmajogiRiver	2013-05-27 00:00:00	12.12
Vaike-EmajogiRiver	2013-05-28 00:00:00	11.04
Vaike-EmajogiRiver	2013-05-29 00:00:00	9.36
Vaike-EmajogiRiver	2013-05-30 00:00:00	9.6
Vaike-EmajogiRiver	2013-05-31 00:00:00	10.56
Vaike-EmajogiRiver	2013-06-01 00:00:00	9.84
Vaike-EmajogiRiver	2013-06-02 00:00:00	8.76
Vaike-EmajogiRiver	2013-06-03 00:00:00	7.56
Vaike-EmajogiRiver	2013-06-04 00:00:00	6.6
Vaike-EmajogiRiver	2013-06-05 00:00:00	6.24
Vaike-EmajogiRiver	2013-06-06 00:00:00	6
Vaike-EmajogiRiver	2013-06-07 00:00:00	6.6
Vaike-EmajogiRiver	2013-06-08 00:00:00	6.36
Vaike-EmajogiRiver	2013-06-09 00:00:00	5.76
Vaike-EmajogiRiver	2013-06-10 00:00:00	5.28
Vaike-EmajogiRiver	2013-06-11 00:00:00	4.92
Vaike-EmajogiRiver	2013-06-12 00:00:00	4.68
Vaike-EmajogiRiver	2013-06-13 00:00:00	4.2
Vaike-EmajogiRiver	2013-06-14 00:00:00	3.72
Vaike-EmajogiRiver	2013-06-15 00:00:00	3.84
Vaike-EmajogiRiver	2013-06-16 00:00:00	3.72
Vaike-EmajogiRiver	2013-06-17 00:00:00	3.72
Vaike-EmajogiRiver	2013-06-18 00:00:00	3.84
Vaike-EmajogiRiver	2013-06-19 00:00:00	3.84
Vaike-EmajogiRiver	2013-06-20 00:00:00	3.48
Vaike-EmajogiRiver	2013-06-21 00:00:00	3.36
Vaike-EmajogiRiver	2013-06-22 00:00:00	3.36
Vaike-EmajogiRiver	2013-06-23 00:00:00	3.48
Vaike-EmajogiRiver	2013-06-24 00:00:00	3.48
Vaike-EmajogiRiver	2013-06-25 00:00:00	3.84
Vaike-EmajogiRiver	2013-06-26 00:00:00	4.2
Vaike-EmajogiRiver	2013-06-27 00:00:00	3.6
Vaike-EmajogiRiver	2013-06-28 00:00:00	3.48
Vaike-EmajogiRiver	2013-06-29 00:00:00	3.36
Vaike-EmajogiRiver	2013-06-30 00:00:00	3.48
